wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181001,"إبتدائية  معركة الجعفة"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181003,"إبتدائية  أباكلي سعيد"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181004,"إبتدائية  جفال عبد العزيز"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181005,"إبتدائية  أول نوفمبر 54"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181006,"إبتدائية  قالم سالم عين الطير"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181007,"إبتدائية  وعيل محمد"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181008,"إبتدائية  بداوي محمد"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181009,"إبتدائية  عبيب محمد"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181010,"إبتدائية  بورويبة بن نوة"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181011,"إبتدائية  بوعيشة الخثير"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181012,"إبتدائية  بوثلجة عبد القادر"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10181013,"إبتدائية  وعيل عبد الله"
10,"Bouira",1018,"برج أوخريص (BORDJ OKHRISS)",10201001,"إبتدائية  مسلم محمد الحاكمية"
10,"Bouira",1019,"العجيبة (EL ADJIBA)",10191001,"إبتدائية  عبوط محمد آكلي"
10,"Bouira",1019,"العجيبة (EL ADJIBA)",10191002,"إبتدائية  حبي علي"
10,"Bouira",1019,"العجيبة (EL ADJIBA)",10191004,"إبتدائية  بانوح مسعود"
10,"Bouira",1019,"العجيبة (EL ADJIBA)",10191005,"إبتدائية  أوجيط عبد القادر"
10,"Bouira",1019,"العجيبة (EL ADJIBA)",10191006,"إبتدائية  مقران أحمد"
10,"Bouira",1019,"العجيبة (EL ADJIBA)",10191007,"إبتدائية  شبوط محمد"
10,"Bouira",1019,"العجيبة (EL ADJIBA)",10191008,"إبتدائية  بلقاسمي محمد سعيد"
10,"Bouira",1020,"الحاكمية (EL-HAKIMIA)",10201001,"إبتدائية  مسلم محمد الحاكمية"
10,"Bouira",1020,"الحاكمية (EL-HAKIMIA)",10201002,"إبتدائية  قراد عبد القادر"
10,"Bouira",1020,"الحاكمية (EL-HAKIMIA)",10201003,"إبتدائية  بورحلي لخضر"
10,"Bouira",1021,"الخبوزية (EL KHABOUZIA)",10211001,"إبتدائية  الإخوان زيان"
10,"Bouira",1021,"الخبوزية (EL KHABOUZIA)",10211002,"إبتدائية  عزوز مشري عمر"
10,"Bouira",1021,"الخبوزية (EL KHABOUZIA)",10211003,"إبتدائية  قنوش محمد"
10,"Bouira",1021,"الخبوزية (EL KHABOUZIA)",10211004,"إبتدائية  الأخوان سعدي"
10,"Bouira",1021,"الخبوزية (EL KHABOUZIA)",10211005,"إبتدائية  قرازم أحمد"
10,"Bouira",1021,"الخبوزية (EL KHABOUZIA)",10211006,"إبتدائية  الشهيد زادي سعيد"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221001,"إبتدائية  قصاري بلقاسم"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221002,"إبتدائية  العربي جوماد"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221003,"إبتدائية  قاسي رزيق"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221004,"إبتدائية  بومكواز عبد القادر"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221005,"إبتدائية  بن عكوش محمد"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221006,"إبتدائية  عينوز محمد"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221007,"إبتدائية  العربي رحيش"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221008,"إبتدائية  شافني بوخروبة"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221009,"إبتدائية  عدوان سليمان"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221010,"إبتدائية  فادلي لغماري"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221011,"إبتدائية  خيتوس حمو"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221012,"إبتدائية  تامورت علي"
10,"Bouira",1022,"أهل القصر (AHL EL KSAR)",10221013,"إبتدائية  مصباح اعمر"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231001,"إبتدائية  زيدان الطاهر"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231002,"إبتدائية  أحمد ميدو"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231003,"إبتدائية  يحياوي علي"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231004,"إبتدائية  مرسلي عصمان"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231005,"إبتدائية  مادي رابح"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231006,"إبتدائية  قرباجي عمر"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231007,"إبتدائية  زاوي علي"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231008,"إبتدائية  يطو سليمان"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231009,"إبتدائية  سمار احسن"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231010,"إبتدائية  بالطيب السعيد"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231011,"إبتدائية  حنافي عبد القادر"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231012,"إبتدائية  شين منور"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231013,"إبتدائية  قاسم محمد اولاد بلعيد بودربالة"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231014,"إبتدائية  مراد محمود"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231015,"إبتدائية  مخرف أعمر"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231016,"إبتدائية  زغار بكير"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231017,"إبتدائية  لبانجي أحمد"
10,"Bouira",1023,"بودربالة (BOUDERBALA)",10231018,"إبتدائية  شيباح اسماعيل"
10,"Bouira",1024,"زبربر (Z'BARBAR (el isseri ))",10241001,"إبتدائية  غرسي مسعود"
10,"Bouira",1024,"زبربر (Z'BARBAR (el isseri ))",10241002,"إبتدائية  خلادي موسى"
10,"Bouira",1024,"زبربر (Z'BARBAR (el isseri ))",10241003,"إبتدائية  سي علي الدوادي"
10,"Bouira",1024,"زبربر (Z'BARBAR (el isseri ))",10241004,"إبتدائية  رنان ساعد"
10,"Bouira",1024,"زبربر (Z'BARBAR (el isseri ))",10241005,"إبتدائية  خرشي عيسى"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251001,"إبتدائية  حملاوي شارف عيسى"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251002,"إبتدائية  علي محاد عيسى"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251003,"إبتدائية  سليمي محمد"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251004,"إبتدائية  سليمي لكحل"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251005,"إبتدائية  عاصمي بوجمعة"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251006,"إبتدائية  حجار مرهون بوزيد"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251007,"إبتدائية  دف بن سليمان رابح"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251008,"إبتدائية  خابو محمد"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251009,"إبتدائية  بساعد رابح"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251010,"إبتدائية  سليمي حدة"
10,"Bouira",1025,"عين الحجر (AIN EL HADJAR)",10251011,"إبتدائية  حبيب محمد"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261001,"إبتدائية  سحنون موسى"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261002,"إبتدائية  مالكي لكحل"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261003,"إبتدائية  خالدي محمد"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261004,"إبتدائية  حمودي علي"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261005,"إبتدائية  بولعراس الطاهر"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261007,"إبتدائية  بوسيف علي"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261008,"إبتدائية  هارون سليمان"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261009,"إبتدائية  سنوسي بلقاسم"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261010,"إبتدائية  حمودي لخضر"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261011,"إبتدائية  سعدي حمود"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261012,"إبتدائية  جبري مسعود"
10,"Bouira",1026,"جباحية (DJEBAHIA)",10261014,"إبتدائية  درواز عبد القادر"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271001,"إبتدائية  يحياوي أرزقي"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271002,"إبتدائية  شياع مخلوف"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271003,"إبتدائية  سلطاني علي"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271004,"إبتدائية  قروط مزيان"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271005,"إبتدائية  سعداوي محند"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271006,"إبتدائية  شرقي علي"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271007,"إبتدائية  بسعودي أرزقي"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271008,"إبتدائية  طراد حسين"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271009,"إبتدائية  بني حمدون الجديدة"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271010,"إبتدائية  مليكشي سعيد"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271011,"إبتدائية  قعنون محند اعراب"
10,"Bouira",1027,"أغبالو (AGHBALOU)",10271012,"إبتدائية  مليكشي حسين الجديدة"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281001,"إبتدائية  فاضل الطيب"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281002,"إبتدائية  الإخوة الثلاثة كويسي"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281003,"إبتدائية  الفتح"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281004,"إبتدائية  زيان بوزيد"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281005,"إبتدائية  معركة النصر"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281006,"إبتدائية  سالي لعريبي"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281007,"إبتدائية  عين الخيام"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281008,"إبتدائية  قوري العمري"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281009,"إبتدائية  براهيمي لخضر"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281010,"إبتدائية  قندوزي محمد"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281011,"إبتدائية  حوش سالم"
10,"Bouira",1028,"تاقديت (TAGUEDITE)",10281013,"إبتدائية  قويدري محمد"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291001,"إبتدائية  بوشدة الطاهر"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291002,"إبتدائية  حجار بلقاسم عين ترك"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291003,"إبتدائية  حملاوي رابح"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291004,"إبتدائية  حديوش بلقاسم"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291005,"إبتدائية  خيثر اعمر"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291006,"إبتدائية  بورنان رابح"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291007,"إبتدائية  بوعود سليمان"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291008,"إبتدائية  عميري محمد"
10,"Bouira",1029,"عين الترك (AIN TURK)",10291009,"إبتدائية  زايدي محمد عين الترك"
10,"Bouira",1030,"سحاريج (SAHARIDJ)",10301001,"إبتدائية  شملي محمد"
10,"Bouira",1030,"سحاريج (SAHARIDJ)",10301003,"إبتدائية  مسعودان أحمد"
10,"Bouira",1030,"سحاريج (SAHARIDJ)",10301004,"إبتدائية  خابر محمد"
10,"Bouira",1030,"سحاريج (SAHARIDJ)",10301005,"إبتدائية  إيدير محمد"
10,"Bouira",1030,"سحاريج (SAHARIDJ)",10301006,"إبتدائية  بوعزيز علي"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311001,"إبتدائية  حمدي عبد القادر"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311002,"إبتدائية  مفتاح يحي"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311003,"إبتدائية  بلقاسمي الطيب"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311004,"إبتدائية  عبيد عيسى"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311005,"إبتدائية  عياش مسعود"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311006,"إبتدائية  بن كحلة النذير"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311007,"إبتدائية  العربي بلقاسم"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311008,"إبتدائية  عيشون عبد القادر"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311009,"إبتدائية  يحياوي عبد العزيز"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311010,"إبتدائية  حمدي ساعد"
10,"Bouira",1031,"الدشمية (DECHMIA)",10311011,"إبتدائية  كمال الطيب"
10,"Bouira",1032,"ريدان (RIDANE)",10321001,"إبتدائية  بهلولي البشير"
10,"Bouira",1032,"ريدان (RIDANE)",10321002,"إبتدائية  حجاج محمد"
10,"Bouira",1032,"ريدان (RIDANE)",10321003,"إبتدائية  قيطي لخضر"
10,"Bouira",1032,"ريدان (RIDANE)",10321004,"إبتدائية  صديقي خالد"
10,"Bouira",1032,"ريدان (RIDANE)",10321005,"إبتدائية  خيذر عبد الله"
10,"Bouira",1032,"ريدان (RIDANE)",10321006,"إبتدائية  مكيد بزية"
10,"Bouira",1032,"ريدان (RIDANE)",10321007,"إبتدائية  مسلم سعيد"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331001,"إبتدائية  موهوب بلاحة"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331002,"إبتدائية  جوادي محمد"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331003,"إبتدائية  عوشار أحمد"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331004,"إبتدائية  شرارق سليمان"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331005,"إبتدائية  قري محمد"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331006,"إبتدائية  بشكير محمد"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331007,"إبتدائية  معلاوي حموش"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331008,"إبتدائية  موهاب حموش"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331009,"إبتدائية  شبوط شريف"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331010,"إبتدائية  مشاش محمد"
10,"Bouira",1033,"بشلول (BECHLOUL)",10331011,"إبتدائية  حبي محمد"
10,"Bouira",1034,"بوكرم (BOUKRAM)",10341001,"إبتدائية  علي بودالي"
10,"Bouira",1034,"بوكرم (BOUKRAM)",10341002,"إبتدائية  الأخوين قريطة"
10,"Bouira",1034,"بوكرم (BOUKRAM)",10341003,"إبتدائية  علي حيدر"
10,"Bouira",1034,"بوكرم (BOUKRAM)",10341004,"إبتدائية  حمودي محمد"
10,"Bouira",1034,"بوكرم (BOUKRAM)",10341005,"إبتدائية  الإخوة قايد"
10,"Bouira",1034,"بوكرم (BOUKRAM)",10341007,"إبتدائية  حجام حساين"
10,"Bouira",1034,"بوكرم (BOUKRAM)",10341008,"إبتدائية  بوعلة حسين"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351001,"إبتدائية  زيان الطاهر"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351002,"إبتدائية  زادي مبارك"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351003,"إبتدائية  خيثر أحمد"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351004,"إبتدائية  مداني لخضر"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351005,"إبتدائية  كرمية عزيز"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351007,"إبتدائية  خالفي اعمر"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351008,"إبتدائية  قاسي محمد"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351009,"إبتدائية  صديق العموري"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351010,"إبتدائية  حملاوي عبد القادر"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351011,"إبتدائية  عيسى اعمر"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351012,"إبتدائية  الربعي بوراس"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351013,"إبتدائية  بن غرابي اعمر"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351014,"إبتدائية  ماقري علي"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351015,"إبتدائية  نيشاني علي"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351017,"إبتدائية  مرابطي المدني"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351018,"إبتدائية  حر أحمد"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351019,"إبتدائية  العمري بوجمعة"
10,"Bouira",1035,"عين بسام (AIN-BESSEM)",10351020,"إبتدائية  يزيد ميلود"
