code_ecole,nom_ecole,nature,autorite,niveau,genre,region,gouvernorat,liwa,qada,adresse,type_zone,periode,directorate,code_directorate
110212,ام حبيبة الأساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الرونق - الشارع:عبد الرحمن الحسامي,مدينة,فترة صباحية,لواء وادي السير ,1108
110213,الجندويل الثانوية الشاملة للبنات,publique,وزارة التربية و التعليم,المرحلة الثانوية,اناث,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الجندويل - الشارع:اسامة بن زيد,قرية,فترة واحدة,لواء وادي السير ,1108
110214,ام عطيه الانصاريه الاساسية الاولى للبنات,publique,وزارة التربية و التعليم,المرحلة الأساسية,اناث,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الدربيات - الشارع:حكيم بن جبلة,قرية,فترة صباحية,لواء وادي السير ,1108
110215,وادي السير الثانويه للبنات,publique,وزارة التربية و التعليم,المرحلة الثانوية,اناث,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الميدان - الشارع:عراق  الامير - الميدان,مدينة,فترة واحدة,لواء وادي السير ,1108
110216,البيادر المهنيه الثانويه للبنات,publique,وزارة التربية و التعليم,المرحلة الثانوية,اناث,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الجندويل - الشارع:شبلي عبدالرزاق,مدينة,فترة واحدة,لواء وادي السير ,1108
110217,زبده الاساسيه للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:زبده - الشارع:زبده,قرية,فترة واحدة,لواء وادي السير ,1108
110218,دابوق الاساسيه المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء الجامعة, الجامعة,عمان دابوق  شارع رفيفة,مدينة,فترة واحدة,لواء الجامعة ,1102
110219,الزيود الثانوية الشاملة للبنات,publique,وزارة التربية و التعليم,المرحلة الثانوية,اناث,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:الغروس - الشارع:المدارس,قرية,فترة واحدة,لواء وادي السير ,1108
110220,ام حبيبه الثانويه بنات,publique,وزارة التربية و التعليم,المرحلة الثانوية,اناث,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:السهل الاخضر - الشارع:عبد الرحمن الحسامي,مدينة,فترة واحدة,لواء وادي السير ,1108
110221,ام السماق الشمالي الثانوية المختلطة,publique,وزارة التربية و التعليم,المرحلة الثانوية,مختلطة ,الوسط  ,العاصمة عمان,لواء الجامعة, الجامعة,تلاع العلي وخلدا أم سماق - الحي:حي الصالحين - الشارع:الاميره زين,مدينة,فترة واحدة,لواء الجامعة ,1102
110222,ام الاسود الثانويه المختلطة,publique,وزارة التربية و التعليم,المرحلة الثانوية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:ام الاسود - الشارع:الشارع الرئيسي,قرية,فترة واحدة,لواء وادي السير ,1108
110224,النهضه الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الميدان - الشارع:عراق الامير,مدينة,فترة صباحية,لواء وادي السير ,1108
110225,ام القرى الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:حي غياضه - الشارع:عربي جرادات,مدينة,فترة صباحية,لواء وادي السير ,1108
110226,الرباحيه الجنوبيه الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:القيسية - الشارع:ابن تيمية,قرية,فترة واحدة,لواء وادي السير ,1108
110227,السويسة الثانوية للبنات,publique,وزارة التربية و التعليم,المرحلة الثانوية,اناث,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:السويسة - الشارع:عبدالله بن بديل,قرية,فترة واحدة,لواء وادي السير ,1108
110228,الرباحية الشمالية الثانوية المختلطة,publique,وزارة التربية و التعليم,المرحلة الثانوية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:الرباحية الشمالية - الشارع:الرافع بن الحارث,قرية,فترة واحدة,لواء وادي السير ,1108
110229,النعير الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,نعير - الحي:النعير - الشارع:النعير,قرية,فترة واحدة,لواء وادي السير ,1108
110230,الميسر الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:الميسر - الشارع:الاخوان كارلوس,قرية,فترة واحدة,لواء وادي السير ,1108
110231,بلال الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير, بدر الجديدة - الحي:بلال - الشارع:سعد بن عمار,قرية,فترة واحدة,لواء وادي السير ,1108
110232,ام عطية الانصارية الاساسية الثانية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الدربيات - الشارع:حكيم بن جبلة,قرية,فترة مسائية,لواء وادي السير ,1108
110233,ابو مرهف الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء الجامعة, الجامعة,صويلح - الحي:ابو مرهف - الشارع:شاهر ابو حيه,مدينة,فترة واحدة,لواء الجامعة ,1102
110234,اسكان ياجوز الثانويه المختلطة,publique,وزارة التربية و التعليم,المرحلة الثانوية,مختلطة ,الوسط  ,العاصمة عمان,لواء الجامعة, الجامعة,شفا بدران - الحي:اسكان الجامعة الاردنية - الشارع:محمد أبوالحاج التلاوي,مدينة,فترة واحدة,لواء الجامعة ,1102
110235,حي الشهيد الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء ناعور, ناعور,ناعور - الحي:حي الشهيد - الشارع:شارع القدس,مدينة,فترة واحدة,ناعور,1109
110236,بيادر وادي السير الاساسية بنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,بيادر وادي السير - حي: الصناعة - شارع: ابن عابدين,مدينة,فترة واحدة,لواء وادي السير ,1108
110237,الفاروق الثانويه للبنين,publique,وزارة التربية و التعليم,المرحلة الثانوية,ذكور ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,وادي السير - الحي:الجندويل - الشارع:أحمد عقلة النسور,مدينة,فترة واحدة,لواء وادي السير ,1108
110238,قرطبه الاساسيه المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,ابو السوس - الحي:الذراع - الشارع:الصناعة,قرية,فترة واحدة,لواء وادي السير ,1108
