id,الاسم,الاسم_بالانجليزي,نوع_الملكية,المرحلة_الدراسية,نوع_المنشأة,المحافظة,القضاء,الناحية,adm4,المدينة,العنوان,خط_الطول,خط_العرض,adm0_pcode,adm1_pcode,adm2_pcode,adm3_pcode,adm4_pcode,المصدر
node/11768306180,مدرسة البراعم,,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0594827,32.6280661,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/11768306185,مدرسة الرازي الابتدائية للبنين,,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0582889,32.6300193,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192033,مدرسة الجواهري الابتدائيه,Al-Jawahiri Primary School,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0578632,32.6322358,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504245589,ابتدائية الوارث,Al-wareth,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.048417,32.63425,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504642090,متوسطة القدس,Al-qudus,غير محددة,متوسطة,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0484329,32.6341596,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192291,Al Quds Intermediate School,Al Quds Intermediate School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0484184,32.633776,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337191965,مدرسة نينوى الإبتدائية المختلطة,Nineveh Mixed Primary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0493983,32.6352437,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192152,Sumayah High School for girls,Sumayah High School for girls,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0481108,32.6355238,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192097,ثانوية الشهيد وسام شريف للبنين,Martyr Wissam Sharif High School for Boys,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0486056,32.6351622,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4503895889,المواهب,Al-mawahb,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.048,32.635361,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504149189,ثانوية سمية,Soumayya,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0480156,32.6352389,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/10682529005,روضة ابي الاحرار,,غير محددة,روضة أطفال,روضة أطفال,Kerbala,Kerbela,Markaz Kerbela,,,,44.0470839,32.6351415,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502163789,الفراهيدي,Al-Faraheedy,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.040028,32.623056,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192134,اعدادية ابن السكيت,Ibn Al-Sikit Secondary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0399227,32.6228666,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192119,اعداديه فرع ادبي,Literary Branch Secondary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.039885,32.6229319,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/5205088421,العراق اصم,Iraq,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.039799,32.6231309,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337191987,مدرسة بقية الله الاعظم ع الدينية,Al-Baqiya Al-A’zam Religious School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0378042,32.6232034,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192123,اعدادية نهر العلقمي,Nahr Al-Alqami Secondary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0384349,32.6206724,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4501896492,جنة الزهراء,janat al zahraa,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0371306,32.6195704,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192234,Hashemite Primary School,Hashemite Primary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0364671,32.6194634,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504891889,ابتدائية فاطمة الصغرى,Fatima Al-Sughraa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0368433,32.6193394,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505882593,مدرسة الهاشمية الابتدائية,Al-Hashemeya,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0367024,32.6192516,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192065,متوسطة عبد الله بن رواحة لبنين,Abdullah bin Rawaha Boys Intermediate School,غير محددة,متوسطة,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0393162,32.6204037,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504186291,عبدالله بن رواحه,abeid allah ben rawaaha,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0392591,32.6204694,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504175191,غزة,Ghaza,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0417525,32.6211214,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504206589,اعدادية الحرية,Al-hurreeya,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0415338,32.621074,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502324591,أنوار البقيع,Anwar Al-Baqia,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.042295,32.616515,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192213,Loyalty to the School Girls,Loyalty to the School Girls,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.040838,32.6162081,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504835989,ابتدائية الحضارة,Al-hadaara,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0405017,32.6143052,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504752694,ابتدائية النعمة,Al-ne'ma,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0404869,32.6144649,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504214590,ثانوية المنار,Al-manaar,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.036556,32.612194,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505937789,ابتدائية الحوراء زينب ع,Al-Haouraa Zainab,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.036652,32.6121452,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192266,Al-Manar Elementary School,Al-Manar Elementary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.036442,32.6122235,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505616895,ابتدائية الفارابي المسائية,Al-farabee,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0405947,32.6117282,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502815993,ثانوية نينوى الصناعية,Naynawa Industrial,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.040694,32.611667,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505930691,ابتدائية الفرزدق,Al-Farazdak,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.041278,32.611472,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505868495,ابتدائية العزة,Al-ezza,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.04125,32.610917,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192273,Al-Hawra'a Zainab Primary School,Al-Hawra'a Zainab Primary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0413383,32.610724,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504411190,الروضتين,Al-rawdhatain,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.041556,32.610778,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/5225985235,,,غير محددة,روضة أطفال,روضة أطفال,Kerbala,Kerbela,Markaz Kerbela,,,,44.0431587,32.6137172,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192179,Sana'a Primary School,Sana'a Primary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0433472,32.6080827,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505882592,مدرسة صنعاء الابتدائية,Sanna'a,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0435126,32.6082465,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502725094,ابتدائية الضرغام,Al-dhurgham,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.043417,32.608306,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504753195,العباسيه,al abaseiyah,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.042167,32.609167,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504770989,مدرسة اروى الابتدائية,Arwaa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0421018,32.6090955,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505882594,مدرسة الرفعة الابتدائية,Al-raffa'a,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.038778,32.609139,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192174,School Farazdaq,School Farazdaq,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0384603,32.6089142,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504836089,ابتدائية الخندق,Al-Khandak,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0361715,32.6063691,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4503922291,ابتدائية الهمام,Al-humaam,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.036139,32.60625,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192166,School trench,School trench,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0360731,32.6061125,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192222,Junior high communication,Junior high communication,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0384693,32.6067064,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502163792,متوسطة الثورة للبنين,Althawra alassasia 2,غير محددة,متوسطة,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.038421,32.6065551,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/12101973602,اعدادية البلاغ المبين,,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0388711,32.6069244,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337191945,معهد مانشستر البريطاني British Manchester Institute,British Manchester Institute,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0387503,32.605738,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192124,اعدادية نبوخذ نصر,Nebuchadnezzar Secondary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0372097,32.6031172,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192122,اعداديه الثبات للبنين,Al-Thabat Secondary School for Boys,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0424852,32.6044782,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192025,مدرسة الرحيم الاهلية,Al-Raheem Private School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0576448,32.6032025,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192046,مدرسة البلاغ للبنين,Al-Balagh School for Boys,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0633294,32.6114485,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504713791,ابتدائية الزوراء,Al-zawraa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0574361,32.5971383,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502225490,ابتدائية الجوزاء,Al-jawzaa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.057472,32.597028,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502728993,السلسبيل,Al-salsabeel,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0574704,32.596874,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337191975,مدرسة صدى النجاح للبنات,Sada Al-Najah School for Girls,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0583904,32.5955163,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504630994,ابتدائية كميل بن زياد,Kumail Bin Ziad,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0587881,32.5955899,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4503922289,ثانوية السنابل,Al-sanabil,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.05875,32.595667,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192075,متوسطة السنابل للبنات,Al-Sanabel Girls Intermediate School,غير محددة,متوسطة,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0588165,32.5957087,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192090,ثانوية علي الاصغر للايتام العتبة الحسينية المقدسة,Ali Al-Asghar Orphans High School – Holy Hussaini Shrine,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0728448,32.5895502,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337191978,مدرسة ذو النون الأبتدائية,Dhu Al-Noon Primary School,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0726229,32.5894368,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192019,مدرسة السيدة رقية الأبتدائية للايتام,Sayyida Ruqayya Orphan Primary School,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0720844,32.589336,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4694204596,ابتدائية السيدة رقيه( للايتام),,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0724111,32.5893731,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/9896941417,ثانوية علي الأصغر عليه السلام للأيتام,,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0723972,32.5893184,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192061,مدارس كربلاء الابتدائيه,Karbala Primary Schools,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.076389,32.5752848,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192054,مدرسة الامام الحسن العسكريّ الاهلية للايتام,Imam Al-Hassan Al-Askari Orphans Private School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0672497,32.5665795,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
way/1431487564,,,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,"[[44.0383556, 32.5664826], [44.0387861, 32.5670184], [44.0393111, 32.5667187], [44.0388806, 32.566183], [44.0383556, 32.5664826]]",,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504123890,متوسطة المتنبي,Al-mutanabee,غير محددة,متوسطة,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.041888,32.5825162,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505841789,مدرسة بطلة كربلاء الابتدائية,Batalet Karbalaa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0409325,32.5829865,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/6581698385,مدرسة الامام الحسين الدينينة النسوية,,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0397236,32.5818987,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192093,ثانوية ريحانة الوارث,Rehana Al-Warith High School,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0397849,32.5817181,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/12127946534,مدرسة الاضواء,,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0404349,32.5820911,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502315489,مدرسة الريحانة للبنات,al raiehaanah,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.040056,32.582222,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192312,Abou El Fadl School,Abou El Fadl School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0405631,32.5827645,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505622996,مدرسة الغدير الابتدائية,Al-ghadeer,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0406,32.582553,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192084,ثانويه عشتار الاهليه للبنات,Ishtar Private High School for Girls,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0360409,32.5817757,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505586191,مدرسة احد الابتدائية,Ouhud,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.03725,32.587,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505840493,مدرسة حيفا الابتدائية للبنين,Hayfaa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0366621,32.5865739,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502281789,ابتدائية السيدة مريم العذراء,Al-Sayeida Mareim Al-Athraa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0465,32.586139,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505840490,ابتدائية الشهيد,Al-shaheed,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0464259,32.5862379,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505635589,ابتدائية السيدة مريم العذراء,Al-sayeida Mareim Al-Athraa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.046593,32.5860276,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192172,School Martyr Elementary and Badran and the Virgin Mary,School Martyr Elementary and Badran and the Virgin Mary,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0466219,32.5860325,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502753390,ثانوية الشريف المرتضى,Al-shareef Al-murtada,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.048379,32.5960698,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502612692,ثانوية النقاء,Al-naqaa,غير محددة,ثانوية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0485,32.596167,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192190,Pure school,Pure school,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0483184,32.5962795,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192290,Al Rayyan Primary School,Al Rayyan Primary School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0530803,32.5946195,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/13337192255,Aljawzaa School,Aljawzaa School,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0552925,32.5978347,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4502146189,الانوار,al anwar,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.046861,32.597361,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/11875548393,معهد بابليون,,غير محددة,غير محدد,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0258572,32.5993448,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/6388687885,روضة الحسيني الصغير,Alhusaini alsageer,غير محددة,روضة أطفال,روضة أطفال,Kerbala,Kerbela,Markaz Kerbela,,,,44.0264979,32.5962884,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/11937808910,مدرسة نور الوهج الابتدائية الاهلية المختلطة,,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0260639,32.595033,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504713795,ابتدائية الاتحاد,Al-etehaad,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.02775,32.595583,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4505930690,ابتدائية السيدة نفيسة,Al-saiyda Nafeesa,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.0276503,32.595625,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
node/4504515093,ابتدائية اسماء الاساسية /١,Assmaa' Primary \1,غير محددة,ابتدائية,مدرسة,Kerbala,Kerbela,Markaz Kerbela,,,,44.027222,32.593368,IRQ,IQG12,IQG12Q03,IQG12Q03N01,,
