id,الاسم_بالعربية,الاسم_بالانجليزية,نوع_الملكية,المرحلة_الدراسية,نوع_المنشأة,المحافظة_AR,المنطقة_AR,الناحية_AR,المحافظة_EN,المنطقة_EN,الناحية_EN,adm0_pcode,adm1_pcode,adm2_pcode,adm3_pcode,adm4_pcode,المدينة,العنوان,خط_الطول,خط_العرض,المصدر
node/10134257318,اعدادية حيربرفة,اعدادية حيربرفة,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Jneinet Raslan,Tartous,Dreikish,Jneinet Raslan,SYR,SY10,SY1004,SY100401,,بغمليخ,"اعدادية حيربرفة, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية جنينة رسلان, منطقة دريكيش, محافظة طرطوس, سوريا",36.145726,34.932053,
node/10135264517,مدرسة الدويلية,مدرسة الدويلية,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Jneinet Raslan,Tartous,Dreikish,Jneinet Raslan,SYR,SY10,SY1004,SY100401,,بغمليخ,"مدرسة الدويلية, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية جنينة رسلان, منطقة دريكيش, محافظة طرطوس, سوريا",36.167881,34.957667,
way/1239137029,مدرسة الدويلية,مدرسة الدويلية,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Jneinet Raslan,Tartous,Dreikish,Jneinet Raslan,SYR,SY10,SY1004,SY100401,,بغمليخ,"مدرسة الدويلية, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية جنينة رسلان, منطقة دريكيش, محافظة طرطوس, سوريا",36.167937,34.957628,
way/1242140247,مدرسة قنية جروة,مدرسة قنية جروة,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Jneinet Raslan,Tartous,Dreikish,Jneinet Raslan,SYR,SY10,SY1004,SY100401,,بغمليخ,"مدرسة قنية جروة, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية جنينة رسلان, منطقة دريكيش, محافظة طرطوس, سوريا",36.154144,34.97084,
node/10125560121,مدرسة قنية جروة,مدرسة قنية جروة,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Jneinet Raslan,Tartous,Dreikish,Jneinet Raslan,SYR,SY10,SY1004,SY100401,,بغمليخ,"مدرسة قنية جروة, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية جنينة رسلان, منطقة دريكيش, محافظة طرطوس, سوريا",36.154221,34.970754,
node/10186730618,مدرسة القليعات,مدرسة القليعات,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Sheikh Badr,Tartous,Sheikh Badr,Sheikh Badr,SYR,SY10,SY1005,SY100500,,بغمليخ,"مدرسة القليعات, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية مركز الشيخ بدر, منطقة الشيخ بدر, محافظة طرطوس, سوريا",36.08201,34.968882,
node/10133788117,مدرسة حبسو,مدرسة حبسو,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Dreikish,Tartous,Dreikish,Dreikish,SYR,SY10,SY1004,SY100400,,بغمليخ,"مدرسة حبسو, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",36.052529,34.949466,
way/1241302285,مدرسة حبسو,مدرسة حبسو,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Dreikish,Tartous,Dreikish,Dreikish,SYR,SY10,SY1004,SY100400,,بغمليخ,"مدرسة حبسو, طريق خربة الفرس, ضهر مازوغة, بوردة, بغمليخ, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",36.05242,34.949514,
node/2013636608,,,غير محددة,روضة أطفال,روضة أطفال,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,خربة الفرس,"طريق خربة الفرس, خربة الفرس, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",36.009625,34.948977,
node/10148164317,مدرسة خربة الفرس,مدرسة خربة الفرس,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,خربة الفرس,"مدرسة خربة الفرس, طريق خربة الفرس, خربة الفرس, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",36.008535,34.948391,
node/2013613615,,,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,خربة الفرس,"طريق خربة الفرس, خربة الفرس, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",36.008733,34.948199,
node/3945136559,,,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Hamin,Tartous,Dreikish,Hamin,SYR,SY10,SY1004,SY100402,,خربة الفرس,"طريق خربة الفرس - راس التركمان, رأس التركمان, خربة الفرس, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",36.041207,34.90407,
way/1294639636,,,غير محددة,غير محدد,مدرسة,طرطوس,Dreikish,Hamin,Tartous,Dreikish,Hamin,SYR,SY10,SY1004,SY100402,,خربة الفرس,"طريق خربة الفرس - راس التركمان, رأس التركمان, خربة الفرس, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",36.02929,34.915241,
node/10125560623,ثانوية بدرية,ثانوية بدرية,غير محددة,ثانوية,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,مرسحين,"ثانوية بدرية, Alkhawabi River Road طريق نهر الخوابي, مرسحين, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.963766,34.909967,
node/10179070918,مدرسة بدرية الابتدائية,مدرسة بدرية الابتدائية,غير محددة,ابتدائية,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,مرسحين,"مدرسة بدرية الابتدائية, Alkhawabi River Road طريق نهر الخوابي, مرسحين, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.96646,34.908482,
node/10216946319,مدرسة بيت السلطان الابتدائية,مدرسة بيت السلطان الابتدائية,غير محددة,ابتدائية,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة بيت السلطان الابتدائية, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.952498,34.918784,
node/10185297817,مدرسة بسماقة الاعدادية,مدرسة بسماقة الاعدادية,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة بسماقة الاعدادية, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.948345,34.920352,
node/10058322209,مدرسة الشيخ سعد الأبتدائية,مدرسة الشيخ سعد الأبتدائية,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة الشيخ سعد الأبتدائية, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.933932,34.909206,
node/10058320213,مدرسة الشهيد علي بيلون,مدرسة الشهيد علي بيلون,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة الشهيد علي بيلون, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.932517,34.909299,
node/10058303056,مدرسة الشهيد علي محمد بيلون للمرحلة الإعدادية,مدرسة الشهيد علي محمد بيلون للمرحلة الإعدادية,غير محددة,إعدادية,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة الشهيد علي محمد بيلون للمرحلة الإعدادية, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.9299,34.908197,
node/10131988818,مدرسة جديتة,مدرسة جديتة,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة جديتة, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.92916,34.903245,
way/1427984089,مدرسة الشيخ سعد الابتدائية,مدرسة الشيخ سعد الابتدائية,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة الشيخ سعد الابتدائية, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.927326,34.910278,
node/10178833917,مدرسة الشيخ سعد الابتدائية,مدرسة الشيخ سعد الابتدائية,غير محددة,ابتدائية,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"مدرسة الشيخ سعد الابتدائية, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.927572,34.910304,
node/10058332995,روضة آدم للمتميزين,روضة آدم للمتميزين,غير محددة,روضة أطفال,روضة أطفال,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"روضة آدم للمتميزين, طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.932541,34.912048,
way/1274076476,,,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Tartous,Tartous,Tartous,Tartous,SYR,SY10,SY1000,SY100000,,دوير الشيخ سعد,"طريق دوير الشيخ سعد, دوير الشيخ سعد, ناحية مركز طرطوس, منطقة طرطوس, محافظة طرطوس, سوريا",35.948428,34.94532,
node/1016977696,المدرسة الإعدادية,المدرسة الإعدادية,غير محددة,إعدادية,مدرسة,طرطوس,Tartous,Soda Khawabi,Tartous,Tartous,Soda Khawabi,SYR,SY10,SY1000,SY100004,,متن الساحل,"المدرسة الإعدادية, طريق المتن زمرين, متن الساحل, ناحية السودا, منطقة طرطوس, محافظة طرطوس, سوريا",35.922425,34.997723,
way/475138332,,,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Soda Khawabi,Tartous,Tartous,Soda Khawabi,SYR,SY10,SY1000,SY100004,,ضهر مطر,"54, بيت سماق, ضهر مطر, ناحية السودا, منطقة طرطوس, محافظة طرطوس, سوريا",35.944258,34.985386,
way/1278388498,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Sheikh Badr,Tartous,Sheikh Badr,Sheikh Badr,SYR,SY10,SY1005,SY100500,,ضهر مطر,"54, بيت سماق, ضهر مطر, ناحية السودا, منطقة طرطوس, محافظة طرطوس, سوريا",35.956379,35.015067,
way/1278388488,,,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Soda Khawabi,Tartous,Tartous,Soda Khawabi,SYR,SY10,SY1000,SY100004,,السودا,"طريق السودا زمرين, بعشتر, السودا, ناحية السودا, منطقة طرطوس, محافظة طرطوس, سوريا",35.951426,35.008995,
way/1278455122,,,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Soda Khawabi,Tartous,Tartous,Soda Khawabi,SYR,SY10,SY1000,SY100004,,قمصو,"طريق بلوزة القمصية, بيت العودية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",35.95021,35.038518,
way/1279365732,,,غير محددة,غير محدد,مدرسة,طرطوس,Tartous,Soda Khawabi,Tartous,Tartous,Soda Khawabi,SYR,SY10,SY1000,SY100004,,قرقفتي,"قرقفتي, حيبو, قرقفتي, ناحية الروضة, منطقة بانياس, محافظة طرطوس, سوريا",35.944743,35.053432,
way/1279813419,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,قمصو,"طريق بلوزة القمصية, بيت العودية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",35.970095,35.054844,
way/1279813421,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,قمصو,"طريق بلوزة القمصية, بيت العودية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",35.974434,35.057056,
way/1330418113,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,قمصو,"طريق بلوزة القمصية, بيت العودية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",35.977384,35.044165,
way/1277755984,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Sheikh Badr,Tartous,Sheikh Badr,Sheikh Badr,SYR,SY10,SY1005,SY100500,,قمصو,"طريق بلوزة القمصية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",35.977667,35.022043,
way/1279840958,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,قمصو,"طريق بلوزة القمصية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",35.988131,35.034733,
way/1330412352,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,قمصو,"طريق بلوزة القمصية, بيت العودية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",36.005826,35.061017,
way/1279840951,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,قمصو,"طريق بلوزة القمصية, بيت العودية, قمصو, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",36.00025,35.04953,
way/1331994899,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,القمصية,"طريق بلوزة القمصية, بلاط, القمصية, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",36.031925,35.049034,
way/366089914,,,غير محددة,غير محدد,مدرسة,طرطوس,Sheikh Badr,Qumseyyeh,Tartous,Sheikh Badr,Qumseyyeh,SYR,SY10,SY1005,SY100502,,القمصية,"طريق بلوزة القمصية, بلاط, القمصية, ناحية القمصية, منطقة الشيخ بدر, محافظة طرطوس, سوريا",36.015656,35.03229,
