CCT,NOMBRE,SECTOR,ESTADO,MUNICIPIO,LOCALIDAD,AMBITO,VIALIDAD,NUM_EXT,COLONIA,CP,LATITUD,LONGITUD
32DPR0229S,RAMON LOPEZ VELARDE,PÚBLICO,ZACATECAS,SOMBRERETE,COLONIA GONZÁLEZ ORTEGA,URBANO,CALLE NIÑOS HEROES,73,NINGUNO,0,23.9591,-103.455
32DPR0230H,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,SOMBRERETE,HIDALGO (COLONIA HIDALGO),RURAL,CALLE HIDALGO,0,NINGUNO,99100,23.9776,-103.661
32DPR0231G,JESUS GONZALEZ ORTEGA,PÚBLICO,ZACATECAS,SOMBRERETE,LAS HUERTAS (LA HUERTA DE LOS SANTOS NIÑOS),RURAL,PROLONGACIÓN RIVAS DE BRACHO,0,NINGUNO,99100,23.6173,-103.642
32DPR0232F,IGNACIO ZARAGOZA,PÚBLICO,ZACATECAS,SOMBRERETE,IGNACIO ZARAGOZA (COLONIA IGNACIO ZARAGOZA),RURAL,CALLE IGNACIO ZARAGOZA,0,NINGUNO,99110,23.9442,-103.418
32DPR0233E,FRANCISCO I. MADERO,PÚBLICO,ZACATECAS,SOMBRERETE,JOSÉ SANTOS BAÑUELOS (BAÑUELOS NUEVO),RURAL,CALLE JOSE SANTOS BAÑUELOS,0,NINGUNO,99120,23.9927,-103.459
32DPR0234D,VASCO DE QUIROGA,PÚBLICO,ZACATECAS,SOMBRERETE,SAN JOSÉ DE MESILLAS (MESILLAS),RURAL,CALLE SAN JOSE DE MESILLAS (MESILLAS),0,NINGUNO,99120,23.4724,-103.58
32DPR0236B,NIÑOS HEROES,PÚBLICO,ZACATECAS,SOMBRERETE,OJO DE AGUA LA BATEA,RURAL,CALLE OJO DE AGUA DE LA BATEA,0,NINGUNO,99000,23.1791,-103.614
32DPR0237A,FRANCISCO GOITIA,PÚBLICO,ZACATECAS,SOMBRERETE,PROVIDENCIA,RURAL,CALLE PROVIDENCIA,0,NINGUNO,99100,23.7148,-103.735
32DPR0238Z,ADOLFO LOPEZ MATEOS,PÚBLICO,ZACATECAS,SOMBRERETE,QUINCE DE ENERO,RURAL,CALLE QUINCE DE ENERO,0,NINGUNO,99100,23.8906,-103.786
32DPR0240O,JOSE MA MORELOS,PÚBLICO,ZACATECAS,SOMBRERETE,REFUGIO DE LOS POZOS,RURAL,CALLE REFUGIO DE LOS POZOS,0,NINGUNO,99210,23.1494,-103.725
32DPR0241N,LIBERACION,PÚBLICO,ZACATECAS,SOMBRERETE,SAN JERÓNIMO DE SAUCES (SAUCES),RURAL,CALLE SAN JERONIMO DE SAUCES,0,NINGUNO,99270,23.5388,-103.777
32DPR0242M,MIGUEL AUZA,PÚBLICO,ZACATECAS,SOMBRERETE,SAN JOSÉ DE CANUTILLO (CANUTILLO),RURAL,CALLE SAN JOSE DE CANUTILLO,0,NINGUNO,99120,23.6049,-103.765
32DPR0243L,GREGORIO TORRES QUINTERO,PÚBLICO,ZACATECAS,SOMBRERETE,SAN JOSÉ DE FÉLIX,RURAL,CALLE SAN JOSE DE FELIX,0,NINGUNO,99109,23.7215,-103.745
32DPR0244K,VALENTIN GOMEZ FARIAS,PÚBLICO,ZACATECAS,SOMBRERETE,SAN MARTÍN,RURAL,CALLE SAN MARTIN,0,NINGUNO,99100,23.6713,-103.751
32DPR0246I,GENARO CODINA,PÚBLICO,ZACATECAS,SOMBRERETE,EL SAUCILLO,RURAL,CALLE EL SAUCILLO,0,NINGUNO,99120,23.5935,-103.797
32DPR0247H,LA CORREGIDORA,PÚBLICO,ZACATECAS,SOMBRERETE,VILLA INSURGENTES (EL CALABAZAL),RURAL,PROLONGACIÓN AZARCO,0,NINGUNO,99109,23.7405,-103.839
32DPR0249F,CUAUHTEMOC,PÚBLICO,ZACATECAS,TABASCO,AGUACATE DE ABAJO,RURAL,CALLE AGUACATE DE ABAJO,0,NINGUNO,99630,21.9533,-102.969
32DPR0250V,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,TABASCO,AGUACATE DE ARRIBA,RURAL,CALLE EL AGUACATE DE ARRIBA,0,NINGUNO,99630,21.9799,-102.985
32DPR0251U,ADOLFO LOPEZ MATEOS,PÚBLICO,ZACATECAS,NOCHISTLÁN DE MEJÍA,MESA DE FRÍAS,RURAL,CALLE MESA DE FRIAS,0,NINGUNO,99900,21.4528,-102.886
32DPR0254R,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,TABASCO,COLONIA PEDRO RAYGOZA (LOS SAUCES),RURAL,CALLE PEDRO RAYGOZA,0,NINGUNO,99630,21.9594,-102.984
32DPR0256P,LAZARO CARDENAS,PÚBLICO,ZACATECAS,TABASCO,SANTIAGO EL CHIQUE (EL CHIQUE),RURAL,CALLE PRESA EL CHIQUE,0,NINGUNO,99630,22.0069,-102.886
32DPR0259M,BENITO JUAREZ,PÚBLICO,ZACATECAS,TEPECHITLÁN,TALESTEIPA,RURAL,CALLE TELESTEIPA,0,NINGUNO,99750,21.7027,-103.312
32DPR0260B,LAZARO CARDENAS,PÚBLICO,ZACATECAS,TEPECHITLÁN,LA VILLITA,RURAL,CALLE PRINCIPAL,0,NINGUNO,99750,21.6234,-103.324
32DPR0262Z,VEINTE DE NOVIEMBRE,PÚBLICO,ZACATECAS,TEPETONGO,TEPETONGO,URBANO,CALLE 20 DE NOVIEMBRE,1,CENTRO,0,22.4613,-103.148
32DPR0264Y,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,TEPETONGO,BUENAVISTA,RURAL,CALLE BUENAVISTA,0,NINGUNO,99570,22.4885,-103.029
32DPR0271H,BENITO JUAREZ,PÚBLICO,ZACATECAS,TEPETONGO,EL SALITRE,RURAL,CALLE EL SALITRE,0,NINGUNO,99570,22.4855,-103.173
32DPR0274E,JUSTO SIERRA,PÚBLICO,ZACATECAS,TEPETONGO,SAN TADEO,RURAL,CALLE SAN TADEO,0,NINGUNO,99570,22.4293,-103.083
32DPR0276C,VICENTE GUERRERO,PÚBLICO,ZACATECAS,TEPETONGO,VÍBORAS,RURAL,CALLE VIBORAS,0,NINGUNO,99570,22.4149,-103.17
32DPR0277B,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,TEÚL DE GONZÁLEZ ORTEGA,COLONIA ALAMITOS (LOS ÁLAMOS),RURAL,CALLE COLONIA ALAMITOS (LOS ALAMOS),0,NINGUNO,99700,21.4085,-103.286
32DPR0278A,CUAUHTEMOC,PÚBLICO,ZACATECAS,TEÚL DE GONZÁLEZ ORTEGA,HACIENDA DE GUADALUPE,RURAL,CALLE HACIENDA DE GUADALUPE VICTORIA,0,NINGUNO,99289,21.2413,-103.616
32DPR0280P,LERDO DE TEJADA,PÚBLICO,ZACATECAS,TEÚL DE GONZÁLEZ ORTEGA,HUITZILA,RURAL,CALLE NIÑOS HEROES,0,NINGUNO,99829,21.2219,-103.608
32DPR0281O,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,SANTA MARÍA DE LA PAZ,SANTA MARÍA DE LA PAZ,URBANO,CALLE ZARAGOZA COLONIA CENTRO,81,CENTRO,0,21.5122,-103.407
32DPR0282N,HILARIO MURO,PÚBLICO,ZACATECAS,SANTA MARÍA DE LA PAZ,MESA GRANDE,RURAL,CALLE MESA GRANDE,0,NINGUNO,99800,21.5534,-103.415
32DPR0284L,JUSTO SIERRA,PÚBLICO,ZACATECAS,SANTA MARÍA DE LA PAZ,EL SOTO,RURAL,CALLE EL SOTO,0,NINGUNO,99750,21.5655,-103.37
32DPR0285K,GUADALUPE VICTORIA,PÚBLICO,ZACATECAS,SANTA MARÍA DE LA PAZ,LOS TRIGOS (MESA DE LOS TRIGOS),RURAL,CALLE LOS TRIGOS(MESA DE LOS TRIGOS),0,LOS TRIGOS (MESA DE LOS TRIGOS),99828,21.501715,-103.235306
32DPR0286J,FRAY BARTOLOME DE LAS CASAS,PÚBLICO,ZACATECAS,TEÚL DE GONZÁLEZ ORTEGA,MILPILLAS DE ALLENDE,RURAL,CALLE MILPILLAS DE ALLENDE,0,NINGUNO,99820,21.326,-103.615
32DPR0287I,BENITO JUAREZ,PÚBLICO,ZACATECAS,TEÚL DE GONZÁLEZ ORTEGA,PALO ALTO,RURAL,CALLE PALO ALTO,0,NINGUNO,99800,21.4458,-103.351
32DPR0288H,IGNACIO ALLENDE,PÚBLICO,ZACATECAS,SANTA MARÍA DE LA PAZ,SAN MIGUEL TEPETITLÁN,RURAL,CALLE SAN MIGUEL TEPATITLAN,0,NINGUNO,99809,21.5042,-103.336
32DPR0289G,JOSE MARIA SANCHEZ ROMAN,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,TLALTENANGO DE SÁNCHEZ ROMÁN,URBANO,PROLONGACIÓN ATOLINGA (BARRIO EL OBISPO),0,CENTRO,99700,21.783,-103.306
32DPR0290W,RICARDO FLORES MAGON,PÚBLICO,ZACATECAS,FRESNILLO,COLONIA GUANAJUATO,RURAL,CALLE GUANAJUATO,0,NINGUNO,99190,23.0903,-103.085
32DPR0291V,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,LOS CARDOS,RURAL,CALLE LOS CARDOS,0,NINGUNO,99700,21.8202,-103.109
32DPR0292U,VICENTE GUERRERO,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,CICACALCO,RURAL,CALLE CICACALCO,0,NINGUNO,99707,21.7162,-103.313
32DPR0294S,CINCO DE MAYO,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,LA ERA,RURAL,CALLE LA ERA,0,NINGUNO,99700,21.8429,-103.28
32DPR0295R,IGNACIO ZARAGOZA,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,LOS GUAPOS,RURAL,CALLE LOS GUAPOS,0,NINGUNO,99700,21.8728,-103.255
32DPR0296Q,REVOLUCION MEXICANA,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,JESÚS MARÍA,RURAL,CALLE REVOLUCION,0,NINGUNO,99700,21.8498,-103.295
32DPR0298O,BENITO JUAREZ,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,MESA DE PALMIRA (MESA DE LA VIRGEN),RURAL,CALLE MESA DE PALMIRA,0,NINGUNO,99700,21.8311,-103.136
32DPR0300M,JOSE MARIA MORELOS,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,MORONES,RURAL,CALLE MORONES,0,NINGUNO,99700,21.7776,-103.159
32DPR0302K,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,LOS RAMOS,RURAL,CALLE LOS RAMOS,0,NINGUNO,99700,21.8151,-103.262
32DPR0303J,FRANCISCO I. MADERO,PÚBLICO,ZACATECAS,NOCHISTLÁN DE MEJÍA,NOCHISTLÁN DE MEJÍA,URBANO,PROLONGACIÓN CAMPESINOS S-N,0,CENTRO,0,21.3633,-102.847
32DPR0304I,FRANCISCO I. MADERO,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,SALAZARES,RURAL,CALLE SALAZARES,0,NINGUNO,99700,21.8632,-103.307
32DPR0305H,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,SAN ANTONIO DE LA COFRADÍA,RURAL,CALLE SAN ANTONIO,0,NINGUNO,99700,21.7349,-103.275
32DPR0307F,RAMON LOPEZ VELARDE,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,SAN JOSÉ DE VELADORES,RURAL,CALLE SAN JOSE DE VELADORES,0,NINGUNO,99700,21.7945,-103.272
32DPR0308E,LUIS MOYA,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,TEOCALTICHE,RURAL,CALLE TEOCALTICHE,0,NINGUNO,99700,21.8752,-103.311
32DPR0309D,JOSE DE JESUS GONZALEZ ORTEGA,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,TOCATIC (SANTA ANA),RURAL,CALLE TEOCATIC,0,NINGUNO,99700,21.804,-103.295
32DPR0310T,NACIONES UNIDAS,PÚBLICO,ZACATECAS,TLALTENANGO DE SÁNCHEZ ROMÁN,VILLARREALES (SAN ISIDRO),RURAL,CALLE VILLARREALES,0,NINGUNO,99700,21.7617,-103.273
32DPR0312R,INDEPENDENCIA,PÚBLICO,ZACATECAS,RÍO GRANDE,RÍO GRANDE,URBANO,PROLONGACIÓN LIBERTAD COLONIA LOS ALAMOS,0,CENTRO,0,23.8274,-103.034
32DPR0313Q,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,VALPARAÍSO,LA FLORIDA,RURAL,CALLE LA FLORIDA,0,NINGUNO,99200,22.683,-103.603
32DPR0315O,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,VALPARAÍSO,JAMAICA,RURAL,CALLE JAMAICA,0,NINGUNO,99200,22.8764,-103.501
32DPR0316N,IGNACIO ZARAGOZA,PÚBLICO,ZACATECAS,VALPARAÍSO,LOBATOS,RURAL,CALLE LOBATOS,0,NINGUNO,99230,22.8233,-103.406
32DPR0317M,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,VALPARAÍSO,MALA NOCHE,RURAL,CALLE MALANOCHE,0,NINGUNO,99230,22.792,-103.425
32DPR0318L,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,VALPARAÍSO,MILPILLAS DE LA SIERRA,RURAL,CALLE MILPILLAS DE LA SIERRA,0,NINGUNO,99210,23.0875,-103.678
32DPR0319K,LA CORREGIDORA,PÚBLICO,ZACATECAS,VALPARAÍSO,MIMBRES,RURAL,CALLE MIMBRES,0,NINGUNO,99200,22.8605,-103.552
32DPR0321Z,JUAN ESCUTIA,PÚBLICO,ZACATECAS,VALPARAÍSO,PEÑITAS DE SAN MATEO (PEÑITAS),RURAL,CALLE PEÑITAS DE SAN MATEO,0,NINGUNO,99220,22.9772,-103.459
32DPR0324W,RAFAEL RAMIREZ,PÚBLICO,ZACATECAS,VALPARAÍSO,LAS POMAS (LAS PALOMAS),RURAL,CALLE LAS POMAS,0,NINGUNO,99200,22.8882,-103.37
32DPR0325V,BENITO JUAREZ,PÚBLICO,ZACATECAS,VALPARAÍSO,POTRERO DE GALLEGOS,RURAL,CALLE POTRERO DE GALLEGOS,0,NINGUNO,99209,22.647,-103.698
32DPR0327T, MIGUEL ALEMAN,PÚBLICO,ZACATECAS,VALPARAÍSO,SAN ANTONIO DE PADUA,RURAL,CALLE SAN ANTONIO DE PADUA,0,NINGUNO,99250,22.5756,-103.851
32DPR0329R,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,VALPARAÍSO,SAN JOSÉ DE LLANETES,RURAL,CALLE SAN JOSE DE LLANETES,0,NINGUNO,99239,22.9158,-103.28
32DPR0330G,MARIANO MATAMOROS,PÚBLICO,ZACATECAS,VALPARAÍSO,SAN JOSÉ DEL VERGEL (COLONIA SAN JOSÉ DEL VERGEL),RURAL,CALLE SAN JOSE DEL VERGEL,0,NINGUNO,99200,22.7796,-103.505
32DPR0331F,NARCISO MENDOZA,PÚBLICO,ZACATECAS,VALPARAÍSO,AMECA EL VIEJO,RURAL,CALLE AMECA LA VIEJA,0,NINGUNO,99200,22.9185,-104.009
32DPR0332E,LEOBARDO REYNOSO,PÚBLICO,ZACATECAS,VALPARAÍSO,SAN JUAN CAPISTRANO,RURAL,CALLE SAN JUAN CAPISTRANO,0,NINGUNO,99240,22.6418,-104.1
32DPR0333D,VICENTE ESCUDERO,PÚBLICO,ZACATECAS,VALPARAÍSO,SAN MARTÍN (SAN MARTÍN DE LA PALMA),RURAL,CALLE SAN MARTIN,0,NINGUNO,99220,22.6931,-103.551
32DPR0334C,GONZALEZ ORTEGA,PÚBLICO,ZACATECAS,VALPARAÍSO,J. JESÚS GONZÁLEZ ORTEGA (SAN MATEO),RURAL,CALLE SAN MATEO,0,NINGUNO,99220,22.8854,-103.486
32DPR0335B,SUAVE PATRIA,PÚBLICO,ZACATECAS,VALPARAÍSO,SAN MIGUEL,RURAL,CALLE SAN MIGUEL,0,NINGUNO,99200,22.8285,-103.518
32DPR0337Z,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,VALPARAÍSO,SANTA ANA DE ARRIBA,RURAL,CALLE SANTA ANA DE ARRIBA,0,NINGUNO,99200,22.6593,-103.539
32DPR0338Z,JOSE MA MORELOS,PÚBLICO,ZACATECAS,VALPARAÍSO,SANTA ROSA DE LIMA,RURAL,CALLE SANTA ROSA DE LIMA,0,NINGUNO,99250,22.5266,-103.807
32DPR0341M,FRANCISCO I. MADERO,PÚBLICO,ZACATECAS,VALPARAÍSO,TEJONES,RURAL,CALLE TEJONES,0,NINGUNO,99200,22.7116,-103.583
32DPR0342L,FRANCISCO I. MADERO,PÚBLICO,ZACATECAS,VALPARAÍSO,EL TEJUJÁN,RURAL,CALLE EL TEJUJAN,0,NINGUNO,99200,22.7552,-103.629
32DPR0343K,RAMON LOPEZ VELARDE,PÚBLICO,ZACATECAS,VALPARAÍSO,TROJES,RURAL,CALLE TROJES,0,NINGUNO,99200,22.8202,-103.537
32DPR0344J,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,VALPARAÍSO,EL TULILLO,RURAL,CALLE EL TULILLO,0,NINGUNO,99200,22.5281,-104.125
32DPR0349E,GENARO CODINA,PÚBLICO,ZACATECAS,VALPARAÍSO,ATOTONILCO,RURAL,CALLE ATOTONILCO,0,NINGUNO,99200,22.7874,-103.594
32DPR0350U,LEONA VICARIO,PÚBLICO,ZACATECAS,VALPARAÍSO,BOQUILLA DEL REFUGIO,RURAL,CALLE BOQUILLA DEL REFUGIO,0,NINGUNO,99238,22.8192,-103.361
32DPR0351T,NIÑOS HEROES,PÚBLICO,ZACATECAS,VALPARAÍSO,CALERA DE SAN MIGUEL,RURAL,CALLE CALERA DE SAN MIGUEL,0,NINGUNO,99200,22.9291,-103.518
32DPR0357N,CINCO DE MAYO,PÚBLICO,ZACATECAS,VALPARAÍSO,CUEVA GRANDE,RURAL,CALLE CUEVA GRANDE,0,NINGUNO,99200,22.6632,-103.361
32DPR0358M,IGNACIO ALLENDE,PÚBLICO,ZACATECAS,VALPARAÍSO,FELIPE ÁNGELES (PASTORES),RURAL,CALLE FELIPE ANGELES,0,NINGUNO,99203,22.7351,-103.412
32DPR0359L,IGNACIO ZARAGOZA,PÚBLICO,ZACATECAS,VALPARAÍSO,EL MIRADOR,RURAL,CALLE EL MIRADOR,0,NINGUNO,99200,22.7204,-103.456
32DPR0360A,CUAUHTEMOC,PÚBLICO,ZACATECAS,VALPARAÍSO,COLONIA MORELOS,RURAL,CALLE COLONIA MORELOS,0,NINGUNO,99200,22.8548,-103.351
32DPR0361Z,AGUSTIN MELGAR,PÚBLICO,ZACATECAS,VALPARAÍSO,EL SALITRE,RURAL,CALLE SALITRE,0,NINGUNO,99220,22.9467,-103.469
32DPR0363Y,INDEPENDENCIA,PÚBLICO,ZACATECAS,VETAGRANDE,SAN JOSÉ DE LA ERA,RURAL,CALLE SAN JOSE DE LA ERA,0,NINGUNO,98140,22.8506,-102.423
32DPR0364X,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,VETAGRANDE,EL LAMPOTAL,RURAL,CALLE CHAPULTEPEC,3,NINGUNO,98140,22.8967,-102.421
32DPR0365W,JUSTO SIERRA,PÚBLICO,ZACATECAS,VILLA DE COS,LA ABUNDANCIA,RURAL,CALLE LA ABUNDANCIA,0,NINGUNO,98470,23.6665,-102.175
32DPR0366V,NIÑOS HEROES,PÚBLICO,ZACATECAS,VILLA DE COS,AGUA NUEVA,RURAL,CALLE AGUA NUEVA,0,NINGUNO,98470,23.7849,-102.161
32DPR0367U,JOSE MARIA MORELOS,PÚBLICO,ZACATECAS,VILLA DE COS,LOS AMARILLOS (LAS AURAS),RURAL,CALLE LOS AMARILLOS,0,NINGUNO,98470,23.1923,-102.371
32DPR0368T,GABINO BARREDA,PÚBLICO,ZACATECAS,VILLA DE COS,GONZÁLEZ ORTEGA (BAÑÓN),URBANO,CALLE GONZALEZ ORTEGA (BAÑON),0,NINGUNO,98471,23.1832,-102.475
32DPR0369S,NIÑO ARTILLERO,PÚBLICO,ZACATECAS,VILLA DE COS,LA CAMPECHANA,RURAL,CALLE LA CAMPECHANA,0,NINGUNO,98470,23.6508,-102.098
32DPR0370H,GREGORIO TORRES QUINTERO,PÚBLICO,ZACATECAS,VILLA DE COS,CAÑAS,RURAL,CALLE LAS CAÑAS,0,NINGUNO,98470,23.4345,-102.266
32DPR0371G,VICENTE GUERRERO,PÚBLICO,ZACATECAS,VILLA DE COS,CERVANTES,RURAL,CALLE CERVANTES,0,NINGUNO,98460,23.393,-102.015
32DPR0372F,FRANCISCO MURGUIA,PÚBLICO,ZACATECAS,VILLA DE COS,LA COLORADA [ESTACIÓN DE FERROCARRIL],RURAL,CALLE LA COLORADA (ESTACION LA COLORADA),0,NINGUNO,98430,23.8096,-102.472
32DPR0373E, JESUS GONZALEZ ORTEGA,PÚBLICO,ZACATECAS,VILLA DE COS,CHARCO BLANCO (EL CHARCO BLANCO),RURAL,CALLE CHARCO BLANCO,0,NINGUNO,98430,23.297,-102.471
32DPR0374D,ANDRES QUINTANA ROO,PÚBLICO,ZACATECAS,VILLA DE COS,CHARQUILLOS,RURAL,CALLE CHARQUILLOS,0,NINGUNO,98430,23.8122,-102.253
32DPR0375C,JOSEFA ORTIZ DE DOMÍNGUEZ,PÚBLICO,ZACATECAS,VILLA DE COS,CHUPADEROS,URBANO,CALLE CHUPADEROS,0,NINGUNO,98471,23.1585,-102.324
32DPR0376B,FRANCISCO I. MADERO,PÚBLICO,ZACATECAS,VILLA DE COS,EFIGENIA,RURAL,CALLE EFIGENIA,0,NINGUNO,98450,23.7451,-101.875
32DPR0377A,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,VILLA DE COS,EMILIANO ZAPATA (SAN ANTONIO DEL BURRO),RURAL,CALLE EMILIANO ZAPATA (SAN ANTONIO EL BURRO),0,NINGUNO,98470,23.5788,-102.161
32DPR0378Z,IGNACIO ZARAGOZA,PÚBLICO,ZACATECAS,VILLA DE COS,ESTANCIA LA COLORADA,RURAL,CALLE ESTANCIA LA COLORADA,0,NINGUNO,98430,23.7867,-102.394
32DPR0380O,BENITO JUAREZ,PÚBLICO,ZACATECAS,VILLA DE COS,GUADALUPE DE LAS CORRIENTES,RURAL,CALLE GUADALUPE DE LAS CORRIENTES,0,NINGUNO,98440,23.699,-102.503
32DPR0381N,BENITO JUAREZ,PÚBLICO,ZACATECAS,VILLA DE COS,MANGANITA,RURAL,CALLE MANGANITA,0,NINGUNO,98470,23.6938,-102.335
32DPR0382M,IGNACIO ALLENDE,PÚBLICO,ZACATECAS,VILLA DE COS,MEZQUITILLO,RURAL,CALLE MEZQUITILLO,0,NINGUNO,98470,23.6037,-102.503
32DPR0383L,FELIPE B BERRIOZABAL,PÚBLICO,ZACATECAS,VILLA DE COS,NUEVA PASTORÍA (LAS PEÑITAS),RURAL,CALLE NUEVA PASTORIA,0,NINGUNO,98470,23.5867,-101.912
32DPR0384K,IGNACIO ZARAGOZA,PÚBLICO,ZACATECAS,VILLA DE COS,PABELLÓN (DOLORES),RURAL,CALLE PABELLON DE DOLORES,0,NINGUNO,98470,23.6292,-101.812
32DPR0385J,MANUEL DOBLADO,PÚBLICO,ZACATECAS,VILLA DE COS,EL PARDILLO,RURAL,CALLE EL PARDILLO,0,NINGUNO,98470,23.1472,-102.352
32DPR0386I,RAFAEL RAMIREZ,PÚBLICO,ZACATECAS,VILLA DE COS,POZO HONDO,RURAL,CALLE POZO HONDO,0,NINGUNO,98470,23.516,-102.371
32DPR0387H,BENITO JUAREZ,PÚBLICO,ZACATECAS,VILLA DE COS,LA PRIETA,RURAL,CALLE LA PRIETA,0,NINGUNO,99461,23.3683,-102.139
32DPR0388G,MIGUEL HIDALGO Y COSTILLA,PÚBLICO,ZACATECAS,VILLA DE COS,PRIMERO DE MAYO (SAN JUAN DE ULÚA),RURAL,CALLE PRIMERO DE MAYO (SAN JUAN DE ULUA),0,NINGUNO,98460,23.805,-101.705
32DPR0389F,LÁZARO CÁRDENAS,PÚBLICO,ZACATECAS,VILLA DE COS,EL RUCIO,RURAL,CALLE EL RUSIO,0,NINGUNO,98460,23.407,-102.081
32DPR0390V,MARIANO ESCOBEDO,PÚBLICO,ZACATECAS,VILLA DE COS,SARTENEJA,RURAL,CALLE SARTENEJA,0,NINGUNO,98470,23.6812,-101.71
32DPR0391U,LEANDRO VALLE,PÚBLICO,ZACATECAS,VILLA DE COS,SIERRA VIEJA,RURAL,CALLE SIERRA VIEJA,0,NINGUNO,98470,23.4968,-102.133
32DPR0392T,IGNACIO ZARAGOZA,PÚBLICO,ZACATECAS,VILLA DE COS,TIERRA Y LIBERTAD (SAN BLAS),RURAL,CALLE TIERRA ,0,NINGUNO,98470,23.4529,-102.389
32DPR0393S,JULIAN GUERRERO,PÚBLICO,ZACATECAS,VILLA GARCÍA,AGUA GORDA,RURAL,CALLE 9 DE MAYO AGUAGORDA,221,NINGUNO,98910,22.1068,-101.922
32DPR0394R,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,VILLA GARCÍA,AGUA GORDITA,RURAL,CALLE GUADALUPE,129,NINGUNO,98900,22.1343,-101.97
32DPR0395Q,21 DE MARZO,PÚBLICO,ZACATECAS,VILLA GARCÍA,EMILIANO ZAPATA (ARREBIATADAS),RURAL,CALLE 21 DE MARZO,124,NINGUNO,98900,22.1478,-101.889
32DPR0396P,MIGUEL HIDALGO,PÚBLICO,ZACATECAS,VILLA GARCÍA,LOS CAMPOS,RURAL,CALLE LOS CAMPOS,0,NINGUNO,98919,22.0272,-101.843
32DPR0397O,FRANCISCO I. MADERO,PÚBLICO,ZACATECAS,CALERA,NUEVA COLONIA FRANCISCO I. MADERO,RURAL,CALLE NUEVA COLONIA FRANCISCO I. MADERO,0,NINGUNO,99851,23.088,-102.676
32DPR0398N,EL NIÑO ARTILLERO,PÚBLICO,ZACATECAS,VILLA GARCÍA,EL COPETILLO,RURAL,CALLE NIÑO ARTILLERO,0,NINGUNO,98900,22.1437,-102.003
32DPR0399M,5 DE MAYO,PÚBLICO,ZACATECAS,VILLA GARCÍA,BENITO JUÁREZ (COYOTES),RURAL,CALLE LOCALIDAD BENITO JUAREZ,0,NINGUNO,98900,22.0745,-101.862
32DPR0400L,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,SOMBRERETE,SANTIAGO DE LA HERRADURA,RURAL,CALLE SANTIAGO DE LA HERRADURA,0,NINGUNO,99100,23.8035,-103.575
32DPR0401K,EMILIANO ZAPATA,PÚBLICO,ZACATECAS,VILLA GARCÍA,GRANADAS,RURAL,CALLE EMILIANO ZAPATA,113,NINGUNO,98910,22.1026,-101.865
32DPR0402J,IGNACIO M ALTAMIRANO,PÚBLICO,ZACATECAS,VILLA GARCÍA,LA MONTESA,RURAL,CALLE SEGUNDA DE HIDALGO,146,NINGUNO,98920,22.0634,-101.832
32DPR0403I,URSULO A GARCIA,PÚBLICO,ZACATECAS,VILLA GARCÍA,PRESA DEL CAPULÍN,RURAL,CALLE PRESA DEL CAPULIN,0,NINGUNO,98900,22.1956,-101.946
32DPR0404H,LAZARO CARDENAS,PÚBLICO,ZACATECAS,VILLA GARCÍA,RANCHO NUEVO,RURAL,CALLE RANCHO NUEVO,0,NINGUNO,98900,22.1684,-101.825
