id,nom_ecole,type_code,type_nom,statut,annee,latitude,longitude,commune_code,commune_fi,commune_sv,seutukunta_code,seutukunta_fi,seutukunta_sv,maakunta_code,maakunta_fi,maakunta_sv
00821,Tapiolan lukio,15,Lukiot,0,2025,60.179191,24.804608,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08175,Tarinmaan koulu,11,Peruskoulut,0,2025,60.89294,24.593522,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
04926,Tarvaalan koulu,11,Peruskoulut,1,2025,62.656291,25.309052,729,Saarijärvi,Saarijärvi,138,Saarijärvi-Viitasaari,Saarijärvi-Viitasaari,13,Keski-Suomi,Mellersta Finland
08468,Tarvaisten koulu,11,Peruskoulut,1,2025,60.716679,22.077298,503,Mynämäki,Mynämäki,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
04678,Tarvasjoen koulu,11,Peruskoulut,0,2025,60.578927,22.750926,423,Lieto,Lundo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
08355,Tattaran koulu,11,Peruskoulut,1,2025,61.352184,22.002948,531,Nakkila,Nakkila,043,Pori,Björneborg,04,Satakunta,Satakunta
06524,Tavastilan koulu,11,Peruskoulut,0,2025,60.574115,26.980386,285,Kotka,Kotka,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
08460,Tavastilan koulu,11,Peruskoulut,0,2025,60.626729,21.928938,503,Mynämäki,Mynämäki,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
05588,Tegengrenskolan,11,Peruskoulut,0,2025,63.130622,22.255834,946,Vöyri,Vörå,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
03048,Tehtaankadun ala-asteen koulu,11,Peruskoulut,0,2025,60.158545,24.950675,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08261,Teijon koulu,11,Peruskoulut,0,2025,60.251005,22.956501,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
04512,Temmeksen koulu,11,Peruskoulut,0,2025,64.647675,25.624962,859,Tyrnävä,Tyrnävä,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
05046,Tenetin koulu,11,Peruskoulut,0,2025,64.147046,28.310194,765,Sotkamo,Sotkamo,182,Kajaani,Kajana,18,Kainuu,Kajanaland
05195,Teppanan koulu,11,Peruskoulut,1,2025,64.228741,27.742593,205,Kajaani,Kajana,182,Kajaani,Kajana,18,Kainuu,Kajanaland
06761,Terjärv skola,11,Peruskoulut,0,2025,63.545006,23.500756,288,Kruunupyy,Kronoby,154,Jakobstadsregionen,Jakobstadsregionen,15,Pohjanmaa,Österbotten
06946,Tervajoen koulu,11,Peruskoulut,0,2025,63.00569,22.133388,905,Vaasa,Vasa,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
08176,Tervakosken koulu,11,Peruskoulut,0,2025,60.806684,24.624823,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08167,Tervakosken yhteiskoulu,11,Peruskoulut,0,2025,60.817002,24.632279,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08616,Tervalammen koulu,11,Peruskoulut,7,2025,60.327752,24.408751,927,Vihti,Vichtis,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00849,Tervolan lukio,15,Lukiot,0,2025,66.093504,24.821136,845,Tervola,Tervola,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
07714,Tervon Yhtenäiskoulu,11,Peruskoulut,0,2025,62.95244,26.754291,844,Tervo,Tervo,115,Sisä-Savo,Inre Savolax,11,Pohjois-Savo,Norra Savolax
08574,Teräsrautelan koulu,11,Peruskoulut,0,2025,60.470286,22.230901,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
07314,Tesjoen koulu,11,Peruskoulut,0,2025,60.473987,26.314734,434,Loviisa,Lovisa,016,Loviisa,Lovisa,01,Uusimaa,Nyland
08668,Tesoman koulu,11,Peruskoulut,0,2025,61.50745,23.629192,837,Tampere,Tammerfors,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
07226,Tessjö skola,11,Peruskoulut,0,2025,60.474978,26.313622,434,Loviisa,Lovisa,016,Loviisa,Lovisa,01,Uusimaa,Nyland
08750,Teuron koulu,11,Peruskoulut,0,2025,60.860814,23.924153,834,Tammela,Tammela,053,Forssa,Forssa,05,Kanta-Häme,Egentliga Tavastland
00824,Teuvan lukio,15,Lukiot,0,2025,62.481683,21.738612,846,Teuva,Östermark,141,Suupohja,Suupohja,14,Etelä-Pohjanmaa,Södra Österbotten
07558,Teuvan yhtenäiskoulu,11,Peruskoulut,0,2025,62.480849,21.739634,846,Teuva,Östermark,141,Suupohja,Suupohja,14,Etelä-Pohjanmaa,Södra Österbotten
06348,Teuvo Pakkalan koulu,11,Peruskoulut,0,2025,65.007438,25.491516,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
05710,Tevaniemen koulu,11,Peruskoulut,0,2025,61.851732,23.048622,143,Ikaalinen,Ikalis,061,Luoteis-Pirkanmaa,Nordvästra Birkaland,06,Pirkanmaa,Birkaland
06327,Tiernan koulu,12,Peruskouluasteen erityiskoulut,0,2025,65.015164,25.472001,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
03328,Tiilikankaan koulu,11,Peruskoulut,2,2025,60.991974,25.493054,098,Hollola,Hollola,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
03414,Tiilimäen koulu,12,Peruskouluasteen erityiskoulut,0,2025,61.472941,21.780814,609,Pori,Björneborg,043,Pori,Björneborg,04,Satakunta,Satakunta
07922,Tiirismaan peruskoulu,11,Peruskoulut,0,2025,60.984148,25.672025,398,Lahti,Lahtis,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
06804,Tiistenjoen koulu,11,Peruskoulut,0,2025,62.908498,23.229836,408,Lapua,Lappo,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
03384,Tiistilän koulu,11,Peruskoulut,0,2025,60.210106,24.751443,235,Kauniainen,Grankulla,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06475,Tiiton koulu,11,Peruskoulut,1,2025,63.756849,25.295215,069,Haapajärvi,Haapajärvi,176,Nivala-Haapajärvi,Nivala-Haapajärvi,17,Pohjois-Pohjanmaa,Norra Österbotten
05088,Tikan koulu,11,Peruskoulut,0,2025,62.219321,25.755435,179,Jyväskylä,Jyväskylä,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
04904,Tikkakosken yhtenäiskoulu,11,Peruskoulut,0,2025,62.394106,25.637901,179,Jyväskylä,Jyväskylä,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
05494,Tikkalan koulu,11,Peruskoulut,0,2025,62.345552,30.111731,848,Tohmajärvi,Tohmajärvi,124,Keski-Karjala,Mellersta Karelen,12,Pohjois-Karjala,Norra Karelen
06495,Tikkalan koulu,11,Peruskoulut,0,2025,64.585681,24.602208,678,Raahe,Brahestad,174,Raahe,Brahestad,17,Pohjois-Pohjanmaa,Norra Österbotten
00826,Tikkurilan lukio,15,Lukiot,0,2025,60.299382,25.051659,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
07346,Timolan koulu,11,Peruskoulut,0,2025,62.378114,27.862411,420,Leppävirta,Leppävirta,114,Varkaus,Varkaus,11,Pohjois-Savo,Norra Savolax
08081,Tita-Marian koulu,12,Peruskouluasteen erityiskoulut,0,2025,59.836204,22.974681,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
00848,Tohmajärven lukio,15,Lukiot,0,2025,62.220408,30.334294,848,Tohmajärvi,Tohmajärvi,124,Keski-Karjala,Mellersta Karelen,12,Pohjois-Karjala,Norra Karelen
00847,Toholammin lukio,15,Lukiot,0,2025,63.768468,24.247598,849,Toholampi,Toholampi,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
05880,Toholammin yläkoulu,11,Peruskoulut,0,2025,63.768468,24.247598,849,Toholampi,Toholampi,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
08224,Toijalan yhteiskoulu,11,Peruskoulut,0,2025,61.16206,23.871111,020,Akaa,Akaa,063,Etelä-Pirkanmaa,Södra Birkaland,06,Pirkanmaa,Birkaland
08408,Toijan koulu,11,Peruskoulut,0,2025,60.267562,23.443303,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
04573,Toivakan koulukeskus,11,Peruskoulut,0,2025,62.099695,26.086904,850,Toivakka,Toivakka,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
07748,Toivalan koulu,11,Peruskoulut,0,2025,62.987912,27.731045,749,Siilinjärvi,Siilinjärvi,112,Kuopio,Kuopio,11,Pohjois-Savo,Norra Savolax
04611,Toivion koulu,11,Peruskoulut,0,2025,61.450629,23.719136,604,Pirkkala,Birkala,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
03112,Toivolan koulu,12,Peruskouluasteen erityiskoulut,0,2025,60.241062,24.967037,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06930,Toivolanrannan yhtenäiskoulu,11,Peruskoulut,0,2025,62.556368,23.062602,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
07626,Tolkkisten koulu,11,Peruskoulut,0,2025,60.339836,25.583397,638,Porvoo,Borgå,015,Porvoo,Borgå,01,Uusimaa,Nyland
03570,Tolpanniemen koulu,11,Peruskoulut,0,2025,65.946798,29.235945,305,Kuusamo,Kuusamo,178,Koillismaa,Koillismaa,17,Pohjois-Pohjanmaa,Norra Österbotten
08538,Topeliuksen koulu,11,Peruskoulut,0,2025,60.441167,22.238073,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00563,Topeliusgymnasiet i Nykarleby,15,Lukiot,0,2025,63.526927,22.525675,893,Uusikaarlepyy,Nykarleby,154,Jakobstadsregionen,Jakobstadsregionen,15,Pohjanmaa,Österbotten
06955,Topparlan koulu,11,Peruskoulut,0,2025,62.962721,22.595312,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
03452,Toppelundin koulu,11,Peruskoulut,0,2025,60.161008,24.782915,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03631,Torangin koulu,11,Peruskoulut,0,2025,65.954043,29.153513,305,Kuusamo,Kuusamo,178,Koillismaa,Koillismaa,17,Pohjois-Pohjanmaa,Norra Österbotten
05857,Torkinmäen koulu,11,Peruskoulut,0,2025,63.839121,23.1584,272,Kokkola,Karleby,162,Kokkola,Karleby,16,Keski-Pohjanmaa,Mellersta Österbotten
05596,Tornion Seminaari,11,Peruskoulut,0,2025,65.852757,24.141129,851,Tornio,Torneå,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
00830,Tornion yhteislyseon lukio,15,Lukiot,0,2025,65.850254,24.14075,851,Tornio,Torneå,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
03705,Torpparinmäen peruskoulu,11,Peruskoulut,0,2025,60.263719,24.950428,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04345,Torvisen koulu,11,Peruskoulut,0,2025,67.194158,26.646532,758,Sodankylä,Sodankylä,197,Pohjois-Lappi,Norra Lappland,19,Lappi,Lappland
08652,Tottijärven koulu,11,Peruskoulut,0,2025,61.399419,23.346255,536,Nokia,Nokia,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
06767,Toukolan koulu,11,Peruskoulut,0,2025,61.463095,22.566096,790,Sastamala,Sastamala,068,Lounais-Pirkanmaa,Sydvästra Birkaland,06,Pirkanmaa,Birkaland
08068,Toukolanpuiston koulu,11,Peruskoulut,0,2025,62.767977,22.891195,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
05606,Träsk skola,11,Peruskoulut,0,2025,60.210638,21.346908,445,Parainen,Pargas,021,Åboland-Turunmaa,Åboland-Turunmaa,02,Varsinais-Suomi,Egentliga Finland
03913,Tuiran koulu,11,Peruskoulut,0,2025,65.024929,25.474107,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
06350,Tuiran koulu,11,Peruskoulut,2,2025,65.043005,25.438242,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
03893,Tuiskulan koulu,11,Peruskoulut,0,2025,62.635891,22.428396,301,Kurikka,Kurikka,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
08493,Tulkkilan koulu,11,Peruskoulut,2,2025,61.256866,22.350642,271,Kokemäki,Kumo,043,Pori,Björneborg,04,Satakunta,Satakunta
03873,Tulliportin normaalikoulu,19,Perus- ja lukioasteen koulut,0,2025,62.604721,29.747791,167,Joensuu,Joensuu,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
05898,Tunkkarin koulu,11,Peruskoulut,0,2025,63.489222,23.750737,924,Veteli,Vetil,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
08494,Tuomaalan koulu,11,Peruskoulut,2,2025,61.221867,22.308813,271,Kokemäki,Kumo,043,Pori,Björneborg,04,Satakunta,Satakunta
08602,Tuomalan koulu,11,Peruskoulut,0,2025,60.443045,25.084233,858,Tuusula,Tusby,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03144,Tuomarilan koulu,11,Peruskoulut,0,2025,60.201552,24.683456,235,Kauniainen,Grankulla,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
07065,Tuomiahon koulu,11,Peruskoulut,0,2025,62.753001,22.697124,145,Ilmajoki,Ilmajoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
08730,Tuorilan koulu,11,Peruskoulut,0,2025,60.547939,24.196847,224,Karkkila,Högfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
05799,Tuorsniemen koulu,11,Peruskoulut,0,2025,61.460538,21.728475,609,Pori,Björneborg,043,Pori,Björneborg,04,Satakunta,Satakunta
03489,Tuovilan koulu,11,Peruskoulut,0,2025,63.033476,21.818204,499,Mustasaari,Korsholm,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
06285,Tupoksen koulu,11,Peruskoulut,0,2025,64.859576,25.466027,425,Liminka,Limingo,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
06666,Tuppuralan koulu,11,Peruskoulut,0,2025,61.684819,27.303775,491,Mikkeli,S:t Michel,101,Mikkeli,S:t Michel,10,Etelä-Savo,Södra Savolax
03704,Tupurin koulu,11,Peruskoulut,0,2025,60.403749,23.173737,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
08177,Turengin koulu,11,Peruskoulut,0,2025,60.924721,24.653627,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08168,Turengin yhteiskoulu,11,Peruskoulut,0,2025,60.916807,24.644874,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08542,Turun Lyseon koulu,11,Peruskoulut,0,2025,60.49129,22.268757,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03548,Turun Steiner-koulu,19,Perus- ja lukioasteen koulut,0,2025,60.45013,22.288468,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00837,Turun Suom. Yht.koulun lukio,15,Lukiot,0,2025,60.454665,22.264974,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00833,Turun iltalukio,15,Lukiot,0,2025,60.447898,22.260845,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03749,Turun kansainvälinen koulu,19,Perus- ja lukioasteen koulut,0,2025,60.44733,22.358492,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00834,Turun klassillinen lukio,15,Lukiot,0,2025,60.447898,22.260845,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00836,Turun normaalikoulu,19,Perus- ja lukioasteen koulut,0,2025,60.44733,22.358492,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03413,Tuulikellon koulu,12,Peruskouluasteen erityiskoulut,0,2025,61.468293,21.841742,609,Pori,Björneborg,043,Pori,Björneborg,04,Satakunta,Satakunta
07984,Tuuloksen koulu,11,Peruskoulut,0,2025,61.127579,24.816821,109,Hämeenlinna,Tavastehus,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
05312,Tuupalan yhtenäiskoulu,11,Peruskoulut,0,2025,64.124424,29.506853,290,Kuhmo,Kuhmo,181,Kehys-Kainuu,Kehys-Kainuu,18,Kainuu,Kajanaland
05942,Tuupovaaran alakoulu,11,Peruskoulut,0,2025,62.490976,30.613523,167,Joensuu,Joensuu,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
04519,Tuurin koulu,11,Peruskoulut,0,2025,62.601993,23.747512,010,Alavus,Alavus,144,Kuusiokunnat,Kuusiokunnat,14,Etelä-Pohjanmaa,Södra Österbotten
00851,Tuusniemen lukio,15,Lukiot,0,2025,62.806409,28.500286,857,Tuusniemi,Tuusniemi,113,Koillis-Savo,Nordöstra Savolax,11,Pohjois-Savo,Norra Savolax
04961,Tuusniemen yhtenäiskoulu,11,Peruskoulut,0,2025,62.811533,28.487813,857,Tuusniemi,Tuusniemi,113,Koillis-Savo,Nordöstra Savolax,11,Pohjois-Savo,Norra Savolax
00321,Tuusulan lukio,15,Lukiot,0,2025,60.400439,25.026505,858,Tuusula,Tusby,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08593,Tuusulanjärven koulu,11,Peruskoulut,0,2025,60.415303,25.054554,245,Kerava,Kervo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03805,Tyngän aluekoulu,11,Peruskoulut,0,2025,64.198897,24.068136,208,Kalajoki,Kalajoki,177,Ylivieska,Ylivieska,17,Pohjois-Pohjanmaa,Norra Österbotten
05138,Tyrväänkylän koulu,11,Peruskoulut,0,2025,61.305738,22.89036,790,Sastamala,Sastamala,068,Lounais-Pirkanmaa,Sydvästra Birkaland,06,Pirkanmaa,Birkaland
07392,Tähteenkadun koulu,12,Peruskouluasteen erityiskoulut,0,2025,60.920228,26.628688,286,Kouvola,Kouvola,081,Kouvola,Kouvola,08,Kymenlaakso,Kymmenedalen
03881,Tähtikunnan koulu,11,Peruskoulut,0,2025,67.419118,26.574519,758,Sodankylä,Sodankylä,197,Pohjois-Lappi,Norra Lappland,19,Lappi,Lappland
07882,Tölby-Vikby skola,11,Peruskoulut,2,2025,63.017694,21.698252,499,Mustasaari,Korsholm,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
00607,Tölö gymnasium,15,Lukiot,0,2025,60.179355,24.921735,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06921,Tönnön koulu,11,Peruskoulut,0,2025,60.798422,25.695085,560,Orimattila,Orimattila,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
06904,Törnävän koulu,11,Peruskoulut,0,2025,62.759914,22.839622,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
04520,Töysän yläaste,11,Peruskoulut,0,2025,62.637366,23.821962,010,Alavus,Alavus,144,Kuusiokunnat,Kuusiokunnat,14,Etelä-Pohjanmaa,Södra Österbotten
03050,Töölön ala-asteen koulu,11,Peruskoulut,0,2025,60.173584,24.931763,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00539,Töölön yht.koulun aikuislukio,15,Lukiot,0,2025,60.187822,24.921001,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03408,Töölön yhteiskoulu,19,Perus- ja lukioasteen koulut,0,2025,60.187822,24.921001,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06828,Uimaharjun koulu,11,Peruskoulut,0,2025,62.912636,30.248468,167,Joensuu,Joensuu,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
03346,Ulkosaariston koulu,11,Peruskoulut,0,2025,60.172803,21.562174,445,Parainen,Pargas,021,Åboland-Turunmaa,Åboland-Turunmaa,02,Varsinais-Suomi,Egentliga Finland
00878,Ulvilan lukio,15,Lukiot,0,2025,61.431709,21.88118,886,Ulvila,Ulvsby,043,Pori,Björneborg,04,Satakunta,Satakunta
08338,Ulvilan yhteiskoulu,11,Peruskoulut,0,2025,61.422477,21.871372,886,Ulvila,Ulvsby,043,Pori,Björneborg,04,Satakunta,Satakunta
08299,Unajan koulu,11,Peruskoulut,0,2025,61.070436,21.511486,684,Rauma,Raumo,041,Rauma,Raumo,04,Satakunta,Satakunta
03200,Uomarinteen koulu,11,Peruskoulut,0,2025,60.26937,24.851096,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08061,Uotilan koulu,11,Peruskoulut,0,2025,60.446051,24.709079,543,Nurmijärvi,Nurmijärvi,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08300,Uotilan koulu,11,Peruskoulut,0,2025,61.130353,21.578594,684,Rauma,Raumo,041,Rauma,Raumo,04,Satakunta,Satakunta
08151,Uramon koulu,11,Peruskoulut,0,2025,60.749713,24.760754,694,Riihimäki,Riihimäki,052,Riihimäki,Riihimäki,05,Kanta-Häme,Egentliga Tavastland
06659,Urheilupuiston koulu,11,Peruskoulut,2,2025,61.687803,27.262888,491,Mikkeli,S:t Michel,101,Mikkeli,S:t Michel,10,Etelä-Savo,Södra Savolax
07441,Urheilupuiston koulu,11,Peruskoulut,0,2025,60.873463,26.714129,286,Kouvola,Kouvola,081,Kouvola,Kouvola,08,Kymenlaakso,Kymmenedalen
08048,Urheilupuiston koulu,11,Peruskoulut,0,2025,60.380181,24.739363,543,Nurmijärvi,Nurmijärvi,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
07991,Urjalan yhtenäiskoulu,11,Peruskoulut,0,2025,61.079504,23.560384,887,Urjala,Urjala,063,Etelä-Pirkanmaa,Södra Birkaland,06,Pirkanmaa,Birkaland
06667,Urpolan koulu,11,Peruskoulut,2,2025,61.681173,27.260639,491,Mikkeli,S:t Michel,101,Mikkeli,S:t Michel,10,Etelä-Savo,Södra Savolax
08528,Uskelan koulu,11,Peruskoulut,0,2025,60.385621,23.14305,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
06417,Utajärven koulu,11,Peruskoulut,0,2025,64.762488,26.415631,889,Utajärvi,Utajärvi,173,Oulunkaari,Oulunkaari,17,Pohjois-Pohjanmaa,Norra Österbotten
00533,Utajärven lukio,15,Lukiot,0,2025,64.762488,26.415631,889,Utajärvi,Utajärvi,173,Oulunkaari,Oulunkaari,17,Pohjois-Pohjanmaa,Norra Österbotten
05012,Utin koulu,11,Peruskoulut,0,2025,60.883118,26.923551,286,Kouvola,Kouvola,081,Kouvola,Kouvola,08,Kymenlaakso,Kymmenedalen
05918,Utran koulu,11,Peruskoulut,0,2025,62.621431,29.850504,167,Joensuu,Joensuu,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
00487,Utsjoen saamelaislukio,15,Lukiot,0,2025,69.895234,27.013763,890,Utsjoki,Utsjoki,197,Pohjois-Lappi,Norra Lappland,19,Lappi,Lappland
08879,Utsjokisuun koulu,11,Peruskoulut,0,2025,69.895234,27.013763,890,Utsjoki,Utsjoki,197,Pohjois-Lappi,Norra Lappland,19,Lappi,Lappland
05631,Utön koulu,11,Peruskoulut,0,2025,59.782857,21.366207,445,Parainen,Pargas,021,Åboland-Turunmaa,Åboland-Turunmaa,02,Varsinais-Suomi,Egentliga Finland
07148,Uuden-Summan koulu,11,Peruskoulut,0,2025,60.556185,27.130893,075,Hamina,Fredrikshamn,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
00876,Uudenkaupungin lukio,15,Lukiot,0,2025,60.805299,21.41135,895,Uusikaupunki,Nystad,024,Vakka-Suomi,Nystadsregionen,02,Varsinais-Suomi,Egentliga Finland
05801,Uudenkoiviston koulu,11,Peruskoulut,0,2025,61.473021,21.81372,609,Pori,Björneborg,043,Pori,Björneborg,04,Satakunta,Satakunta
04785,Uuraisten Koulukeskus,11,Peruskoulut,0,2025,62.502331,25.430203,892,Uurainen,Uurainen,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
04970,Vaajakosken Yhtenäiskoulu,11,Peruskoulut,0,2025,62.250261,25.872447,179,Jyväskylä,Jyväskylä,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
04990,Vaajakummun Yhtenäiskoulu,11,Peruskoulut,0,2025,62.243479,25.865348,179,Jyväskylä,Jyväskylä,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
04347,Vaalajärven koulu,11,Peruskoulut,1,2025,67.420225,26.22542,758,Sodankylä,Sodankylä,197,Pohjois-Lappi,Norra Lappland,19,Lappi,Lappland
00888,Vaalan lukio,15,Lukiot,0,2025,64.562632,26.838752,785,Vaala,Vaala,173,Oulunkaari,Oulunkaari,17,Pohjois-Pohjanmaa,Norra Österbotten
05233,Vaalan yhtenäiskoulu,11,Peruskoulut,0,2025,64.562632,26.838752,785,Vaala,Vaala,173,Oulunkaari,Oulunkaari,17,Pohjois-Pohjanmaa,Norra Österbotten
06892,Vaaranlammen koulu,11,Peruskoulut,0,2025,66.516258,25.69901,698,Rovaniemi,Rovaniemi,191,Rovaniemi,Rovaniemi,19,Lappi,Lappland
03550,Vaasan Rudolf Steiner -koulu,11,Peruskoulut,0,2025,63.102769,21.613949,905,Vaasa,Vasa,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
03784,Vaasan kristillinen koulu,11,Peruskoulut,0,2025,63.098044,21.626702,905,Vaasa,Vasa,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
00889,Vaasan lyseon lukio,15,Lukiot,0,2025,63.093176,21.61275,905,Vaasa,Vasa,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
08738,Vahannan koulu,11,Peruskoulut,0,2025,61.612427,23.617453,980,Ylöjärvi,Ylöjärvi,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
03610,Vahteron koulu,11,Peruskoulut,0,2025,60.853122,26.729218,286,Kouvola,Kouvola,081,Kouvola,Kouvola,08,Kymenlaakso,Kymmenedalen
04674,Vaisaaren koulu,11,Peruskoulut,1,2025,60.479277,22.167212,680,Raisio,Reso,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00592,Valkeakosken Tietotien aikuislukio,15,Lukiot,0,2025,61.279543,23.995802,908,Valkeakoski,Valkeakoski,063,Etelä-Pirkanmaa,Södra Birkaland,06,Pirkanmaa,Birkaland
