"unique_id","province_code","geocode","source_id","provider","authority_id","authority_name","full_address","school_id","facility_name","streetAddress","postalCode","addressLocality","min_grade","max_grade","ISCED010","ISCED020","ISCED1","ISCED2","ISCED3","ISCED4Plus","is_OLMS","french_immersion","early_immersion","middle_immersion","late_immersion","facility_type","dguid","csdname","geometry","date_updated"
"1474bacf03068a0f5e6c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","1035 Pharmacy Ave, Toronto M1R2G8","751634","Precious Blood Catholic School","1035 Pharmacy Ave","M1R2G8","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.30290222167969 43.73939895629883)","2024-07-05"
"620f93bd586fb29d1cef","ON",35,37,"Province of Ontario","B66052","Toronto DSB","2570 St Clair Ave E, Toronto M4B1M3","452343","Presteign Heights Elementary School","2570 St Clair Ave E","M4B1M3","Toronto","pre-k","5","1","1","1","0","0","0","0","1","0","1","0","Public","2021A00053520005","Toronto","POINT (-79.31719970703125 43.70553970336914)","2024-07-05"
"918eca31eeef74692807","ON",35,36,"Province of Ontario","..","..","21 Eddfield Avenue, Toronto M2N2M5","666394.0","Prestige School, The -Toronto","21 Eddfield Avenue","M2N2M5","Toronto","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"1dfde5ec0d368ebd5e18","ON",35,36,"Province of Ontario","..","..","40 Strathearn Blvd, Toronto M5P1T1","882751.0","Prime Academy","40 Strathearn Blvd","M5P1T1","Toronto","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"e0ba4af842eb4ffe7dc1","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","255 Alton Towers Cir, Toronto M1V4E7","752690","Prince of Peace Catholic School","255 Alton Towers Cir","M1V4E7","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.27880096435547 43.825408935546875)","2024-07-05"
"69adf0b69ea193339564","ON",35,78,"Employment and Social Development Canada","..","..","3390 Midland Ave., Toronto","EPNP","Protege School","3390 Midland Ave.","..","Toronto","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00053520005","Toronto","POINT (-79.29010758 43.81006431)","2024-08-09"
"a0d88cabd36ea97c3562","ON",35,36,"Province of Ontario","..","..","2760 Victoria Park Avenue, Toronto M2J4A8","880915.0","Pure Degree Mandarin School","2760 Victoria Park Avenue","M2J4A8","Toronto","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"a114002ca5f1693ee966","ON",35,37,"Province of Ontario","B66052","Toronto DSB","181 Broadview Ave, Toronto M4M2G3","461830","Queen Alexandra Middle School","181 Broadview Ave","M4M2G3","Toronto","6","8","0","0","1","1","0","0","0","1","1","1","0","Public","2021A00053520005","Toronto","POINT (-79.34989929199219 43.661529541015625)","2024-07-05"
"812cc03a6d8546853790","ON",35,36,"Province of Ontario","..","..","3650 Victoria Park Avenue, Toronto M2H3B2","883297.0","Queen's Elite Academy of Canada","3650 Victoria Park Avenue","M2H3B2","Toronto","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"7bb457111b15d58e6146","ON",35,36,"Province of Ontario","..","..","200 Ronson Drive, Toronto M9W5Z9","666920.0","Queens Grove School","200 Ronson Drive","M9W5Z9","Toronto","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"979af438b0336ce332f9","ON",35,37,"Province of Ontario","B66052","Toronto DSB","25 Bain Ave, Toronto M4K1E5","467162","Quest Alternative School Senior","25 Bain Ave","M4K1E5","Toronto","7","8","0","0","0","1","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.35209655761719 43.670448303222656)","2024-07-05"
"6b048c5edf59eb25432a","ON",35,36,"Province of Ontario","..","..","4258 Bloor St W, Toronto M9C1Z7","882507.0","Quo Vadis Elementary School","4258 Bloor St W","M9C1Z7","Toronto","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"42ccaa05d785b84d6764","ON",35,37,"Province of Ontario","B66052","Toronto DSB","3800 St Clair Ave E, Toronto M1M1V3","937266","R H King Academy","3800 St Clair Ave E","M1M1V3","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.23739624023438 43.722618103027344)","2024-07-05"
"8a5c575a2da723f73198","ON",35,78,"Employment and Social Development Canada","..","..","736 Bathurst Street, Toronto","EPTO","Randolph College for the Performing Arts","736 Bathurst Street","..","Toronto","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00053520005","Toronto","POINT (-79.41063323 43.66361666)","2024-08-09"
"77ed7dce7f8318ac8e8c","ON",35,78,"Employment and Social Development Canada","..","..","111 Peter Street, Toronto","EPIR","Recording Arts Canada","111 Peter Street","..","Toronto","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00053520005","Toronto","POINT (-79.39237225 43.64774553)","2024-08-09"
"54efc0761cfbeb9532c2","ON",35,37,"Province of Ontario","B66052","Toronto DSB","95 Regal Rd, Toronto M6H2J6","479640","Regal Road Junior Public School","95 Regal Rd","M6H2J6","Toronto","pre-k","6","1","1","1","0","0","0","0","1","1","0","0","Public","2021A00053520005","Toronto","POINT (-79.44010162353516 43.673770904541016)","2024-07-05"
"6169a493a276ff14c00c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","70 Playfair Ave, Toronto M6B2P9","752819","Regina Mundi Catholic School","70 Playfair Ave","M6B2P9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.45929718017578 43.710060119628906)","2024-07-05"
"d6a23128479e1e6925a1","ON",35,37,"Province of Ontario","B66052","Toronto DSB","30 Harefield Dr, Toronto M9W4C9","485756","Rivercrest Junior School","30 Harefield Dr","M9W4C9","Toronto","pre-k","5","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.56950378417969 43.72970962524414)","2024-07-05"
"9cdc00285dc0e9b28c2d","ON",35,37,"Province of Ontario","B66052","Toronto DSB","1094 Gerrard St E, Toronto M4M2A1","939080","Riverdale Collegiate Institute","1094 Gerrard St E","M4M2A1","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.33489990234375 43.670040130615234)","2024-07-05"
"9deade70cf67ae858654","ON",35,36,"Province of Ontario","..","..","1700 Bathurst Street, Toronto M5P3K3","887153.0","Robbins Hebrew Academy","1700 Bathurst Street","M5P3K3","Toronto","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"1cae4c77e9bb35d8d5d4","ON",35,37,"Province of Ontario","B66052","Toronto DSB","151 Hiawatha Rd, Toronto M4L2Y1","489000","Roden Public School","151 Hiawatha Rd","M4L2Y1","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.3230972290039 43.67387008666992)","2024-07-05"
"937157edc2c045e39472","ON",35,36,"Province of Ontario","..","..","53 Lorraine Drive, Toronto M2N2E3","668582.0","Roman Holiday Summer Studies","53 Lorraine Drive","M2N2E3","Toronto","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"de825ffeeeba4dd9d8ea","ON",35,36,"Province of Ontario","..","..","240 McCaul St, Toronto M5T1W5","667188.0","Ronald McDonald House Charities Toronto","240 McCaul St","M5T1W5","Toronto","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"69dbb49b5825eb987167","ON",35,37,"Province of Ontario","B66052","Toronto DSB","675 Ontario St, Toronto M4X1N4","490300","Rose Avenue Junior Public School","675 Ontario St","M4X1N4","Toronto","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.3727035522461 43.67021179199219)","2024-07-05"
"c1a1009ca721c8685daa","ON",35,36,"Province of Ontario","..","..","131 Bloor Street West, Toronto M5S1R1","877085.0","Rosedale Day School, The","131 Bloor Street West","M5S1R1","Toronto","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"a05918594e048f0ddd69","ON",35,37,"Province of Ontario","B66052","Toronto DSB","711 Bloor St E, Toronto M4W1J4","898910","Rosedale Heights School of the Arts","711 Bloor St E","M4W1J4","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.36599731445312 43.67393112182617)","2024-07-05"
"8cdd898458e062cf71c8","ON",35,37,"Province of Ontario","B66052","Toronto DSB","22 South Dr, Toronto M4W1R1","490954","Rosedale Junior Public School","22 South Dr","M4W1R1","Toronto","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.38169860839844 43.677650451660156)","2024-07-05"
"3c90b33475bdf592e1ee","ON",35,36,"Province of Ontario","..","..","120 Howland Ave, Toronto M5R3B5","887005.0","Royal St George's College","120 Howland Ave","M5R3B5","Toronto","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"570c6233d934d13058d2","ON",35,37,"Province of Ontario","B66052","Toronto DSB","569 Jane St, Toronto M6S4A3","939609","Runnymede Collegiate Institute","569 Jane St","M6S4A3","Toronto","9","12","0","0","0","1","1","0","0","1","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.4896011352539 43.6633186340332)","2024-07-05"
"387372606f4624abef8b","ON",35,37,"Province of Ontario","B66052","Toronto DSB","357 Runnymede Rd, Toronto M6S2Y7","493686","Runnymede Junior and Senior Public School","357 Runnymede Rd","M6S2Y7","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Public","2021A00053520005","Toronto","POINT (-79.47750091552734 43.65591812133789)","2024-07-05"
"f072082ed5bdd934ff8b","ON",35,36,"Province of Ontario","..","..","4789 Yonge Street, Toronto M2N0G3","665178.0","Rutherford Private School","4789 Yonge Street","M2N0G3","Toronto","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"09b830eb25d7c4796c2d","ON",35,37,"Province of Ontario","B66052","Toronto DSB","96 Denison Ave, Toronto M5T1E4","495506","Ryerson Community School Junior Senior","96 Denison Ave","M5T1E4","Toronto","pre-k","8","1","1","1","1","0","0","0","1","0","1","0","Public","2021A00053520005","Toronto","POINT (-79.40260314941406 43.65121078491211)","2024-07-05"
"4b92113a076aea5de139","ON",35,37,"Province of Ontario","B66052","Toronto DSB","885 Dundas St E, Toronto M4M1R4","936669","SEED Alternative School","885 Dundas St E","M4M1R4","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.3501968383789 43.66202926635742)","2024-07-05"
"87aad343ba411d7e567d","ON",35,36,"Province of Ontario","..","..","2929 Lawrence Avenue East, Toronto M1P2S8","668952.0","SIMRA Academy Private School","2929 Lawrence Avenue East","M1P2S8","Toronto","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"50cb2682ad0c9ff6a082","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","75 Hupfield Trail, Toronto M1B4S3","756334","Sacred Heart Catholic School","75 Hupfield Trail","M1B4S3","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.220703125 43.81222152709961)","2024-07-05"
"c60f9d7bb11f8739c11e","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","25 Avon Ave, Toronto M6N4X8","763462","Santa Maria Catholic School","25 Avon Ave","M6N4X8","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.47779846191406 43.68132019042969)","2024-07-05"
"21ef7d7fb4eb5d0e79e4","ON",35,36,"Province of Ontario","..","..","451 Ellesmere Rd, Toronto M1R4E5","665134.0","Sathya Sai School, Toronto, Canada","451 Ellesmere Rd","M1R4E5","Toronto","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"c62193b28a7ba9a0bc18","ON",35,37,"Province of Ontario","B66052","Toronto DSB","720 Midland Avenue, Toronto M1K4C9","940445","Scarborough Centre for Alternative Studi","720 Midland Avenue","M1K4C9","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.25669860839844 43.7281494140625)","2024-07-05"
"d538b0a796690e9d139e","ON",35,37,"Province of Ontario","B66052","Toronto DSB","40 McArthur St, Toronto M9P3M7","940623","School of Experiential Education","40 McArthur St","M9P3M7","Toronto","9","12","0","0","0","1","1","0","0","1","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.54669952392578 43.70146942138672)","2024-07-05"
"945b62868f2d041ca709","ON",35,37,"Province of Ontario","B66052","Toronto DSB","1 Hanson Street, Toronto M4J1G6","940720","School of Life Experience","1 Hanson Street","M4J1G6","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.33059692382812 43.68077850341797)","2024-07-05"
"5cb1317a2c6f1361d3a1","ON",35,78,"Employment and Social Development Canada","..","..","80 Winchester St., Toronto","EPEF","School of Toronto Dance Theatre","80 Winchester St.","..","Toronto","..","..","0","0","0","0","0","1","0","0","0","0","0","Private Institution","2021A00053520005","Toronto","POINT (-79.36688623 43.66625713)","2024-08-09"
"70695fa808b267dcd7c4","ON",35,36,"Province of Ontario","..","..","43 Railside Road, Toronto M3A3L9","668400.0","Seerah Mission School","43 Railside Road","M3A3L9","Toronto","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"ded9ec1e7f1ef18da94b","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","60 Rowena Drive, Toronto M3A3R2","763772","Senator O'Connor College School","60 Rowena Drive","M3A3R2","Toronto","9","12","0","0","0","1","1","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.31670379638672 43.750728607177734)","2024-07-05"
"c029eab5da82591112e7","ON",35,78,"Employment and Social Development Canada","..","..","1750 Finch Avenue East, Toronto","EVBQ","Seneca College of Applied Arts & Technology- All Campuses","1750 Finch Avenue East","..","Toronto","..","..","0","0","0","0","0","1","0","0","0","0","0","Technical and Vocational","2021A00053520005","Toronto","POINT (-79.3493946 43.79396162)","2024-08-09"
"6895a235b5e91656ade8","ON",35,36,"Province of Ontario","..","..","4000 Chesswood Dr, Toronto M3J2B9","665593.0","Shiftd Academy","4000 Chesswood Dr","M3J2B9","Toronto","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"d1171b9518532b2454f6","ON",35,37,"Province of Ontario","B66052","Toronto DSB","38 Shirley St, Toronto M6K1S9","511102","Shirley Street Junior Public School","38 Shirley St","M6K1S9","Toronto","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.43669891357422 43.648521423339844)","2024-07-05"
"c464b76107dc670d3834","ON",35,37,"Province of Ontario","B66052","Toronto DSB","300 Kane Ave, Toronto M6M3P1","287300","Silverthorn Community School","300 Kane Ave","M6M3P1","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.46939849853516 43.68724060058594)","2024-07-05"
"996e8bc48f995be75037","ON",35,37,"Province of Ontario","B66052","Toronto DSB","2300 Pharmacy Ave, Toronto M1W1H8","941948","Sir John A Macdonald Collegiate Institute","2300 Pharmacy Ave","M1W1H8","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.32369995117188 43.787071228027344)","2024-07-05"
"8249e4e9c35b08a4dc3c","ON",35,37,"Province of Ontario","B66052","Toronto DSB","5400 Lawrence Ave E, Toronto M1C2C6","941972","Sir Oliver Mowat Collegiate Institute","5400 Lawrence Ave E","M1C2C6","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.14219665527344 43.77928924560547)","2024-07-05"
"8dc3e5deec98717af396","ON",35,37,"Province of Ontario","B66052","Toronto DSB","145 Guildwood Pkwy, Toronto M1E1P5","942200","Sir Wilfrid Laurier Collegiate Institute","145 Guildwood Pkwy","M1E1P5","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.1969985961914 43.74702835083008)","2024-07-05"
"7fcac44541cfafc96528","ON",35,37,"Province of Ontario","B66052","Toronto DSB","1050 Huntingwood Dr, Toronto M1S3H5","942367","Sir William Osler High School","1050 Huntingwood Dr","M1S3H5","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.28739929199219 43.79756164550781)","2024-07-05"
"d2f132fd854b249c9041","ON",35,36,"Province of Ontario","..","..","135 Overlea Blvd, Toronto M4K1M8","669969.0","Socrates","135 Overlea Blvd","M4K1M8","Toronto","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"cefc166bc194c5f4f728","ON",35,37,"Province of Ontario","B66052","Toronto DSB","720 Midland Avenue, Toronto M1K4C9","960413","South East Secondary Alternative School","720 Midland Avenue","M1K4C9","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.25559997558594 43.728511810302734)","2024-07-05"
"09bc6777e7d4949dbf44","ON",35,37,"Province of Ontario","B66052","Toronto DSB","70 Spruce St, Toronto M5A2J1","528269","Sprucecourt Junior Public School","70 Spruce St","M5A2J1","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053520005","Toronto","POINT (-79.36380004882812 43.66447830200195)","2024-07-05"
"64ca1cb6a40727ad962b","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","49 Cathedral Bluffs Dr, Toronto M1M2T6","765023","St Agatha Catholic School","49 Cathedral Bluffs Dr","M1M2T6","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.22989654541016 43.72359085083008)","2024-07-05"
"cc504bd9124e369b318b","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","3521 Finch Ave E, Toronto M1W2S2","765759","St Aidan Catholic School","3521 Finch Ave E","M1W2S2","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.3093032836914 43.797508239746094)","2024-07-05"
"8b0b2af0fc6bb4ac5788","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","1125 Midland Ave, Toronto M1K4H2","766038","St Albert Catholic School","1125 Midland Ave","M1K4H2","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.26129913330078 43.743770599365234)","2024-07-05"
"c6faa95b055ccf7674e2","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","60 Atlas Ave, Toronto M6C3N9","767913","St Alphonsus Catholic School","60 Atlas Ave","M6C3N9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.43170166015625 43.683128356933594)","2024-07-05"
"ecd8ab8c7a6f740d105a","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","20 Coules Crt, Toronto M8W2N9","768537","St Ambrose Catholic School","20 Coules Crt","M8W2N9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.43209838867188 43.647701263427734)","2024-07-05"
"da9256f216eb900f80ee","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","36 Yvonne Ave, Toronto M3L1C9","845182","St Andre Catholic School","36 Yvonne Ave","M3L1C9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.51750183105469 43.72357177734375)","2024-07-05"
"0b20bc6ad79adcd31aac","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","2533 Kipling Ave, Toronto M9V3A8","768790","St Andrew Catholic School","2533 Kipling Ave","M9V3A8","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.58209991455078 43.74488067626953)","2024-07-05"
"75781bc61dde1183c3ad","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","220 Mount Olive Dr, Toronto M9V3Z5","769525","St Angela Catholic School","220 Mount Olive Dr","M9V3Z5","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.59739685058594 43.7542610168457)","2024-07-05"
"6ca299ff37730f3e92c3","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","182 Bessorough Dr, Toronto M4G3J9","772437","St Anselm Catholic School","182 Bessorough Dr","M4G3J9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.37159729003906 43.70534896850586)","2024-07-05"
"3d160d092e7d579f35af","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","130 Shanly Street, Toronto M6H1L9","773735","St Anthony Catholic School","130 Shanly Street","M6H1L9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.43479919433594 43.663421630859375)","2024-07-05"
"6b260121bdfe1980f25a","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","160 Finch Ave W, Toronto M2N2J2","785857","St Antoine Daniel Catholic School","160 Finch Ave W","M2N2J2","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.42960357666016 43.77711868286133)","2024-07-05"
"901db74b3b252eb52fbd","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","98 Shoreham Dr, Toronto M3N1S9","775444","St Augustine Catholic School","98 Shoreham Dr","M3N1S9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.5248031616211 43.76808166503906)","2024-07-05"
"328cad7b335882a08c07","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","25 Janray Dr, Toronto M1G1Y2","775819","St Barbara Catholic School","25 Janray Dr","M1G1Y2","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.21880340576172 43.7624397277832)","2024-07-05"
"b59e341ddbaf0260446a","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","30 Washburn Way, Toronto M1B1H3","775843","St Barnabas Catholic School","30 Washburn Way","M1B1H3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.22840118408203 43.797340393066406)","2024-07-05"
"7248fe77d648f5ec339c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","51 Heather Rd, Toronto M1S2E2","776637","St Bartholomew Catholic School","51 Heather Rd","M1S2E2","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.27149963378906 43.78982162475586)","2024-07-05"
"f463d1b17f7482df1d05","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","20 Starview Lane, Toronto M9M3B2","776360","St Basil-the-Great College School","20 Starview Lane","M9M3B2","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.53289794921875 43.727359771728516)","2024-07-05"
"28648337fe71ce2fbf33","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","521 Sewells Rd, Toronto M1B5H3","776700","St Bede Catholic School","521 Sewells Rd","M1B5H3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.20680236816406 43.81808853149414)","2024-07-05"
"904a09cc9ce1b82fce02","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","2202 Kipling Ave, Toronto M9W4K9","776980","St Benedict Catholic School","2202 Kipling Ave","M9W4K9","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.57279968261719 43.72315979003906)","2024-07-05"
"a3f3b1452ca5cf4ee3b3","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","12 Duckworth St, Toronto M6M4W4","778800","St Bernard Catholic School","12 Duckworth St","M6M4W4","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.5 43.702701568603516)","2024-07-05"
"43e35f80724c4d2273bd","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","1340 Leslie St, Toronto M3C2K9","780235","St Bonaventure Catholic School","1340 Leslie St","M3C2K9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.35579681396484 43.733070373535156)","2024-07-05"
"450a4050f9cfa6b158c2","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","50 Woodmount Ave, Toronto M4C3X9","780880","St Brigid Catholic School","50 Woodmount Ave","M4C3X9","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.31620025634766 43.68716049194336)","2024-07-05"
"cc8ace243bfd778efc3a","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","402 Melita Cres, Toronto M6G3X6","781118","St Bruno/St. Raymond Catholic School","402 Melita Cres","M6G3X6","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.42729949951172 43.6733283996582)","2024-07-05"
"c98eb71126707118f7b0","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","30 Roanoke Rd, Toronto M3A1E9","781380","St Catherine Catholic School","30 Roanoke Rd","M3A1E9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.32450103759766 43.7422981262207)","2024-07-05"
"b45f40f38239a70f9933","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","355 Annette St, Toronto M6P1R3","781797","St Cecilia Catholic School","355 Annette St","M6P1R3","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.47450256347656 43.660560607910156)","2024-07-05"
"9ae1e2398785ea163f84","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","50 Claver Ave, Toronto M6B2W1","782963","St Charles Catholic School","50 Claver Ave","M6B2W1","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.45120239257812 43.71329879760742)","2024-07-05"
"126745e12be996385d63","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","20 Stong Crt, Toronto M3N2X9","783510","St Charles Garnier Catholic School","20 Stong Crt","M3N2X9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.5177993774414 43.7623405456543)","2024-07-05"
"1182d1c09a0f464ac058","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","124 Northcliffe Blvd, Toronto M6E3K4","784389","St Clare Catholic School","124 Northcliffe Blvd","M6E3K4","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.44139862060547 43.679290771484375)","2024-07-05"
