wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole,type
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16111035,"إبتدائية  م ت ت خ فيتاغورس","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16111036,"إبتدائية  م ت ت ج إكسيلانس إي سوكسي","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16111038,"إبتدائية  م ت ت خ تيناس","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16111039,"إبتدائية  م ت ت خ ليتنسال","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16111040,"إبتدائية  م ت ت خ نور العلوم","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16121035,"إبتدائية  م خ  قران دي سافوار","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181030,"إبتدائية  م ت ت خ الأبرار","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181031,"إبتدائية  م ت ت خ مملكة الزهور","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181034,"إبتدائية  م ت ت خ الياسمين","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181036,"إبتدائية  م ت ت خ خديجة","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181040,"إبتدائية  م ت ت خ ابن سيرين","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181045,"إبتدائية  م ت ت خ المستقبل","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181049,"إبتدائية  م ت ت خ المعارج","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16181050,"إبتدائية  م ت ت خ أضواء العلم","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16221011,"إبتدائية  م ت ت خ فنتازيا","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16251009,"إبتدائية  م ت ت خ إينيسيال","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16261040,"إبتدائية  م ت ت خ المجمع المدرسي الجوهر","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16321015,"إبتدائية  م ت ت خ الفانوس","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16321016,"إبتدائية  م ت ت خ آمال المستقبل","Privé"
16,"Alger",1611,"بوزريعة (BOUZAREAH)",16521031,"إبتدائية  م خ الاطلس الكبير","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16101027,"إبتدائية  م ت ت خ القلادة الذهبية","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16111028,"إبتدائية  م ت ت خ ليقليسين","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16111032,"إبتدائية  م ت ت خ الانفتاح","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16111033,"إبتدائية  م ت ت خ الرجاء و التفوق","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16111040,"إبتدائية  م ت ت خ نور العلوم","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16121035,"إبتدائية  م خ  قران دي سافوار","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16171015,"إبتدائية  م ت ت خ الجيل الصاعد","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16171016,"إبتدائية  م ت ت خ رسالة الأمل","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16171017,"إبتدائية  م ت ت خ البشير الإبراهيمي","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16171018,"إبتدائية  م ت ت خ كابوسين","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181030,"إبتدائية  م ت ت خ الأبرار","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181031,"إبتدائية  م ت ت خ مملكة الزهور","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181034,"إبتدائية  م ت ت خ الياسمين","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181036,"إبتدائية  م ت ت خ خديجة","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181040,"إبتدائية  م ت ت خ ابن سيرين","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181045,"إبتدائية  م ت ت خ المستقبل","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181047,"إبتدائية  م ت ت خ الرشد العالمية","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181049,"إبتدائية  م ت ت خ المعارج","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181050,"إبتدائية  م ت ت خ أضواء العلم","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16181053,"إبتدائية  م ت ت خ أدسفور سكول","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16221011,"إبتدائية  م ت ت خ فنتازيا","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16261040,"إبتدائية  م ت ت خ المجمع المدرسي الجوهر","Privé"
16,"Alger",1617,"حسين داي (HUSSEIN DEY)",16271010,"إبتدائية  م ت ت خ الحكمة","Privé"
16,"Alger",1618,"القبة (KOUBA)",16101027,"إبتدائية  م ت ت خ القلادة الذهبية","Privé"
16,"Alger",1618,"القبة (KOUBA)",16111028,"إبتدائية  م ت ت خ ليقليسين","Privé"
16,"Alger",1618,"القبة (KOUBA)",16111032,"إبتدائية  م ت ت خ الانفتاح","Privé"
16,"Alger",1618,"القبة (KOUBA)",16111033,"إبتدائية  م ت ت خ الرجاء و التفوق","Privé"
16,"Alger",1618,"القبة (KOUBA)",16111040,"إبتدائية  م ت ت خ نور العلوم","Privé"
16,"Alger",1618,"القبة (KOUBA)",16121035,"إبتدائية  م خ  قران دي سافوار","Privé"
16,"Alger",1618,"القبة (KOUBA)",16171016,"إبتدائية  م ت ت خ رسالة الأمل","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181030,"إبتدائية  م ت ت خ الأبرار","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181031,"إبتدائية  م ت ت خ مملكة الزهور","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181032,"إبتدائية  م ت ت خ ديكارت","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181034,"إبتدائية  م ت ت خ الياسمين","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181035,"إبتدائية  م ت ت خ 1.2.3صولاي","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181036,"إبتدائية  م ت ت خ خديجة","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181037,"إبتدائية  م ت ت خ الإيريس","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181038,"إبتدائية  م ت ت خ التماريس","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181039,"إبتدائية  م ت ت خ 3210 صولاي","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181040,"إبتدائية  م ت ت خ ابن سيرين","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181042,"إبتدائية  م ت ت خ القلم","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181043,"إبتدائية  م ت ت خ الرشاد","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181044,"إبتدائية  م ت ت خ الشاطر","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181045,"إبتدائية  م ت ت خ المستقبل","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181046,"إبتدائية  م ت ت خ التراث الحديثة","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181047,"إبتدائية  م ت ت خ الرشد العالمية","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181048,"إبتدائية  م ت ت خ كاتب ياسين","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181049,"إبتدائية  م ت ت خ المعارج","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181050,"إبتدائية  م ت ت خ أضواء العلم","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181051,"إبتدائية  م ت ت خ مهد العلوم","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181053,"إبتدائية  م ت ت خ أدسفور سكول","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181054,"إبتدائية  م ت ت خ غيث","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181055,"إبتدائية  م ت ت خ القيم النموذجية","Privé"
16,"Alger",1618,"القبة (KOUBA)",16181056,"إبتدائية  م ت ت خ مفدي زكريا","Privé"
16,"Alger",1618,"القبة (KOUBA)",16221011,"إبتدائية  م ت ت خ فنتازيا","Privé"
16,"Alger",1618,"القبة (KOUBA)",16261040,"إبتدائية  م ت ت خ المجمع المدرسي الجوهر","Privé"
16,"Alger",1618,"القبة (KOUBA)",16271010,"إبتدائية  م ت ت خ الحكمة","Privé"
16,"Alger",1618,"القبة (KOUBA)",16521031,"إبتدائية  م خ الاطلس الكبير","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16101022,"إبتدائية  م ت ت خ ساريس","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16101027,"إبتدائية  م ت ت خ القلادة الذهبية","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16111028,"إبتدائية  م ت ت خ ليقليسين","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16111032,"إبتدائية  م ت ت خ الانفتاح","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16111033,"إبتدائية  م ت ت خ الرجاء و التفوق","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16111040,"إبتدائية  م ت ت خ نور العلوم","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16121035,"إبتدائية  م خ  قران دي سافوار","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181030,"إبتدائية  م ت ت خ الأبرار","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181031,"إبتدائية  م ت ت خ مملكة الزهور","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181034,"إبتدائية  م ت ت خ الياسمين","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181036,"إبتدائية  م ت ت خ خديجة","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181040,"إبتدائية  م ت ت خ ابن سيرين","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181045,"إبتدائية  م ت ت خ المستقبل","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181049,"إبتدائية  م ت ت خ المعارج","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16181050,"إبتدائية  م ت ت خ أضواء العلم","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16221010,"إبتدائية  م ت ت خ شمسي","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16221011,"إبتدائية  م ت ت خ فنتازيا","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16221012,"إبتدائية  م ت ت خ فال جولي","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16221013,"إبتدائية  م ت ت خ نهال","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16261040,"إبتدائية  م ت ت خ المجمع المدرسي الجوهر","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16271010,"إبتدائية  م ت ت خ الحكمة","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16321015,"إبتدائية  م ت ت خ الفانوس","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16321016,"إبتدائية  م ت ت خ آمال المستقبل","Privé"
16,"Alger",1622,"ابن عكنون (BEN AKNOUN)",16521031,"إبتدائية  م خ الاطلس الكبير","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16101022,"إبتدائية  م ت ت خ ساريس","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16101027,"إبتدائية  م ت ت خ القلادة الذهبية","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16111028,"إبتدائية  م ت ت خ ليقليسين","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16111032,"إبتدائية  م ت ت خ الانفتاح","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16111033,"إبتدائية  م ت ت خ الرجاء و التفوق","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16111040,"إبتدائية  م ت ت خ نور العلوم","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181030,"إبتدائية  م ت ت خ الأبرار","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181031,"إبتدائية  م ت ت خ مملكة الزهور","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181034,"إبتدائية  م ت ت خ الياسمين","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181036,"إبتدائية  م ت ت خ خديجة","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181040,"إبتدائية  م ت ت خ ابن سيرين","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181045,"إبتدائية  م ت ت خ المستقبل","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181049,"إبتدائية  م ت ت خ المعارج","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16181050,"إبتدائية  م ت ت خ أضواء العلم","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16221011,"إبتدائية  م ت ت خ فنتازيا","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16251009,"إبتدائية  م ت ت خ إينيسيال","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16261040,"إبتدائية  م ت ت خ المجمع المدرسي الجوهر","Privé"
16,"Alger",1625,"الرايس حميدو (RAIS HAMIDOU)",16321016,"إبتدائية  م ت ت خ آمال المستقبل","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16031013,"إبتدائية  م ت ت خ لعبادي حسان","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16101022,"إبتدائية  م ت ت خ ساريس","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16101027,"إبتدائية  م ت ت خ القلادة الذهبية","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16111028,"إبتدائية  م ت ت خ ليقليسين","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16111032,"إبتدائية  م ت ت خ الانفتاح","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16111033,"إبتدائية  م ت ت خ الرجاء و التفوق","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16111040,"إبتدائية  م ت ت خ نور العلوم","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16121035,"إبتدائية  م خ  قران دي سافوار","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181030,"إبتدائية  م ت ت خ الأبرار","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181031,"إبتدائية  م ت ت خ مملكة الزهور","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181034,"إبتدائية  م ت ت خ الياسمين","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181036,"إبتدائية  م ت ت خ خديجة","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181040,"إبتدائية  م ت ت خ ابن سيرين","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181045,"إبتدائية  م ت ت خ المستقبل","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181049,"إبتدائية  م ت ت خ المعارج","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16181050,"إبتدائية  م ت ت خ أضواء العلم","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16221011,"إبتدائية  م ت ت خ فنتازيا","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16261040,"إبتدائية  م ت ت خ المجمع المدرسي الجوهر","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16271010,"إبتدائية  م ت ت خ الحكمة","Privé"
16,"Alger",1627,"المرادية (EL MOURADIA)",16271011,"إبتدائية  م ت ت خ الانطلاق - لونفول -","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16101027,"إبتدائية  م ت ت خ القلادة الذهبية","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16111028,"إبتدائية  م ت ت خ ليقليسين","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16111032,"إبتدائية  م ت ت خ الانفتاح","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16111040,"إبتدائية  م ت ت خ نور العلوم","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16181030,"إبتدائية  م ت ت خ الأبرار","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16181031,"إبتدائية  م ت ت خ مملكة الزهور","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16181034,"إبتدائية  م ت ت خ الياسمين","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16181036,"إبتدائية  م ت ت خ خديجة","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16181040,"إبتدائية  م ت ت خ ابن سيرين","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16181045,"إبتدائية  م ت ت خ المستقبل","Privé"
16,"Alger",1631,"المغارية (EL MAGHARIA)",16181049,"إبتدائية  م ت ت خ المعارج","Privé"
