Ville,District,Nom_Ecole,Type_Ecole,Statut,Adresse,Telephone
İSTANBUL,BAĞCILAR,Otocenter Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Öznur Kahraman İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAĞCILAR,Peyami Safa Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAĞCILAR,Prof. Dr. Necmettin Erbakan Fen Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Ragıp Akın İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Sancaktepe İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Sebahattin Zaim İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAĞCILAR,ŞEHİT ALİ KARSLI ORTAOKULU,Diğer,Public,,
İSTANBUL,BAĞCILAR,Şehit Ramazan Sarıkaya Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Selahattin Eyyubi Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Şeyh Edebali Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Şükrü Savaşeri Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAĞCILAR,Tiryaki Hasanpaşa İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Türk - İsveç Kardeşlik İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Ümmü Mihcen Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Üsküp İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Vakıflar Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAĞCILAR,Vali Cahit Bayar İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Yavuz Selim İlkokulu,İlkokul,Public,,
İSTANBUL,BAGCILAR,Yavuz Sultan Selim Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Yeşilbağ Adnan Ötügen Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAĞCILAR,Yıldıztepe İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Yunus Emre Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAĞCILAR,Zeynep Bedia Kılıçlıoğlu İlkokulu,İlkokul,Public,,
İSTANBUL,BAĞCILAR,Ziya Gökalp Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAĞCILAR,Zübeyde Hanım Anaokulu,Anaokulu,Public,,
İSTANBUL,BAHÇELİEVLER,15 Temmuz Şehitleri Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,15 Temmuz Şehitleri İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,75.Yıl Cumhuriyet İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Adnan Menderes Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Ahmet Şişman Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Akın Anaokulu,Anaokulu,Public,,
İSTANBUL,BAHÇELİEVLER,Ali Haydar Günver İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Ali Şükrü Sula Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Altınyıldız İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Ata Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Atatürk İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler 1.Akşam Sanat Okulu,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Abidin Pak Öğretmenevi ve Akşam Sanat Okulu,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Aydın Doğan Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Belediyesi Anaokulu,Anaokulu,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Cumhuriyet Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Halk Eğitimi Merkezi,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,BAHÇELİEVLER İMAM HATİP ORTAOKULU,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Kumport Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Özel Eğitim Uygulama Okulu III. Kademe,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Rehberlik ve Araştırma Merkezi,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Şehit Osman Yıldız Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Türk Telekom Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Bahçelievler Türkiye Gazetesi Çok Programlı Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Behiye Dr Nevhiz Işıl İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Bülent Ecevit Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Çobançeşme Şehit Sedat Mekan Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Dede Korkut Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Dr. Refik Saydam Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Emir Sultan Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Emlak Konut İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Erguvan İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Fikret Yüzatlı İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Füsun Yönder Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Gazi İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,GSD Eğitim Vakfı Bahçelievler İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Halil Bekmezci Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Halit Ziya Uşaklıgil İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Hazım Ersu İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Hürriyet İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,İHKİB Yenibosna Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,İMMİB Erkan Avcı Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,İstanbul Ticaret Odası Bilim ve Sanat Merkezi,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Kazım Beyaz Özel Eğitim Meslek Okulu,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Kazım Karabekir Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Kemal Hasoğlu Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Kemal Hasoğlu Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Kemal Hasoğlu İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Kocasinan Çok Programlı Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Kocasinan İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Kocasinan Şehit Samet Kırbaş Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Koza İlkokulu,İlkokul,Public,,
İSTANBUL,BAHCELİEVLER,Kudret Saraçoğlu İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Kudret Saraçoğlu İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Kuleli İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Kuleli Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Kuyumcukent Anaokulu,Anaokulu,Public,,
İSTANBUL,BAHÇELİEVLER,Mehmet Akif Çok Programlı Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Mehmet Akif Ersoy Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Mevlana İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Mimar Sinan Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Mustafa Kemal İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Mustafa Kemal Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Mustafa Nevzat Pısak Mesleki Eğitim Merkezi,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Necip Fazıl Kısakürek Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Orgeneral Eşref Bitlis Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,ÖZCAN-BAŞAK HALAÇ ÖZEL EĞİTİM UYGULAMA OKULU I. KADEME,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Özcan-Başak Halaç Özel Eğitim Uygulama Okulu II. Kademe,Diğer,Public,,
İSTANBUL,BAHCELİEVLER,Piri Reis Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Prof. Dr. Mümtaz Turhan Sosyal Bilimler Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Prof. Dr. Osman Öztürk İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Prof.Dr.Aziz Sancar Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Şair Zihni Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Şehit Cengiz Sarıbaş Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Şehit Erhan Bulut Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Şehit Erol Olçok Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Şehit Ertan Kolay Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Şehit Mahir Ayabak İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Şehit Oktay Demiryürek Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,ŞEHİTLER İLKOKULU,Diğer,Public,,
İSTANBUL,BAHÇELİEVLER,Şirinevler Mehmet Şen İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Siyavuşpaşa İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Siyavuşpaşa İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Siyavuşpaşa Kız Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Toki Halit Öge İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Uluslararası Şehit Mehmet Karaaslan Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Vali Recep Yazıcıoğlu Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Yayla İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Yenibosna Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Yenibosna Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAHÇELİEVLER,Yenibosna Doğu Sanayi İlkokulu,İlkokul,Public,,
İSTANBUL,BAHÇELİEVLER,Yenibosna Fatih Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Yenibosna Şehit Muhammed Ali Kalo Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Yunus Emre İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAHÇELİEVLER,Zaferler İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,60 Yıl Ataköy İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,60 Yıl Ataköy Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Adalet Anaokulu,Anaokulu,Public,,
İSTANBUL,BAKIRKÖY,Adliye Anaokulu,Anaokulu,Public,,
İSTANBUL,BAKIRKÖY,Ataköy Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Ataköy Atatürk Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Ataköy Cumhuriyet Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Ataköy İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Aybars Ak Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Behramağa İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Bilim ve Sanat Merkezi,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Göksel Baktagir Güzel Sanatlar Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Halk Eğitimi Merkezi,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Kız Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,BAKIRKÖY MESLEKİ EĞİTİM MERKEZİ,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Nüket Ercan Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Özyazıcı İşitme Engelliler İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Özyazıcı İşitme Engelliler Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Özyazıcı Özel Eğitim Meslek Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Rehberlik ve Araştırma Merkezi,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Bakırköy Şehit Muhammet Ambar İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Cumhuriyet Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Emlak Kredi Bankası Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Florya Tevfik Ercan Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Gazi Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Gürlek-Nakipoğlu Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Halil Bedii Yönetken Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Halil Vedat Fıratlı İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Hamdi Akverdi İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Hamdullah Suphi Tanrıöver İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Hasan Polatkan Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,İbni Sina İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,İbni Sina Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,İncirlik Ahmet Hamdi Tanpınar İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,İncirlik Ahmet Hamdi Tanpınar Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Kartaltepe İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Kartaltepe Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Medeni Berk İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Mimar Sinan İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Muhittin Üstündağ İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Murat Kölük İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Mustafa Pars Anaokulu,Anaokulu,Public,,
İSTANBUL,BAKIRKÖY,Nefus Nakipoğlu Özel Eğitim Uygulama Merkezi II. Kademe,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Nefus Nakipoğlu Özel Eğitim Uygulama Okulu I. Kademe,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Nefus Nakipoğlu Özel Eğitim Uygulama Okulu III. Kademe,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Osmaniye Nuri Pakdil İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Osmaniye Nuri Pakdil Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Pilot Cengiz Topel İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Sabri Çalışkan Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Şehit Pilot Muzaffer Erdönmez Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Şenlikköy İlkokulu,İlkokul,Public,,
İSTANBUL,BAKIRKÖY,Şenlikköy İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Şenlikköy Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAKIRKÖY,Uzun Ailesi Anaokulu,Anaokulu,Public,,
İSTANBUL,BAKIRKÖY,Yahya Kemal Beyatlı Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Yeşilköy 50. Yıl Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Yeşilköy Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAKIRKÖY,Yeşilköy Özel Eğitim Meslek Okulu,Diğer,Public,,
İSTANBUL,BAKIRKÖY,Zeynep Bedia Kılıçlıoğlu İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Abdi İbrahim Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Ahmet Kabaklı İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Akif İnan Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Alev Alatlı Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Bahçeşehir Anaokulu,Anaokulu,Public,,
İSTANBUL,BAŞAKŞEHİR,Bahçeşehir Atatürk Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Bahçeşehir Boğazköy Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Bahçeşehir Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Bahçeşehir Süleyman Demirel İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Ayazma İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Aziz Sancar Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Belediyesi Güvercintepe İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Çok Programlı Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Cumhuriyet İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Halk Eğitimi Merkezi,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir İstanbul Teknik Üniversitesi İsmail Dede Efendi Güzel Sanatlar Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Mesleki Eğitim Merkezi,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Nene Hatun İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Ömer Döngeloğlu Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Özel Eğitim Uygulama Okulu III. Kademe,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Rehberlik ve Araştırma Merkezi,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Şehit Muhammed Eymen Demirci İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Şehit Orhun Göytan İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Sezai Karakoç Bilim ve Sanat Merkezi,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,Başakşehir Sezai Karakoç Bilim ve Sanat Merkezi Anaokulu,Anaokulu,Public,,
İSTANBUL,BAŞAKŞEHİR,Baykar Milli Teknoloji Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Borsa İstanbul Alparslan Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Borsa İstanbul Başakşehir Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Cahit Zarifoğlu İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Emlak Konut Abdülhamit Han Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Emlak Konut Bahçekent Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Emlak Konut Fuat Sezgin İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Emlak Konut Şehit Vedat Barceğci Anaokulu,Anaokulu,Public,,
İSTANBUL,BAŞAKŞEHİR,Emlak Konut Şehit Vedat Barceğci İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Fenertepe İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Güvercintepe Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Hacı Ali Osman Gül İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Hacı Fatma Gül Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Hacı Şöhret Demiröz Fen Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Hikmet Uluğbay Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB KANUNİ SULTAN SÜLEYMAN ORTAOKULU,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB Mehmet Akif Ersoy İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB Mehmet Akif Ersoy Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB Şair Erdem Bayazıt Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB Şehit Polis Mustafa Erdoğan Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB Şehit Savcı Selim Kiraz İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB Yavuz Sultan Selim Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,İBB Yavuz Sultan Selim Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,İbrahim Koçaslan Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İsmail Kemal Demiröz İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İsmail Kemal Demiröz Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İstanbul Büyükşehir Belediyesi Akşemsettin Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İstanbul Büyükşehir Belediyesi Fatih Sultan Mehmet İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,İTO Başakşehir Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,İTO Hüma Hatun İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Kayabaşı İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Kayaşehir İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Kayaşehir Özel Eğitim Uygulama Okulu I. Kademe,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,Kayaşehir Özel Eğitim Uygulama Okulu II. Kademe,Diğer,Public,,
İSTANBUL,BAŞAKŞEHİR,Kayaşehir Şeyh Şamil İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,M.Emin Saraç Anadolu İmam Hatip Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,M.Emin Saraç İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Mahmut Şevket Zırh İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Mehmet Yaren Gümeli İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Miktat Ağaoğlu Çok Programlı Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Necip Fazıl Kısakürek Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Nurettin Topcu İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Öğrenciden Armağan Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Oyakkent İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Oyakkent Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Prof. Dr. Ahat Andıcan Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Prof. Dr. Necmettin Erbakan Anadolu Lisesi,Lise,Public,,
İSTANBUL,BAŞAKŞEHİR,Rasim Özdenören Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Şahintepe İmam Hatip Ortaokulu,Ortaokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Şamlar İlkokulu,İlkokul,Public,,
İSTANBUL,BAŞAKŞEHİR,Şamlar Ortaokulu,Ortaokul,Public,,
