codigo_escola_dgeec,nome_escola,municipio,distrito,nuts_III,nuts_II,source_donnees,total_alunos_2022_23,alunos_1ano_2022_23,alunos_2ano_2022_23,alunos_3ano_2022_23,alunos_4ano_2022_23,taxa_retencao_media_2022_23,alunos_2ciclo_2019_2020_5ano,alunos_2ciclo_2019_2020_6ano,alunos_2ciclo_2020_2021_5ano,alunos_2ciclo_2020_2021_6ano,alunos_2ciclo_2021_2022_5ano,alunos_2ciclo_2021_2022_6ano,alunos_2ciclo_2022_2023_5ano,alunos_2ciclo_2022_2023_6ano,pct_2ciclo_homens,pct_2ciclo_mulheres,total_alunos_2ciclo,retencao_2ciclo_5ano_2022_23,retencao_2ciclo_6ano_2022_23,conclusao_2ciclo_n_amostra,conclusao_2ciclo_pct_escola,conclusao_2ciclo_pct_nat_comparable
1410486,Colégio Andrade Corvo - Pólo I,Entroncamento,,,,1er_et_2eme_cycle,42.0,12.0,8.0,10.0,12.0,0.0,10,0,9,18,15,8,7,14,0.43000000000000005,0.57,21,0,0,14,*,*
1410528,"Escola Básica da Zona Verde, Entroncamento",Entroncamento,,,,1er_cycle_uniquement,288.0,43.0,65.0,95.0,85.0,0.0275,,,,,,,,,,,,,,,,
1410719,Escola Rumo ao Futuro,Entroncamento,,,,1er_cycle_uniquement,81.0,15.0,25.0,24.0,17.0,0.0,,,,,,,,,,,,,,,,
1410727,Jardim Escola João De Deus - Entroncamento,Entroncamento,,,,1er_cycle_uniquement,46.0,15.0,10.0,8.0,13.0,0.0,,,,,,,,,,,,,,,,
1411028,"Escola Básica de Areias, Ferreira do Zêzere",Ferreira do Zêzere,,,,1er_cycle_uniquement,60.0,17.0,13.0,13.0,17.0,0.0375,,,,,,,,,,,,,,,,
1411566,"Escola Básica e Secundária Pedro Ferreiro, Ferreira do Zêzere",Ferreira do Zêzere,,,,2eme_cycle_uniquement,,,,,,,65,61,58,67,59,60,71,58,0.5,0.5,129,0,0.019999999552965164,57,0.9649122807017544,0.9488773416146496
1411668,Escola Básica de Ferreira do Zêzere,Ferreira do Zêzere,,,,1er_cycle_uniquement,166.0,44.0,36.0,52.0,34.0,0.0125,,,,,,,,,,,,,,,,
1412567,"Escola Básica e Secundária Mestre Martins Correia, Golegã",Golegã,,,,2eme_cycle_uniquement,,,,,,,37,37,35,41,44,37,50,47,0.54,0.46,97,0,0.10999999940395355,42,0.9047619047619048,0.954540894396974
1412638,Escola Básica da Golegã,Golegã,,,,1er_cycle_uniquement,144.0,40.0,42.0,37.0,25.0,0.0125,,,,,,,,,,,,,,,,
1412758,"Escola Básica Augusto do Souto Barreiros, Azinhaga, Golegã",Golegã,,,,1er_cycle_uniquement,38.0,9.0,15.0,7.0,7.0,0.05,,,,,,,,,,,,,,,,
1413450,Escola Básica e Secundária de Mação,Mação,,,,2eme_cycle_uniquement,,,,,,,40,38,36,40,52,36,43,52,0.48,0.52,95,0,0.019999999552965164,51,1,0.9545000729696435
1413715,Escola Básica de Mação,Mação,,,,1er_cycle_uniquement,132.0,39.0,31.0,38.0,24.0,0.0075,,,,,,,,,,,,,,,,
1414001,"Escola Básica de Santo António, Fráguas, Rio Maior",Rio Maior,,,,1er_cycle_uniquement,54.0,13.0,21.0,6.0,14.0,0.09,,,,,,,,,,,,,,,,
1414072,Colégio Alto Pina,Rio Maior,,,,1er_cycle_uniquement,39.0,4.0,14.0,17.0,4.0,0.0,,,,,,,,,,,,,,,,
1414131,Colégio Águas Férreas,Rio Maior,,,,1er_cycle_uniquement,67.0,17.0,15.0,13.0,22.0,0.0,,,,,,,,,,,,,,,,
1414170,"Escola Básica de Asseiceira, Rio Maior",Rio Maior,,,,1er_cycle_uniquement,37.0,12.0,11.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,
1414187,"Escola Básica de Alcobertas, Rio Maior",Rio Maior,,,,1er_cycle_uniquement,61.0,17.0,17.0,13.0,14.0,0.0,,,,,,,,,,,,,,,,
1414335,"Escola Básica Fernando Casimiro Pereira da Silva, Rio Maior",Rio Maior,,,,1er_et_2eme_cycle,152.0,26.0,34.0,33.0,59.0,0.065,112,145,105,113,114,111,109,114,0.54,0.46,223,0.009999999776482582,0.019999999552965164,108,0.9814814814814815,0.9606453917270971
1414367,"Escola Básica Latino Coelho, Rio Maior",Rio Maior,,,,1er_cycle_uniquement,134.0,46.0,33.0,32.0,23.0,0.0175,,,,,,,,,,,,,,,,
1414553,"Escola Básica de Marinhas do Sal, Rio Maior",Rio Maior,,,,1er_et_2eme_cycle,96.0,26.0,24.0,23.0,23.0,0.0425,109,106,114,113,77,124,108,78,0.51,0.49,186,0.03999999910593033,0.11999999731779099,69,0.855072463768116,0.9507268323260896
1414555,"Escola Básica Poeta Ruy Belo, Rio Maior",Rio Maior,,,,1er_cycle_uniquement,107.0,29.0,27.0,33.0,18.0,0.01,,,,,,,,,,,,,,,,
1414839,"Escola Básica Mina do Espadanal, Rio Maior",Rio Maior,,,,1er_cycle_uniquement,131.0,44.0,42.0,45.0,0.0,0.0,,,,,,,,,,,,,,,,
1415134,"Escola Básica de Granho, Salvaterra de Magos",Salvaterra de Magos,,,,1er_cycle_uniquement,27.0,6.0,10.0,3.0,8.0,0.025,,,,,,,,,,,,,,,,
1415234,"Escola Básica de Muge, Salvaterra de Magos",Salvaterra de Magos,,,,1er_cycle_uniquement,36.0,7.0,11.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,
1415257,Escola Básica de Salvaterra de Magos,Salvaterra de Magos,,,,1er_cycle_uniquement,281.0,71.0,69.0,66.0,75.0,0.0525,,,,,,,,,,,,,,,,
1415412,"Escola Básica de Glória do Ribatejo, Salvaterra de Magos",Salvaterra de Magos,,,,1er_cycle_uniquement,81.0,18.0,21.0,21.0,21.0,0.0125,,,,,,,,,,,,,,,,
1415496,"Escola Básica dos Foros de Salvaterra e da Várzea Fresca, Salvaterra de Magos",Salvaterra de Magos,,,,1er_cycle_uniquement,145.0,56.0,27.0,37.0,25.0,0.0275,,,,,,,,,,,,,,,,
1415858,"Escola Básica n.º 1 de Marinhais, Salvaterra de Magos",Salvaterra de Magos,,,,1er_cycle_uniquement,221.0,50.0,62.0,59.0,50.0,0.02,,,,,,,,,,,,,,,,
1415949,Escola Básica e Secundária de Salvaterra de Magos,Salvaterra de Magos,,,,2eme_cycle_uniquement,,,,,,,126,111,115,124,129,120,98,139,0.51,0.49,237,0.03999999910593033,0.03999999910593033,118,0.9661016949152542,0.9577103608783957
1415969,"Escola Básica de Marinhais, Salvaterra de Magos",Salvaterra de Magos,,,,2eme_cycle_uniquement,,,,,,,83,85,98,88,78,104,92,82,0.49,0.51,174,0,0.019999999552965164,78,0.9743589743589743,0.9563041239948976
1416001,"Escola Básica de Pereiro, Santarém",Santarém,,,,1er_cycle_uniquement,81.0,15.0,26.0,21.0,19.0,0.0975,,,,,,,,,,,,,,,,
1416002,"Escola Básica n.º 1 de Alcanede, Santarém",Santarém,,,,1er_cycle_uniquement,137.0,31.0,36.0,35.0,35.0,0.02,,,,,,,,,,,,,,,,
1416004,"Escola Básica Salgueiro Maia, Santarém",Santarém,,,,1er_cycle_uniquement,187.0,49.0,47.0,50.0,41.0,0.005,,,,,,,,,,,,,,,,
1416005,"Escola Básica do Sacapeito, Santarém",Santarém,,,,1er_cycle_uniquement,179.0,45.0,47.0,45.0,42.0,0.0225,,,,,,,,,,,,,,,,
1416067,"Escola Básica de Vale de Figueira, Santarém",Santarém,,,,1er_cycle_uniquement,28.0,10.0,7.0,5.0,6.0,0.0425,,,,,,,,,,,,,,,,
1416075,"Escola Básica Mem Ramires, Santarém",Santarém,,,,2eme_cycle_uniquement,,,,,,,156,182,162,156,154,168,169,163,0.5700000000000001,0.43,332,0.07000000029802322,0.03999999910593033,142,0.9577464788732394,0.9528050588978174
1416076,"Escola Básica n.º 7 de Santarém - Leões, Santarém",Santarém,,,,1er_cycle_uniquement,159.0,39.0,35.0,36.0,49.0,0.0425,,,,,,,,,,,,,,,,
1416131,"Escola Básica de Perofilho, Santarém",Santarém,,,,1er_cycle_uniquement,34.0,10.0,13.0,8.0,3.0,0.0575,,,,,,,,,,,,,,,,
1416147,"Escola Básica de Pernes, Santarém",Santarém,,,,1er_cycle_uniquement,66.0,16.0,17.0,12.0,21.0,0.015,,,,,,,,,,,,,,,,
1416181,"Escola Básica da Ribeira de Santarém, Santarém",Santarém,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1416187,"Escola Básica de Azoia de Cima, Santarém",Santarém,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1416195,"Escola Básica da Romeira, Santarém",Santarém,,,,1er_cycle_uniquement,34.0,11.0,9.0,8.0,6.0,0.0975,,,,,,,,,,,,,,,,
1416224,"Escola Básica São Domingos, Santarém",Santarém,,,,1er_cycle_uniquement,153.0,41.0,31.0,44.0,37.0,0.045,,,,,,,,,,,,,,,,
1416328,"Escola Básica de Tremês, Santarém",Santarém,,,,1er_cycle_uniquement,53.0,18.0,11.0,14.0,10.0,0.0175,,,,,,,,,,,,,,,,
1416336,"Escola Básica de Tojosa, Santarém",Santarém,,,,1er_cycle_uniquement,30.0,8.0,11.0,6.0,5.0,0.0,,,,,,,,,,,,,,,,
1416351,Jardim Escola João de Deus de Santarém,Santarém,,,,1er_et_2eme_cycle,74.0,25.0,14.0,17.0,18.0,0.0,*,*,*,*,*,*,*,*,*,*,*,-,*,9,*,*
1416355,"Escola Básica de São Bento, Santarém",Santarém,,,,1er_cycle_uniquement,140.0,24.0,45.0,27.0,44.0,0.0175,,,,,,,,,,,,,,,,
1416402,"Escola Básica de Advagar, Santarém",Santarém,,,,1er_cycle_uniquement,32.0,6.0,9.0,9.0,8.0,0.0275,,,,,,,,,,,,,,,,
1416411,"Escola Básica de Abitureiras, Santarém",Santarém,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1416432,Colégio Valle dos Príncipes,Santarém,,,,1er_cycle_uniquement,65.0,9.0,17.0,20.0,19.0,0.0,,,,,,,,,,,,,,,,
1416458,"Escola Básica de Amiais de Cima, Santarém",Santarém,,,,1er_cycle_uniquement,36.0,11.0,8.0,7.0,10.0,0.095,,,,,,,,,,,,,,,,
1416478,"Escola Básica n.º 1 de Vale de Santarém, Santarém",Santarém,,,,1er_cycle_uniquement,74.0,18.0,16.0,24.0,16.0,0.0425,,,,,,,,,,,,,,,,
1416495,"Escola Básica de Combatentes, Santarém",Santarém,,,,1er_cycle_uniquement,111.0,25.0,44.0,26.0,16.0,0.065,,,,,,,,,,,,,,,,
1416520,"Escola Básica da Portela das Padeiras, Santarém",Santarém,,,,1er_cycle_uniquement,86.0,23.0,15.0,29.0,19.0,0.0525,,,,,,,,,,,,,,,,
1416524,"Escola Básica de Alcanhões, Santarém",Santarém,,,,1er_cycle_uniquement,48.0,15.0,4.0,18.0,11.0,0.14,,,,,,,,,,,,,,,,
1416552,"Escola Básica D. Manuel I, Pernes, Santarém",Santarém,,,,2eme_cycle_uniquement,,,,,,,49,41,42,55,43,46,53,46,0.51,0.49,99,0.03999999910593033,0,38,0.9736842105263158,0.9515101808257765
1416555,"Escola Básica de Fontainhas, Santarém",Santarém,,,,1er_cycle_uniquement,48.0,13.0,11.0,12.0,12.0,0.1325,,,,,,,,,,,,,,,,
1416643,"Escola Básica de Abrã, Santarém",Santarém,,,,1er_cycle_uniquement,22.0,4.0,8.0,6.0,4.0,0.0,,,,,,,,,,,,,,,,
1416687,"Escola Básica de Alcanede, Santarém",Santarém,,,,2eme_cycle_uniquement,,,,,,,66,56,62,66,70,69,67,71,0.52,0.48,138,0,0.009999999776482582,63,0.9841269841269841,0.941635471920044
1416697,"Escola Básica da Póvoa da Isenta, Santarém",Santarém,,,,1er_cycle_uniquement,32.0,13.0,8.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,
1416739,"Escola Básica de Casével, Santarém",Santarém,,,,1er_cycle_uniquement,33.0,7.0,11.0,10.0,5.0,0.0,,,,,,,,,,,,,,,,
1416746,"Escola Básica de Almoster, Santarém",Santarém,,,,1er_cycle_uniquement,37.0,11.0,6.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,
1416762,"Escola Básica Alexandre Herculano, Santarém",Santarém,,,,2eme_cycle_uniquement,,,,,,,145,141,155,152,143,142,148,142,0.5700000000000001,0.43,290,0.14000000059604645,0.20000000298023224,123,0.7886178861788617,0.9415746050011519
1416775,"Escola Básica da Póvoa de Santarém, Santarém",Santarém,,,,1er_cycle_uniquement,29.0,7.0,6.0,8.0,8.0,0.0325,,,,,,,,,,,,,,,,
1416806,"Escola Básica de Amiais de Baixo, Santarém",Santarém,,,,1er_cycle_uniquement,84.0,30.0,21.0,11.0,22.0,0.0375,,,,,,,,,,,,,,,,
1416829,"Escola Básica D. João II, Santarém",Santarém,,,,2eme_cycle_uniquement,,,,,,,169,175,176,174,192,180,170,206,0.5,0.5,376,0.10000000149011612,0.07000000029802322,176,0.9488636363636364,0.9581680712210017
1416862,"Escola Básica da Moçarria, Santarém",Santarém,,,,1er_cycle_uniquement,29.0,7.0,5.0,6.0,11.0,0.0,,,,,,,,,,,,,,,,
1416871,"Escola Básica do Mergulhão, Santarém",Santarém,,,,1er_cycle_uniquement,144.0,39.0,35.0,37.0,33.0,0.055,,,,,,,,,,,,,,,,
1416906,"Escola Básica de Arneiro das Milhariças, Santarém",Santarém,,,,1er_cycle_uniquement,21.0,4.0,6.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,
1417797,"Escola Básica e Secundária Dr.ª Judite Andrade, Sardoal",Sardoal,,,,1er_et_2eme_cycle,126.0,33.0,34.0,24.0,35.0,0.0075,28,39,34,31,39,36,32,41,0.55,0.45,73,0,0.019999999552965164,39,1,0.962197138829379
1418001,"Escola Básica de Casais, Tomar",Tomar,,,,1er_cycle_uniquement,67.0,22.0,20.0,13.0,12.0,0.0,,,,,,,,,,,,,,,,
1418091,"Escola Básica de Vale do Calvo, Tomar",Tomar,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1418132,"Escola Básica da Junceira, Tomar",Tomar,,,,1er_cycle_uniquement,33.0,11.0,9.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,
1418187,"Escola Básica de Linhaceira, Tomar",Tomar,,,,1er_cycle_uniquement,48.0,12.0,18.0,7.0,11.0,0.015,,,,,,,,,,,,,,,,
1418227,"Escola Básica Templários, Tomar",Tomar,,,,1er_cycle_uniquement,87.0,27.0,18.0,19.0,23.0,0.18,,,,,,,,,,,,,,,,
1418366,"Escola Básica de Cem Soldos, Tomar",Tomar,,,,1er_cycle_uniquement,39.0,12.0,7.0,9.0,11.0,0.0,,,,,,,,,,,,,,,,
1418445,"Escola Básica de Santa Iria, Tomar",Tomar,,,,1er_et_2eme_cycle,117.0,43.0,27.0,20.0,27.0,0.0775,39,50,37,41,76,34,79,75,0.55,0.45,154,0.10999999940395355,0.09000000357627869,69,0.9130434782608695,0.9169515216350912
1418450,"Escola Básica de Olalhas, Tomar",Tomar,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1418472,"Escola Básica de Carregueiros, Tomar",Tomar,,,,1er_cycle_uniquement,21.0,6.0,6.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,
1418494,2.º Jardim Escola João De Deus - Tomar,Tomar,,,,1er_cycle_uniquement,48.0,12.0,11.0,11.0,14.0,0.0,,,,,,,,,,,,,,,,
1418620,"Escola Básica Santo António, Tomar",Tomar,,,,1er_cycle_uniquement,85.0,10.0,45.0,21.0,9.0,0.0,,,,,,,,,,,,,,,,
1418662,"Escola Básica da Serra, Tomar",Tomar,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1418670,"Escola Básica de Carvalhos de Figueiredo, Tomar",Tomar,,,,1er_cycle_uniquement,28.0,9.0,7.0,6.0,6.0,0.0425,,,,,,,,,,,,,,,,
1418687,"Escola Básica da Curvaceira, Tomar",Tomar,,,,1er_cycle_uniquement,32.0,7.0,14.0,4.0,7.0,0.0725,,,,,,,,,,,,,,,,
1418704,1.º Jardim Escola João De Deus - Tomar,Tomar,,,,1er_cycle_uniquement,50.0,14.0,13.0,10.0,13.0,0.02,,,,,,,,,,,,,,,,
1418720,"Escola Básica de Vale Donas, Tomar",Tomar,,,,1er_cycle_uniquement,38.0,10.0,9.0,9.0,10.0,0.0,,,,,,,,,,,,,,,,
1418858,"Escola Básica da Pedreira, Tomar",Tomar,,,,1er_cycle_uniquement,22.0,6.0,5.0,9.0,2.0,0.0275,,,,,,,,,,,,,,,,
1418872,"Escola Básica do Marmeleiro, Tomar",Tomar,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1418894,"Escola Básica Raul Lopes, Tomar",Tomar,,,,1er_cycle_uniquement,207.0,63.0,21.0,61.0,62.0,0.005,,,,,,,,,,,,,,,,
1418940,"Escola Básica Gualdim Pais, Tomar",Tomar,,,,2eme_cycle_uniquement,,,,,,,69,96,65,71,60,68,70,64,0.54,0.46,134,0,0.019999999552965164,58,0.9827586206896551,0.9376357159089139
1418942,"Escola Básica D. Nuno Álvares Pereira, Tomar",Tomar,,,,2eme_cycle_uniquement,,,,,,,179,161,166,176,151,168,158,158,0.44999999999999996,0.55,316,0.009999999776482582,0.029999999329447746,148,0.9932432432432432,0.965484859294661
1418991,"Escola Básica de São Pedro, São Pedro de Tomar, Tomar",Tomar,,,,1er_cycle_uniquement,69.0,15.0,24.0,13.0,17.0,0.01,,,,,,,,,,,,,,,,
1419001,"Escola Básica de Assentis e Chancelaria, Outeiro Grande, Torres Novas",Torres Novas,,,,1er_cycle_uniquement,107.0,28.0,31.0,22.0,26.0,0.0,,,,,,,,,,,,,,,,
1419002,"Escola Básica da Serra de Aire, Pedrógão, Torres Novas",Torres Novas,,,,1er_cycle_uniquement,68.0,18.0,22.0,18.0,10.0,0.0125,,,,,,,,,,,,,,,,
1419003,"Escola Básica de Olaia, Torres Novas",Torres Novas,,,,1er_cycle_uniquement,36.0,14.0,10.0,3.0,9.0,0.0,,,,,,,,,,,,,,,,
1419229,"Escola Básica Manuel Figueiredo, Torres Novas",Torres Novas,,,,2eme_cycle_uniquement,,,,,,,142,195,180,144,148,180,168,152,0.52,0.48,320,0.019999999552965164,0.05000000074505806,145,0.9586206896551724,0.9626981637042643
1419330,"Escola Básica de Riachos, Torres Novas",Torres Novas,,,,1er_cycle_uniquement,186.0,62.0,40.0,41.0,43.0,0.0125,,,,,,,,,,,,,,,,
1419399,"Escola Básica de Santa Maria, Torres Novas",Torres Novas,,,,1er_cycle_uniquement,338.0,96.0,86.0,76.0,80.0,0.0025,,,,,,,,,,,,,,,,
1419522,"Escola Básica e Secundária Artur Gonçalves, Torres Novas",Torres Novas,,,,2eme_cycle_uniquement,,,,,,,93,87,108,93,104,106,85,107,0.52,0.48,192,0.019999999552965164,0.07000000029802322,102,0.9313725490196079,0.9750782717393797
1419579,"Escola Básica da Meia Via, Torres Novas",Torres Novas,,,,1er_cycle_uniquement,126.0,35.0,31.0,41.0,19.0,0.0275,,,,,,,,,,,,,,,,
1419654,"Escola Básica Dr. António Chora Barroso, Torres Novas",Torres Novas,,,,2eme_cycle_uniquement,,,,,,,52,43,50,53,55,51,62,61,0.53,0.47,123,0,0.019999999552965164,43,0.9767441860465116,0.9616633739383672
1419685,Jardim Escola João de Deus Torres Novas,Torres Novas,,,,1er_cycle_uniquement,66.0,14.0,24.0,15.0,13.0,0.0,,,,,,,,,,,,,,,,
1419792,Colégio Os Timoneiros,Torres Novas,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1419833,"Escola Básica Visconde de São Gião, Torres Novas",Torres Novas,,,,1er_cycle_uniquement,269.0,68.0,68.0,64.0,69.0,0.0025,,,,,,,,,,,,,,,,
1420286,Escola Básica de Vila Nova da Barquinha,Vila Nova da Barquinha,,,,1er_cycle_uniquement,284.0,71.0,60.0,77.0,76.0,0.0075,,,,,,,,,,,,,,,,
1420382,"Escola Básica e Secundária D. Maria II, Vila Nova da Barquinha",Vila Nova da Barquinha,,,,2eme_cycle_uniquement,,,,,,,72,86,70,74,94,76,93,106,0.5,0.5,199,0.009999999776482582,0,91,0.989010989010989,0.958823357387176
1420784,"Escola Básica da Praia do Ribatejo, Vila Nova da Barquinha",Vila Nova da Barquinha,,,,1er_cycle_uniquement,21.0,5.0,7.0,6.0,3.0,0.1675,,,,,,,,,,,,,,,,
1421001,"Escola Básica Beato Nuno, Fátima, Ourém",Ourém,,,,1er_cycle_uniquement,174.0,44.0,42.0,44.0,44.0,0.0,,,,,,,,,,,,,,,,
1421003,"Escola Básica da Caridade, Ourém",Ourém,,,,1er_cycle_uniquement,180.0,49.0,44.0,41.0,46.0,0.0525,,,,,,,,,,,,,,,,
1421004,"Escola Básica Ourém Nascente, Ourém",Ourém,,,,1er_cycle_uniquement,68.0,18.0,19.0,10.0,21.0,0.0,,,,,,,,,,,,,,,,
1421117,Colégio de São Miguel de Fátima,Ourém,,,,2eme_cycle_uniquement,,,,,,,56,83,82,56,54,82,83,56,0.53,0.47,139,0.009999999776482582,0,54,1,0.9349378996439716
1421119,"Escola Básica do Bairro, Ourém",Ourém,,,,1er_cycle_uniquement,40.0,14.0,10.0,10.0,6.0,0.0,,,,,,,,,,,,,,,,
1421145,"Escola Básica de Matas, Ourém",Ourém,,,,1er_cycle_uniquement,23.0,2.0,9.0,6.0,6.0,0.0275,,,,,,,,,,,,,,,,
1421201,Colégio do Sagrado Coração de Maria,Ourém,,,,2eme_cycle_uniquement,,,,,,,69,57,56,69,72,60,57,73,0.44999999999999996,0.55,130,0,0,67,1,0.9317409270573516
1421224,"Escola Básica de Maxieira, Ourém",Ourém,,,,1er_cycle_uniquement,48.0,0.0,0.0,24.0,24.0,0.02,,,,,,,,,,,,,,,,
1421227,"Escola Básica Santa Teresa, Ourém",Ourém,,,,1er_cycle_uniquement,192.0,47.0,52.0,47.0,46.0,0.005,,,,,,,,,,,,,,,,
1421361,"Escola Básica de Gondemaria, Ourém",Ourém,,,,1er_cycle_uniquement,26.0,9.0,8.0,4.0,5.0,0.0325,,,,,,,,,,,,,,,,
1421370,"Escola Básica do Pinheiro, Ourém",Ourém,,,,1er_cycle_uniquement,47.0,12.0,19.0,7.0,9.0,0.0275,,,,,,,,,,,,,,,,
1421397,"Escola Básica de Cercal, Ourém",Ourém,,,,1er_cycle_uniquement,33.0,10.0,6.0,5.0,12.0,0.0,,,,,,,,,,,,,,,,
1421400,Escola Básica e Secundária de Ourém,Ourém,,,,2eme_cycle_uniquement,,,,,,,68,107,94,66,84,96,94,88,0.5,0.5,182,0.03999999910593033,0.009999999776482582,79,0.9746835443037974,0.9619135004126061
1421405,"Escola Básica de Espite, Ourém",Ourém,,,,1er_cycle_uniquement,28.0,10.0,5.0,9.0,4.0,0.0,,,,,,,,,,,,,,,,
1421416,"Escola Básica da Cova da Iria, Ourém",Ourém,,,,1er_cycle_uniquement,175.0,45.0,41.0,45.0,44.0,0.0,,,,,,,,,,,,,,,,
1421421,"Escola Básica da Mata, Ourém",Ourém,,,,1er_cycle_uniquement,22.0,4.0,5.0,7.0,6.0,0.0,,,,,,,,,,,,,,,,
1421426,"Escola Básica de Casal dos Bernardos, Ourém",Ourém,,,,1er_cycle_uniquement,25.0,4.0,8.0,6.0,7.0,0.0,,,,,,,,,,,,,,,,
1421664,"Escola Básica de Rio de Couros, Ourém",Ourém,,,,1er_cycle_uniquement,27.0,7.0,6.0,9.0,5.0,0.0,,,,,,,,,,,,,,,,
1421670,"Escola Básica 4.º Conde de Ourém, Ourém",Ourém,,,,2eme_cycle_uniquement,,,,,,,100,87,79,101,87,82,91,100,0.5,0.5,191,0.029999999329447746,0.05000000074505806,84,0.9761904761904762,0.9627702673566715
1421684,"Escola Básica de Fontainhas da Serra, Ourém",Ourém,,,,1er_cycle_uniquement,49.0,13.0,17.0,11.0,8.0,0.0775,,,,,,,,,,,,,,,,
1421722,"Escola Básica de Freixianda, Ourém",Ourém,,,,1er_et_2eme_cycle,117.0,24.0,32.0,28.0,33.0,0.025,16,30,20,17,24,19,26,23,0.5700000000000001,0.43,49,0,0.03999999910593033,24,0.9583333333333334,0.9706780975965992
1421736,"Escola Básica de Atouguia, Ourém",Ourém,,,,1er_cycle_uniquement,37.0,10.0,8.0,9.0,10.0,0.0825,,,,,,,,,,,,,,,,
1421752,"Escola Básica do Olival, Ourém",Ourém,,,,1er_cycle_uniquement,50.0,13.0,19.0,9.0,9.0,0.055,,,,,,,,,,,,,,,,
1421803,"Escola Básica das Misericórdias, Ourém",Ourém,,,,1er_cycle_uniquement,71.0,21.0,14.0,22.0,14.0,0.035,,,,,,,,,,,,,,,,
1421860,"Escola Básica de Boleiros, Ourém",Ourém,,,,1er_cycle_uniquement,48.0,24.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1421895,"Escola Básica da Moita Redonda, Ourém",Ourém,,,,1er_cycle_uniquement,96.0,24.0,24.0,24.0,24.0,0.01,,,,,,,,,,,,,,,,
1421904,"Escola Básica da Urqueira Norte, Amieira, Ourém",Ourém,,,,1er_cycle_uniquement,24.0,4.0,5.0,11.0,4.0,0.0,,,,,,,,,,,,,,,,
1421961,Externato Primário de São Domingos e do Santíssimo Rosário,Ourém,,,,1er_cycle_uniquement,63.0,19.0,13.0,15.0,16.0,0.0,,,,,,,,,,,,,,,,
1421966,"Escola Básica Cónego Dr. Manuel Lopes Perdigão, Caxarias, Ourém",Ourém,,,,1er_et_2eme_cycle,71.0,21.0,14.0,16.0,20.0,0.0,50,42,39,51,47,39,39,50,0.54,0.46,89,0.07999999821186066,0,44,0.9772727272727273,0.9629927419793854
1421978,Centro de Estudos de Fátima,Ourém,,,,2eme_cycle_uniquement,,,,,,,39,55,53,40,45,55,56,54,0.5,0.5,110,0.03999999910593033,0,41,1,0.9421685888148211
1501001,"Escola Básica de Torrão, Alcácer do Sal",Alcácer do Sal,,,,1er_cycle_uniquement,47.0,10.0,14.0,11.0,12.0,0.0175,,,,,,,,,,,,,,,,
1501116,"Escola Básica Pedro Nunes, Alcácer do Sal",Alcácer do Sal,,,,1er_et_2eme_cycle,110.0,32.0,18.0,35.0,25.0,0.01,95,85,91,95,83,99,74,81,0.55,0.45,155,0.009999999776482582,0.03999999910593033,83,0.9156626506024096,0.9449852767396498
1501319,Escola Básica de Alcácer do Sal,Alcácer do Sal,,,,1er_cycle_uniquement,88.0,16.0,28.0,20.0,24.0,0.0225,,,,,,,,,,,,,,,,
1501407,"Escola Básica de Palma, Alcácer do Sal",Alcácer do Sal,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1501443,"Escola Básica Bernardim Ribeiro, Alcácer do Sal",Alcácer do Sal,,,,2eme_cycle_uniquement,,,,,,,10,7,16,9,9,18,14,8,0.55,0.45,22,0.07000000029802322,0.12999999523162842,8,*,*
1501495,"Escola Básica de Comporta, Alcácer do Sal",Alcácer do Sal,,,,1er_cycle_uniquement,38.0,15.0,5.0,10.0,8.0,0.0,,,,,,,,,,,,,,,,
1501643,"Escola Básica de Olival Queimado, Alcácer do Sal",Alcácer do Sal,,,,1er_cycle_uniquement,57.0,12.0,19.0,14.0,12.0,0.0275,,,,,,,,,,,,,,,,
1501668,"Escola Básica de Casebres, Alcácer do Sal",Alcácer do Sal,,,,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
