NO_REGIAO;NO_UF;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;NO_BAIRRO;CO_CEP;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_COMUM_FUND_AI
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA OLIVIA MARIA DA CONCEICAO;26056879;3;2;SITIO ESQUERDO;S/N;ÁREA RURAL DE GRAVATÁ;55645899;-8.0949582;-35.5866349;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA PAULO BEZERRA;26056887;3;1;JOAQUIM SOUTO;SN;NOSSA SENHORA DAS GRAÇAS;55641792;-8.1981356;-35.5594885;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA PEQUENO PRINCIPE;26056895;4;1;DOUTOR AMAURY DE MEDEIROS;40;BOA VISTA;55644010;-8.205562597;-35.56702109;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA SANTA LUZIA;26056950;3;2;SITIO AGUAS CLARAS;;AREA RURAL DE GRAVATA;55645899;-8.27932;-35.53195667;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA TENENTE JOAO NORBERTO REGALADO;26056976;3;2;SITIO OLHO D AGUA DOS AMARELOS;SN;ÁREA RURAL DE GRAVATÁ;55645899;-8.2617642;-35.5856591;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA INOCENCIO DE FARIAS;26056992;3;2;SITIO SERRA DAS CRAIBAS;S/N;ÁREA RURAL DE GRAVATÁ;55645899;-8.1646469;-35.6185034;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA MANOEL LACERDA DE ALMEIDA;26057000;3;2;SITIO LAGOA DO FERNANDO;SN;ÁREA RURAL DE GRAVATÁ;55645899;-8.1668015;-35.5938613;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA ANA BELARMINA DE ARRUDA;26057026;3;2;RURAL;SN;ÁREA RURAL DE GRAVATÁ;55645899;-8.3290385;-35.582072;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA CAPITAO JOSE PRIMO DE OLIVEIRA;26057077;3;1;JOAQUIM DIDIER;S/N;CRUZEIRO;55644190;-8.2054508;-35.5714438;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA JESUS PEQUENINO;26057166;3;1;JOSE SEBASTIAO FILHO;SN;NOSSA SENHORA DAS GRAÇAS;55641824;-8.196945204;-35.55044571;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA MANOEL ALVES DA SILVA;26057212;3;2;SITIO LIMEIRA;SN;ÁREA RURAL DE GRAVATÁ;55645899;-8.2586236;-35.537476;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA MARIA FRANCISCA DA SILVA;26057239;3;2;SITIO CASA NOVA;;ÁREA RURAL DE GRAVATÁ;55645899;-8.1831151;-35.4905761;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA SANTANA;26057247;3;2;ASSENTAMENTO SANTO ANTONIO;;AREA RURAL DE GRAVATA;55645899;-8.222262;-35.63462;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA MONSENHOR JOSE ELIAS DE ALMEIDA;26057280;3;1;AVENIDA AGENOR PEIXOTO;S/N;RIACHO DO MEL;55643130;-8.2162111;-35.5693281;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA SANTO ANTONIO;26057395;3;2;SITIO CAROA;;AREA RURAL DE GRAVATA;55645899;-8.13654;-35.5481;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA DA MONICA;26057425;4;1;PADRE JOAQUIM CAVALCANTI;49;GRAVATÁ CENTRO;55641150;-8.2029995;-35.5694883;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ASSOCIACAO EDUCACIONAL AUXILIADORA;26057506;4;1;JOAQUIM DIDIER;197;CRUZEIRO;55644190;-8.2054765;-35.5704993;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA ADALGISA GONCALVES SOARES DA SILVA;26057514;3;1;DO CRUZEIRO;S/N;CRUZEIRO;55644160;-8.2132173;-35.5708038;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA DOM RICARDO DE CASTRO VILELA;26057522;3;2;DISTRITO SAO SEVERINO;SN;ÁREA RURAL DE GRAVATÁ;55645899;-8.2857137;-35.5848841;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA FRANCISCO GALDINO CHAVES;26057530;3;2;RUA PRINCIPAL , S/N - RUSSINHA;S/N;;55640990;-8.150961;-35.46098;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA PADRE MACHADO;26057719;3;2;RURAL;S/N;ÁREA RURAL DE GRAVATÁ;55645899;-8.312148;-35.57253;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA NOSSA SENHORA IMACULADA;26133075;4;1;ALTO DA BOA VISTA;25;BAIRRO NOVO;55643010;-8.208507537;-35.56607511;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA FREI DAMIAO DE BOZZANO;26134329;3;2;SITIO TITARA;SN;ÁREA RURAL DE GRAVATÁ;55645899;-8.2450346;-35.5410901;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;INSTITUTO JARDIM DA CRIANCA;26135429;4;1;CORONEL ESTEVAO DA CAMARA;265;GRAVATÁ CENTRO;55641130;-8.2021954;-35.5710223;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA RECREARTE;26144034;4;1;DOUTOR REGIS VELHO;153;BOA VISTA;55644044;-8.2071347;-35.5709962;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;EDUCANDARIO ATUAL;26156245;4;1;JOAO FERREIRA DA SILVA;11;PRADO;55642095;-8.201444778;-35.56024969;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;EDUCANDARIO CAMINHOS DO SABER;26157713;4;1;CARAMURU;18;SANTA LUZIA;55641410;-8.200145331;-35.57172954;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA PATRIOTA;26157721;4;1;RUA PROF TEODORICO CAVALCANTE;51;NOSSA SENHORA DAS GRACAS;55640620;-8.19635;-35.55281;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA CENTELHA DIVINA;26157802;4;1;ALTO DA BOA VISTA;57;BAIRRO NOVO;55643010;-8.208628991;-35.56652077;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA GEDALVA PEREIRA;26157810;4;1;DOUTOR AMAURY DE MEDEIROS;638;BOA VISTA;55644010;-8.209795752;-35.56332232;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA CEU AZUL;26162083;4;1;CONSELHEIRO JOSE CESAR DE ANDRADE;175;SÃO JOSÉ;55643540;-8.198345108;-35.57616214;1;1
Nordeste;Pernambuco;PE;Gravatá;2606408;ESCOLA EDGAR NUNES BATISTA;26162091;3;1;GOVERNADOR AGAMENON MAGALHAES;162;PRADO;55642210;-8.20075462;-35.5651579;1;1
