NatEmis,OldNATEMIS,NewNATEMIS,DataYear,Quarter,Province,Institution_Name,DoE_Status,Sector,Type_DoE,Phase_PED,Specialisation,OwnerLand,OwnerBuild,ExDept,ExamNo,ExamCentre,PaypointNo,ComponentNo,GIS_Long,GIS_Lat,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,SP_Code,SP_Name,EIDistrict,EICircuit,Township_Village,Suburb,Town_City,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,Demarcation_From,Demarcation_To,Learners_2023,Educators_2023
929311588,0,929311588,2023,3. Q3,9. Limpopo,Rambuda,1. Open,1. Public,1. Ordinary School,4. Secondary School,Ordinary School,,,17. Venda,7062504,Rambuda Secondary,800601,410657,30.452,-22.787,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402003,90605034,Tshaphasha,Vhembe East,,Dzimauli,Tshibvumo,Tshilamba,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,398,11
929311649,0,929311649,2023,3. Q3,9. Limpopo,Makavhini,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851296,410656,30.712,-22.449,34. DC34,34. Vhembe District Municipality,136. LIM341,136. Musina Local Municipality,93402009,90602002,Makavhini,Vhembe East,,,Makavhini,Makavhini,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,148,4
929330084,0,929330084,2023,3. Q3,9. Limpopo,Tshiavha,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851753,410655,30.276,-22.84,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402001,90703002,Makuleni,Vhembe West,,,,Khakhu,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,295,8
929330176,0,929330176,2023,3. Q3,9. Limpopo,Muiladi,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851458,410654,30.288,-22.828,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402001,90703004,Muiladi,Vhembe West,,,,Khakhu,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,96,3
929330435,0,929330435,2023,3. Q3,9. Limpopo,Khakhu,1. Open,1. Public,1. Ordinary School,4. Secondary School,Comprehensive,,,17. Venda,7051113,Khakhu Secondary,800648,410653,30.269,-22.835,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402001,90703002,Makuleni,Vhembe West,,,,Khakhu,1. Yes,,3. Middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,368,13
929360382,0,929360382,2023,3. Q3,9. Limpopo,Hlengani,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,5. Gazankulu,,,851063,410650,30.792,-22.868,34. DC34,34. Vhembe District Municipality,139. LIM345,139. Collins Chabane Local Municipality,93403010,90608000,None,Vhembe East,,,Hlenganivillage,Saselemane,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,450,13
930310318,0,930310318,2023,3. Q3,9. Limpopo,Mutele,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851707,410649,30.916,-22.473,34. DC34,34. Vhembe District Municipality,136. LIM341,136. Musina Local Municipality,93402010,90603006,Thondoni,Vhembe East,,Location,Muteleb,Masisi,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,138,4
930310349,0,930310349,2023,3. Q3,9. Limpopo,Madavhila,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851291,410648,31.029,-22.403,34. DC34,34. Vhembe District Municipality,136. LIM341,136. Musina Local Municipality,93401006,90603002,Bende Mutale,Vhembe East,,,Bennienutale,Masisi,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,387,11
930310455,0,930310455,2023,3. Q3,9. Limpopo,Takalani Nyawedzeni,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851268,410646,30.701,-22.73,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90709000,None,Vhembe East,,,Sambandou,Sibasa,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,140,4
930310486,0,930310486,2023,3. Q3,9. Limpopo,Maholoni,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851281,410645,30.797,-22.654,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402011,90601008,Lamvi,Vhembe East,,,Maholoni,Hamakuya,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,198,6
930310493,0,930310493,2023,3. Q3,9. Limpopo,Karel Ngigideni,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851275,410644,30.837,-22.641,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402011,90601006,Hamakuya,Vhembe East,,,Domboni,Hamakuya,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,422,14
930310516,0,930310516,2023,3. Q3,9. Limpopo,Lavhurala,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851277,410643,30.74,-22.671,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90709000,None,Vhembe East,,,Lamvi,Hamakuya,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,134,5
930310530,0,930310530,2023,3. Q3,9. Limpopo,Vhurivhuri,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851265,410642,30.776,-22.7,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90709025,Mavunde,Vhembe East,,,Vhurivhuri,Makonde,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,391,13
930310547,0,930310547,2023,3. Q3,9. Limpopo,Mukomawabani,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851267,410641,30.899,-22.483,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402011,90601010,Mukomawabane,Vhembe East,,,Tshikondeni,Makuya,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,50,2
930310554,0,930310554,2023,3. Q3,9. Limpopo,Tshikalange,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851263,410640,30.857,-22.586,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402011,90601004,Guyuni,Vhembe East,,,Guyunivillage,Thohoyandou,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,202,6
930310578,0,930310578,2023,3. Q3,9. Limpopo,Lamvi,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,14. New Education Department,,,851278,410638,30.773,-22.656,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90709014,Lamvi,Vhembe East,,,Lamvivillage,Thohoyandou,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,248,7
930310639,0,930310639,2023,3. Q3,9. Limpopo,Tshikondeni,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851262,410635,30.874,-22.482,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402011,90601012,Mutele,Vhembe East,,,Sanari,Tshikondeni,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,318,9
930310646,0,930310646,2023,3. Q3,9. Limpopo,Khavhambe,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851274,410634,30.815,-22.66,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402011,90601007,Khavhambe,Vhembe East,,,Khavhambe,Sibasa,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,284,7
930310660,0,930310660,2023,3. Q3,9. Limpopo,Mavunde,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851266,410633,30.745,-22.714,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90709025,Mavunde,Vhembe East,,Makonde,Mavunde,Makonde,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,327,10
930310691,0,930310691,2023,3. Q3,9. Limpopo,Makuya,1. Open,1. Public,1. Ordinary School,4. Secondary School,Ordinary School,,,17. Venda,7062405,Makuya Secondary,800585,410632,30.83,-22.646,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402011,90601009,Makunya,Vhembe East,,,Makuya,Makuya,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,588,20
930310707,0,930310707,2023,3. Q3,9. Limpopo,Sumbana,1. Open,1. Public,1. Ordinary School,4. Secondary School,Ordinary School,,,17. Venda,7062406,Sumbana Secondary,800589,410631,30.758,-22.657,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90709014,Lamvi,Vhembe East,,,Lamvi,Hamakuya,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,243,10
930310714,0,930310714,2023,3. Q3,9. Limpopo,Ndarieni,1. Open,1. Public,1. Ordinary School,4. Secondary School,Comprehensive,,,17. Venda,7062404,Ndarien Secondary,800587,410630,30.764,-22.703,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90709025,Mavunde,Vhembe East,,,Vhurivhuri,Vhulaudzi,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,374,12
930310746,0,930310746,2023,3. Q3,9. Limpopo,Tswera,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851360,410629,30.61,-22.756,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90721069,Tswera,Vhembe East,,,Tswera,Sibasa,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,242,7
930310769,0,930310769,2023,3. Q3,9. Limpopo,Muhuyu,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851355,410628,30.509,-22.821,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403036,90721030,Muhuyu,Vhembe East,,,,Makonde,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,196,6
930310776,0,930310776,2023,3. Q3,9. Limpopo,Mahunguhwi,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851351,410627,30.649,-22.778,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403003,90721015,Mahunguhwi,Vhembe East,,,Mahunguhwi,Makonde,1. Yes,,1. Poorest 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,120,5
930310790,0,930310790,2023,3. Q3,9. Limpopo,Matangari,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851352,410626,30.537,-22.802,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403035,90721000,None,Vhembe East,,,Matangarivillage,Thohoyandou,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,973,23
930310868,0,930310868,2023,3. Q3,9. Limpopo,Thenzheni,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851345,410625,30.484,-22.832,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403036,90721030,Muhuyu,Vhembe East,,,,Makonde,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,224,8
930310882,0,930310882,2023,3. Q3,9. Limpopo,Makwarani,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851364,410624,30.427,-22.858,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403035,90721055,Tshilapfene,Vhembe East,,,,Sibasa,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,216,7
930310929,0,930310929,2023,3. Q3,9. Limpopo,Tshilungwi,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851358,410623,30.361,-22.852,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403035,90721056,Tshilungwi,Vhembe East,,Tshivhaseterrit,Tshilungwi,Thohoyandou,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,104,4
930310936,0,930310936,2023,3. Q3,9. Limpopo,Tshidzivhe,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851350,410622,30.389,-22.849,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403035,90721052,Tshidzivhe,Vhembe East,,,,Sibasa,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,186,7
930310950,0,930310950,2023,3. Q3,9. Limpopo,Thathe,1. Open,1. Public,1. Ordinary School,4. Secondary School,Ordinary School,,,17. Venda,7062106,Thathe Secondary,800614,410621,30.398,-22.851,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403035,90721052,Tshidzivhe,Vhembe East,,,,Sibasa,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,151,6
930310967,0,930310967,2023,3. Q3,9. Limpopo,Lucas Ratshalingwa,1. Open,1. Public,1. Ordinary School,4. Secondary School,Ordinary School,,,17. Venda,7062104,Lucas Ratshalingwa S,800610,410620,30.489,-22.834,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403036,90721030,Muhuyu,Vhembe East,,,,Makonde,1. Yes,,3. Middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,365,12
930310981,0,930310981,2023,3. Q3,9. Limpopo,Vhutavhatsindi,1. Open,1. Public,1. Ordinary School,4. Secondary School,Ordinary School,,,17. Venda,7062105,Vhutavhatsindi Secon,800615,410619,30.44,-22.854,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403035,90721055,Tshilapfene,Vhembe East,,Pomakonde,,Makonde,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,264,10
930310998,0,930310998,2023,3. Q3,9. Limpopo,Mphalaleni,1. Open,1. Public,1. Ordinary School,4. Secondary School,Ordinary School,,,17. Venda,7062103,Mphalaleni Secondary,800613,410618,30.54,-22.81,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403035,90721025,Matangari,Vhembe East,,Mudaswali,Matangala,Thohoyandou,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,1345,44
930311526,0,930311526,2023,3. Q3,9. Limpopo,Madatshitshi,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,14. New Education Department,,,851333,410617,30.343,-22.737,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93402002,90605005,Gombani,Vhembe East,,,Madatshitshi,Tshilamba,1. Yes,,3. Middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,61,2
930320018,0,930320018,2023,3. Q3,9. Limpopo,Belemu,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851632,410616,30.341,-22.988,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403018,90721012,Lwamondo,Vhembe West,,,Lwomondo,Lwamondo,1. Yes,,3. Middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,109,5
930320026,0,930320026,2023,3. Q3,9. Limpopo,Lurenzheni,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851190,410615,30.427,-23,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403038,90721013,Madzingandevhe,Vhembe East,,Blocka,Shayandima,Shayadima,1. Yes,,3. Middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,493,13
930320032,0,930320032,2023,3. Q3,9. Limpopo,Mathithivhale,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,3. Department of Education & Training(DET),,,851194,410614,30.423,-23.013,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403038,90721041,Shayandima,Vhembe East,,,Itsanivillage,Shayadima,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,334,10
930320049,0,930320049,2023,3. Q3,9. Limpopo,Muthundinne,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851201,410613,30.355,-22.979,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403027,90721022,Mapate,Vhembe West,,,Duthuni,Thohoyandou,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,202,7
930320056,0,930320056,2023,3. Q3,9. Limpopo,Tshivhale,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851630,410612,30.345,-23.003,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403018,90721012,Lwamondo,Vhembe West,,Lukauvillage,,Lwamondo,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,236,7
930320063,0,930320063,2023,3. Q3,9. Limpopo,Tshivhambe,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851187,410611,30.393,-22.979,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403027,90721004,Duthuni,Vhembe East,,,Duthuni,Shayadima,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,397,11
930320070,0,930320070,2023,3. Q3,9. Limpopo,Awelani Christian School,1. Open,2. Independent,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,,99,30.425,-23,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,,90721013,Madzingandevhe,Vhembe East,,,,Shayadima,1. Yes,,,2. No,,,2. No,2. Rural,99,10. Limpopo,10. Limpopo,540,17
930320100,0,930320100,2023,3. Q3,9. Limpopo,Manamani,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851199,410610,30.435,-23.043,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403017,90709020,Manamane,Vhembe East,,Thohoyandou,,Thohoyandou,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,621,18
930320117,0,930320117,2023,3. Q3,9. Limpopo,Mutende,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851193,410609,30.392,-22.989,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403027,90721019,Makumbane,Vhembe East,,Posaito,Tshisauluposaito,Thohoyandou,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,334,10
930320124,0,930320124,2023,3. Q3,9. Limpopo,Mapate,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851188,410608,30.358,-22.99,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403027,90721022,Mapate,Vhembe West,,,Mapatevillage,Shayadima,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,499,14
930320131,0,930320131,2023,3. Q3,9. Limpopo,Mahematshena,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851197,410607,30.423,-23.066,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403017,90701001,Dzwerani,Vhembe East,,,Mahematshena,Lwamondo,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,579,10. Limpopo,10. Limpopo,891,23
930320148,0,930320148,2023,3. Q3,9. Limpopo,Makumbane,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851198,410606,30.408,-22.996,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403027,90721019,Makumbane,Vhembe East,,,Shayandina,Shayadima,1. Yes,,3. Middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,301,8
930320155,0,930320155,2023,3. Q3,9. Limpopo,Dzindi,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851192,410605,30.429,-23.024,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403038,90721005,Dzindi,Vhembe East,,,,Shayadima,1. Yes,,3. Middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,819,21
930320162,0,930320162,2023,3. Q3,9. Limpopo,Tshisahulu,1. Open,1. Public,1. Ordinary School,2. Primary School,Ordinary School,,,17. Venda,,,851191,410604,30.399,-22.995,34. DC34,34. Vhembe District Municipality,137. LIM343,137. Thulamela Local Municipality,93403027,90721019,Makumbane,Vhembe East,,Maunguweblock,Tshusaungvillage,Shayadima,1. Yes,,2. Lower middle 20% (No fee paying),2. No,,,1. Yes,2. Rural,99,10. Limpopo,10. Limpopo,1311,34
