Calendar Year;ACARA SML ID;Location AGE ID;School AGE ID;School Name;Suburb;State;Postcode;School Sector;School Type;Campus Type;Rolled Reporting Description;Two years before Year 1 Offered;Two years before Year 1 Enrolments;One year before Year 1 Offered;One year before Year 1 Enrolments;Year 1 Offered;Year 1 Enrolments;Year 2 Offered;Year 2 Enrolments;Year 3 Offered;Year 3 Enrolments;Year 4 Offered;Year 4 Enrolments;Year 5 Offered;Year 5 Enrolments;Year 6 Offered;Year 6 Enrolments;Year 7 Offered;Year 7 Enrolments;Year 8 Offered;Year 8 Enrolments;Year 9 Offered;Year 9 Enrolments;Year 10 Offered;Year 10 Enrolments;Year 11 Offered;Year 11 Enrolments;Year 12 Offered;Year 12 Enrolments;Primary Ungraded Offered;Primary Ungraded Enrolments;Secondary Ungraded Offered;Secondary Ungraded Enrolments;Total Enrolments
2025;43411;43311;3311;Marion Catholic Primary School;Horsley Park;NSW;2164;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;29;1;24;1;27;1;21;1;30;1;31;1;24;0;;0;;0;;0;;0;;0;;0;;0;;186
2025;43412;55431;15431;Good Shepherd Catholic Primary School;Hoxton Park;NSW;2171;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;63;1;61;1;65;1;66;1;89;1;62;1;63;0;;0;;0;;0;;0;;0;;0;;0;;469
2025;43413;42036;2036;Villa Maria Catholic Primary School;Hunters Hill;NSW;2110;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;60;1;61;1;52;1;59;1;41;1;44;1;43;0;;0;;0;;0;;0;;0;;0;;0;;360
2025;43414;41870;1870;St Mary's Star of the Sea Catholic Primary School;Hurstville;NSW;2220;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;53;1;56;1;60;1;60;1;63;1;61;1;55;0;;0;;0;;0;;0;;0;;0;;0;;408
2025;43415;41507;1507;Our Lady of the Rosary Catholic Primary School;Kensington;NSW;2033;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;47;1;57;1;59;1;57;1;85;1;52;1;55;0;;0;;0;;0;;0;;0;;0;;0;;412
2025;43416;41483;1483;Our Lady of Fatima Catholic Primary School;Kingsgrove;NSW;2208;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;62;1;55;1;63;1;93;1;57;1;58;1;51;0;;0;;0;;0;;0;;0;;0;;0;;439
2025;43417;41921;1921;St Patrick's Catholic Primary School;Kogarah;NSW;2217;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;61;1;62;1;60;1;62;1;59;1;49;1;63;0;;0;;0;;0;;0;;0;;0;;0;;416
2025;43418;41969;1969;St Therese's Catholic Primary School;Lakemba;NSW;2195;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;22;1;27;1;25;1;26;1;23;1;25;1;28;0;;0;;0;;0;;0;;0;;0;;0;;176
2025;43419;41886;1886;St Michael's Catholic Primary School;Lane Cove;NSW;2066;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;78;1;72;1;81;1;69;1;93;1;58;1;51;0;;0;;0;;0;;0;;0;;0;;0;;502
2025;43420;41640;1640;St Fiacre's Catholic Primary School;Leichhardt;NSW;2040;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;8;1;19;1;19;1;13;1;11;1;10;1;11;0;;0;;0;;0;;0;;0;;0;;0;;91
2025;43421;41669;1669;St Joachim's Catholic Primary School;Lidcombe;NSW;2141;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;54;1;58;1;49;1;66;1;51;1;40;1;39;0;;0;;0;;0;;0;;0;;0;;0;;357
2025;43422;41831;1831;All Saints Catholic College;Liverpool;NSW;2170;Catholic;Combined;School Head Campus;Rolled Reporting;0;;1;86;1;88;1;70;1;96;1;94;1;95;1;94;1;278;1;271;1;258;1;254;1;234;1;220;0;;0;;2138
2025;43423;42315;2315;St Francis Xavier's Catholic Primary School;Lurnea;NSW;2170;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;64;1;55;1;57;1;59;1;58;1;55;1;52;0;;0;;0;;0;;0;;0;;0;;0;;400
2025;43424;41567;1567;St Andrew's Catholic Primary School;Malabar;NSW;2036;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;58;1;51;1;58;1;62;1;61;1;58;1;54;0;;0;;0;;0;;0;;0;;0;;0;;402
2025;43426;54282;14282;St Mary - St Joseph Catholic Primary School;Maroubra;NSW;2035;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;57;1;56;1;61;1;56;1;60;1;52;1;46;0;;0;;0;;0;;0;;0;;0;;0;;388
2025;43427;41559;1559;St Aidan's Catholic Primary School;Maroubra Junction;NSW;2035;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;30;1;26;1;32;1;23;1;31;1;17;1;28;0;;0;;0;;0;;0;;0;;0;;0;;187
2025;43428;41603;1603;St Brigid's Catholic Primary School;Marrickville;NSW;2204;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;55;1;48;1;58;1;51;1;58;1;52;1;50;0;;0;;0;;0;;0;;0;;0;;0;;372
2025;43429;42221;2221;St Anthony's Catholic Primary School;Marsfield;NSW;2122;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;50;1;50;1;50;1;39;1;39;1;33;1;23;0;;0;;0;;0;;0;;0;;0;;0;;284
2025;43430;41970;1970;St Therese Catholic Primary School;Mascot;NSW;2020;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;82;1;87;1;95;1;90;1;79;1;88;1;87;0;;0;;0;;0;;0;;0;;0;;0;;608
2025;43431;41558;1558;Sacred Heart Catholic Primary School Matraville;Matraville;NSW;2036;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;58;1;62;1;54;1;56;1;48;1;44;1;47;0;;0;;0;;0;;0;;0;;0;;0;;369
2025;43432;41888;1888;St Michael's Catholic Primary School;Meadowbank;NSW;2114;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;64;1;63;1;64;1;63;1;61;1;46;1;59;0;;0;;0;;0;;0;;0;;0;;0;;420
2025;43433;45904;5904;Holy Family Catholic Primary School;Menai;NSW;2234;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;106;1;108;1;123;1;112;1;113;1;138;1;103;0;;0;;0;;0;;0;;0;;0;;0;;803
2025;43434;41966;1966;St Therese Catholic Primary School;Miller;NSW;2168;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;41;1;55;1;40;1;46;1;43;1;47;1;43;0;;0;;0;;0;;0;;0;;0;;0;;315
2025;43435;42011;2011;Our Lady Star of the Sea Catholic Primary School Miranda;Miranda;NSW;2228;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;55;1;61;1;54;1;56;1;58;1;52;1;60;0;;0;;0;;0;;0;;0;;0;;0;;396
2025;43436;42316;2316;St Joseph's Catholic Primary School;Moorebank;NSW;2170;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;60;1;68;1;73;1;67;1;64;1;52;1;56;0;;0;;0;;0;;0;;0;;0;;0;;440
2025;43437;41438;1438;Sacred Heart Catholic Primary School;Mosman;NSW;2088;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;61;1;58;1;50;1;57;1;55;1;40;1;52;0;;0;;0;;0;;0;;0;;0;;0;;373
2025;43438;41629;1629;St Columba's Catholic Primary School;Leichhardt North;NSW;2040;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;26;1;30;1;31;1;28;1;30;1;13;1;22;0;;0;;0;;0;;0;;0;;0;;0;;180
2025;43439;42010;2010;Holy Spirit Catholic Primary School;North Ryde;NSW;2113;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;70;1;59;1;56;1;60;1;63;1;38;1;53;0;;0;;0;;0;;0;;0;;0;;0;;399
2025;43441;41783;1783;St Joseph's Catholic Primary School;Oatley;NSW;2223;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;32;1;31;1;31;1;32;1;32;1;30;1;31;0;;0;;0;;0;;0;;0;;0;;0;;219
2025;43442;41647;1647;St Francis of Assisi Regional Catholic Primary School;Paddington;NSW;2021;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;24;1;15;1;28;1;22;1;21;1;28;1;13;0;;0;;0;;0;;0;;0;;0;;0;;151
2025;43443;41972;1972;St Therese Catholic Primary School;Padstow;NSW;2211;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;28;1;28;1;32;1;29;1;26;1;29;1;28;0;;0;;0;;0;;0;;0;;0;;0;;200
2025;43444;41620;1620;St Christopher's Catholic Primary School;Panania;NSW;2213;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;93;1;89;1;87;1;92;1;82;1;84;1;79;0;;0;;0;;0;;0;;0;;0;;0;;606
2025;43445;41631;1631;St Declan's Catholic Primary School;Penshurst;NSW;2222;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;92;1;83;1;84;1;91;1;64;1;63;1;62;0;;0;;0;;0;;0;;0;;0;;0;;539
2025;43446;41668;1668;St Jerome's Catholic Primary School;Punchbowl;NSW;2196;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;29;1;26;1;31;1;23;1;27;1;20;1;19;0;;0;;0;;0;;0;;0;;0;;0;;175
2025;43447;41514;1514;Our Lady of the Sacred Heart Catholic Primary School;Randwick;NSW;2031;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;68;1;82;1;74;1;67;1;60;1;53;1;68;0;;0;;0;;0;;0;;0;;0;;0;;472
2025;43448;41817;1817;St Margaret Mary's Catholic Primary School;Randwick North;NSW;2031;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;18;1;24;1;23;1;12;1;22;1;15;1;25;0;;0;;0;;0;;0;;0;;0;;0;;139
2025;43449;41946;1946;St Peter Chanel Catholic Primary School;Regents Park;NSW;2143;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;53;1;60;1;48;1;51;1;54;1;59;1;58;0;;0;;0;;0;;0;;0;;0;;0;;383
2025;43450;41815;1815;St Luke's Catholic Primary School;Revesby;NSW;2212;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;88;1;87;1;96;1;96;1;95;1;85;1;75;0;;0;;0;;0;;0;;0;;0;;0;;622
2025;43451;41787;1787;St Joseph's Catholic Primary School;Riverwood;NSW;2210;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;59;1;58;1;61;1;59;1;74;1;81;1;58;0;;0;;0;;0;;0;;0;;0;;0;;450
2025;43452;41731;1731;St Joseph's Catholic Primary School;Rockdale;NSW;2216;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;30;1;25;1;30;1;32;1;31;1;32;1;24;0;;0;;0;;0;;0;;0;;0;;0;;204
2025;43453;41417;1417;McAuley Catholic Primary School;Rose Bay;NSW;2029;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;58;1;55;1;42;1;49;1;41;1;15;1;13;0;;0;;0;;0;;0;;0;;0;;0;;273
2025;43454;41618;1618;St Charles Catholic Primary School;Ryde;NSW;2112;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;85;1;86;1;89;1;81;1;89;1;71;1;78;0;;0;;0;;0;;0;;0;;0;;0;;579
2025;43455;41642;1642;St Finbar's Catholic Primary School Sans Souci;Sans Souci;NSW;2219;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;32;1;31;1;31;1;32;1;28;1;32;1;32;0;;0;;0;;0;;0;;0;;0;;0;;218
2025;43456;41407;1407;Immaculate Heart of Mary Catholic Primary School;Sefton;NSW;2162;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;52;1;42;1;46;1;47;1;53;1;44;1;53;0;;0;;0;;0;;0;;0;;0;;0;;337
2025;43457;41659;1659;St Gertrude's Catholic Primary School;Smithfield;NSW;2164;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;104;1;96;1;81;1;93;1;72;1;106;1;80;0;;0;;0;;0;;0;;0;;0;;0;;632
2025;43458;41960;1960;St Raphael's Catholic Primary School;South Hurstville;NSW;2221;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;29;1;31;1;31;1;32;1;30;1;28;1;29;0;;0;;0;;0;;0;;0;;0;;0;;210
2025;43459;41892;1892;St Michael's Catholic Primary School;Stanmore;NSW;2048;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;18;1;22;1;19;1;13;1;17;1;14;1;13;0;;0;;0;;0;;0;;0;;0;;0;;116
2025;43460;41821;1821;St Martha's Catholic Primary School;Strathfield;NSW;2135;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;58;1;43;1;52;1;64;1;55;1;21;1;22;0;;0;;0;;0;;0;;0;;0;;0;;315
2025;43461;41574;1574;St Anne's Catholic Primary School;Strathfield South;NSW;2136;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;23;1;15;1;10;1;13;1;16;1;17;1;7;0;;0;;0;;0;;0;;0;;0;;0;;101
2025;43462;41926;1926;St Patrick's Catholic Primary School;Summer Hill;NSW;2130;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;27;1;27;1;24;1;29;1;23;1;14;1;19;0;;0;;0;;0;;0;;0;;0;;0;;163
2025;43463;41908;1908;St Patrick's Catholic Primary School;Sutherland;NSW;2232;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;84;1;88;1;88;1;91;1;85;1;78;1;89;0;;0;;0;;0;;0;;0;;0;;0;;603
2025;43464;41349;1349;St Mary's Cathedral College;Sydney;NSW;2000;Catholic;Combined;School Head Campus;Rolled Reporting;0;;1;21;1;13;1;7;1;25;1;21;1;32;1;32;1;155;1;131;1;143;1;113;1;132;1;112;0;;0;;937
2025;43465;41554;1554;Sacred Heart Catholic Primary School;Villawood;NSW;2163;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;29;1;47;1;40;1;40;1;25;1;23;1;22;0;;0;;0;;0;;0;;0;;0;;0;;226
2025;43466;41456;1456;Our Lady of Mount Carmel Catholic Primary School;Waterloo;NSW;2017;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;5;1;13;1;14;1;10;1;21;1;8;1;5;0;;0;;0;;0;;0;;0;;0;;0;;76
2025;43467;41619;1619;St Charles' Catholic Primary School Waverley;Waverley;NSW;2024;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;39;1;39;1;38;1;49;1;53;1;44;1;46;0;;0;;0;;0;;0;;0;;0;;0;;308
2025;43468;41645;1645;St Francis de Sales Catholic Primary School;Woolooware;NSW;2230;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;30;1;27;1;30;1;20;1;21;1;17;1;30;0;;0;;0;;0;;0;;0;;0;;0;;175
2025;43469;41354;1354;Christ the King Catholic Primary School Bass Hill;Yagoona;NSW;2199;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;32;1;32;1;27;1;24;1;25;1;22;1;17;0;;0;;0;;0;;0;;0;;0;;0;;179
2025;43470;56320;16320;St Catherine of Siena Catholic Primary School;Prestons;NSW;2170;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;92;1;85;1;93;1;95;1;95;1;92;1;94;0;;0;;0;;0;;0;;0;;0;;0;;646
2025;43471;45271;5271;Casimir Catholic College;Marrickville;NSW;2204;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;147;1;158;1;123;1;164;1;128;1;107;0;;0;;827
2025;43472;41373;1373;De La Salle College, Revesby Heights;Revesby Heights;NSW;2212;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;116;1;123;1;113;1;117;1;80;1;101;0;;0;;650
2025;43473;41512;1512;Our Lady of the Sacred Heart College;Kensington;NSW;2033;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;92;1;106;1;125;1;120;1;123;1;136;0;;0;;702
2025;43474;54477;14477;Trinity Catholic College;Auburn;NSW;2144;Catholic;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;246;1;225;1;229;1;215;1;204;1;194;0;;0;;1313
2025;43475;53990;13990;Bethany College;Hurstville;NSW;2220;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;190;1;191;1;184;1;165;1;182;1;179;0;;0;;1091
2025;43476;41985;1985;St Ursula's College;Kingsgrove;NSW;2208;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;198;1;179;1;186;1;184;1;179;1;184;0;;0;;1110
2025;43477;41429;1429;Marist College Kogarah;Bexley;NSW;2207;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;177;1;194;1;178;1;170;1;166;1;160;0;;0;;1045
2025;43478;41437;1437;Marist Catholic College North Shore;North Sydney;NSW;2060;Catholic;Combined;School Single Entity;Individual Reporting;0;;1;67;1;68;1;65;1;74;1;74;1;57;1;61;1;236;1;234;1;226;1;174;1;158;1;115;0;;0;;1609
2025;43479;41434;1434;Corpus Christi College Maroubra;Maroubra;NSW;2035;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;160;1;153;1;144;1;99;1;106;1;93;0;;0;;755
2025;43480;41433;1433;Marist Catholic College Penshurst;Mortdale;NSW;2223;Catholic;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;238;1;233;1;227;1;236;1;207;1;202;0;;0;;1343
2025;43481;41328;1328;Brigidine College Randwick;Randwick;NSW;2031;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;153;1;144;1;143;1;152;1;131;1;128;0;;0;;851
2025;43482;41422;1422;Marcellin College;Randwick;NSW;2031;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;169;1;173;1;167;1;159;1;144;1;152;0;;0;;964
2025;43483;41366;1366;La Salle Catholic College;Bankstown;NSW;2200;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;185;1;190;1;175;1;163;1;185;1;159;0;;0;;1057
2025;43484;45351;5351;Freeman Catholic College;Bonnyrigg Heights;NSW;2177;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;240;1;238;1;239;1;238;1;233;1;223;0;;0;;1411
2025;43485;41491;1491;Our Lady of Mercy Catholic College Burraneer;Cronulla;NSW;2230;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;106;1;83;1;106;1;89;1;21;1;16;0;;0;;421
2025;43486;41367;1367;De La Salle Catholic College, Caringbah;Caringbah;NSW;2229;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;141;1;117;1;105;1;121;1;26;1;26;0;;0;;536
2025;43487;42350;2350;St John Bosco College;Engadine;NSW;2233;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;203;1;174;1;177;1;160;1;159;1;113;0;;0;;986
2025;43488;41520;1520;Patrician Brothers' College Fairfield;Fairfield;NSW;2165;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;198;1;208;1;174;1;200;1;191;1;173;0;;0;;1144
2025;43489;55429;15429;Good Samaritan Catholic College;Hinchinbrook;NSW;2168;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;240;1;229;1;229;1;222;1;194;1;183;0;;0;;1297
2025;43492;53864;13864;Aquinas Catholic College;Menai;NSW;2234;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;210;1;204;1;203;1;180;1;180;1;163;0;;0;;1140
2025;43493;48745;8745;St Patrick's College Sutherland;Sutherland;NSW;2232;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;201;1;208;1;209;1;208;1;202;1;199;0;;0;;1227
2025;43494;41505;1505;Mary MacKillop Catholic College;Wakeley;NSW;2176;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;151;1;166;1;142;1;134;1;118;1;132;0;;0;;843
2025;43497;41431;1431;Marist College Eastwood;Eastwood;NSW;2122;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;168;1;167;1;169;1;162;1;158;1;152;0;;0;;976
2025;43498;41378;1378;Domremy Catholic College;Five Dock;NSW;2046;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;169;1;157;1;170;1;136;1;135;1;91;0;;0;;858
2025;43499;56321;16321;Holy Spirit Catholic College;Lakemba;NSW;2195;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;110;1;133;1;118;1;127;1;129;1;113;0;;0;;730
2025;43500;41387;1387;Holy Cross College;Ryde;NSW;2112;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;140;1;163;1;145;1;129;1;128;1;81;0;;0;;786
2025;43501;41444;1444;Marist Sisters' College Woolwich;Woolwich;NSW;2110;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;177;1;140;1;160;1;169;1;145;1;146;0;;0;;937
2025;43502;57386;17386;Holy Spirit Catholic Primary School;Carnes Hill;NSW;2171;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;96;1;95;1;96;1;96;1;96;1;96;1;94;0;;0;;0;;0;;0;;0;;0;;0;;669
2025;43503;57657;17657;St Christopher's Catholic Primary School;Holsworthy;NSW;2173;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;84;1;83;1;87;1;80;1;81;1;87;1;74;0;;0;;0;;0;;0;;0;;0;;0;;576
2025;43504;58144;18144;Clancy Catholic College;West Hoxton;NSW;2171;Catholic;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;210;1;208;1;229;1;206;1;183;1;175;0;;0;;1211
2025;43505;41739;1739;St Joseph's Primary School;Alstonville;NSW;2477;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;25;1;27;1;30;1;27;1;23;1;30;1;25;0;;0;;0;;0;;0;;0;;0;;0;;187
2025;43506;41651;1651;St Francis Xavier Primary School;Ballina;NSW;2478;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;54;1;56;1;60;1;60;1;49;1;59;1;60;0;;0;;0;;0;;0;;0;;0;;0;;398
2025;43507;42367;2367;Mary Help of Christians Primary School Sawtell;Toormina;NSW;2452;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;64;1;67;1;77;1;75;1;64;1;69;1;74;0;;0;;0;;0;;0;;0;;0;;0;;490
2025;43508;41828;1828;St Mary's Primary School;Bellingen;NSW;2454;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;21;1;8;1;15;1;23;1;28;1;11;1;17;0;;0;;0;;0;;0;;0;;0;;0;;123
2025;43509;41848;1848;St Mary's Primary School;Bowraville;NSW;2449;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;8;1;5;1;6;1;5;1;8;1;9;1;7;0;;0;;0;;0;;0;;0;;0;;0;;48
2025;43510;41641;1641;St Finbarr's Primary School;Byron Bay;NSW;2481;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;42;1;49;1;55;1;44;1;51;1;38;1;46;0;;0;;0;;0;;0;;0;;0;;0;;325
2025;43511;42242;2242;St Mary's Primary School;Casino;NSW;2470;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;87;1;88;1;92;1;83;1;86;1;86;1;84;0;;0;;0;;0;;0;;0;;0;;0;;606
2025;43512;41584;1584;St Augustine's Primary School;Coffs Harbour;NSW;2450;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;98;1;93;1;110;1;103;1;110;1;111;1;113;0;;0;;0;;0;;0;;0;;0;;0;;738
2025;43513;41721;1721;St Joseph's Primary School;Coraki;NSW;2471;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;6;1;10;1;8;1;5;1;5;1;7;1;11;0;;0;;0;;0;;0;;0;;0;;0;;52
2025;43514;41461;1461;Mount St John Primary School;Dorrigo;NSW;2453;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;4;1;8;1;12;1;7;1;6;1;13;1;11;0;;0;;0;;0;;0;;0;;0;;0;;61
2025;43515;57909;17909;St Mary's Primary School;Grafton;NSW;2460;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;44;1;45;1;30;1;42;1;30;1;40;1;28;0;;0;;0;;0;;0;;0;;0;;0;;259
2025;43516;41764;1764;St Joseph's Primary School;South Grafton;NSW;2460;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;18;1;19;1;21;1;16;1;18;1;17;1;17;0;;0;;0;;0;;0;;0;;0;;0;;126
2025;43517;41702;1702;St Joseph's Primary School;West Kempsey;NSW;2440;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;46;1;59;1;43;1;49;1;55;1;29;1;51;0;;0;;0;;0;;0;;0;;0;;0;;332
2025;43518;41580;1580;St Anthony's Primary School;Kingscliff;NSW;2487;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;42;1;50;1;59;1;33;1;47;1;42;1;50;0;;0;;0;;0;;0;;0;;0;;0;;323
2025;43519;41608;1608;St Brigid's Primary School;Kyogle;NSW;2474;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;25;1;23;1;20;1;17;1;17;1;22;1;24;0;;0;;0;;0;;0;;0;;0;;0;;148
2025;43520;41703;1703;St Joseph's Primary School;Laurieton;NSW;2443;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;29;1;23;1;29;1;26;1;29;1;22;1;23;0;;0;;0;;0;;0;;0;;0;;0;;181
2025;43521;69801;29801;St Carthage's Primary School;Lismore;NSW;2480;Catholic;Primary;School Head Campus;Individual Reporting;0;;1;81;1;73;1;83;1;83;1;83;1;89;1;88;0;;0;;0;;0;;0;;0;;0;;0;;580
2025;43522;89273;1479;Our Lady Help of Christians Primary School;East Lismore;NSW;2480;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;22;1;25;1;28;1;23;1;26;1;31;1;34;0;;0;;0;;0;;0;;0;;0;;0;;189
2025;43523;41923;1923;St Patrick's Primary School;Macksville;NSW;2447;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;33;1;30;1;35;1;35;1;43;1;43;1;25;0;;0;;0;;0;;0;;0;;0;;0;;244
2025;43524;41772;1772;St Joseph's Primary School;Maclean;NSW;2463;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;25;1;21;1;25;1;18;1;11;1;20;1;15;0;;0;;0;;0;;0;;0;;0;;0;;135
2025;43525;42243;2243;St John's Primary School;Mullumbimby;NSW;2482;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;6;1;10;1;5;1;8;1;17;1;4;1;13;0;;0;;0;;0;;0;;0;;0;;0;;63
2025;43526;41465;1465;Mount St Patrick Primary School;Murwillumbah;NSW;2484;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;51;1;50;1;54;1;53;1;59;1;46;1;60;0;;0;;0;;0;;0;;0;;0;;0;;373
2025;43527;41700;1700;St Joseph's Primary School;South Murwillumbah;NSW;2484;Catholic;Primary;School Single Entity;Individual Reporting;0;;1;20;1;27;1;20;1;20;1;28;1;20;1;26;0;;0;;0;;0;;0;;0;;0;;0;;161
