school_id,الاسم_بالعربية,الاسم_بالانجليزية,الولاية_EN,الولاية_رمز,المحلية_EN,المحلية_AR,المحلية_رمز,النطاق,نوع_الملكية,نوع_المدرسة,عدد_المعلمين,الطلاب_إناث,الطلاب_ذكور,إجمالي_الطلاب,الصف_1,الصف_2,الصف_3,الصف_4,الصف_5,الصف_6,الصف_7,الصف_8,إجمالي_الفصول,فصول_دائمة,فصول_تحتاج_تأهيل,سور,مخزن,وجبات_مدرسية,روضة_أطفال,روضة_مستوى_1,روضة_مستوى_2,الكهرباء,مصدر_المياه,مراحيض,مراحيض_ذكور,مراحيض_إناث,مراحيض_مشتركة,خط_الطول,خط_العرض
51312306,الحميراء,Al-Homairaa,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,حضري,حكومية,بنات,18,815,0,815,109,140,67,143,136,80,87,53,20,20,0,نعم,نعم,نعم,نعم,70,60,لا يوجد,Other,نعم,0,6,0,,
51312307,الزهراء,Azzahraa,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,حضري,حكومية,بنات,12,596,0,596,74,72,86,84,88,77,57,58,8,3,5,نعم,نعم,نعم,لا,0,0,لا يوجد,Other,نعم,0,1,0,,
51312308,الهدى,Al-Hoda,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,حضري,حكومية,بنات,13,492,0,492,60,79,76,82,62,57,47,29,8,8,0,لا,نعم,نعم,نعم,25,0,لا يوجد,Other,نعم,1,1,1,,
51312309,الظليل,Addaleel,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنين,6,0,325,325,49,60,50,49,48,36,20,13,8,4,2,لا,نعم,نعم,نعم,30,30,لا يوجد,Well,لا,0,0,0,,
51312310,الظليل,Addaleel,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنات,7,0,311,311,57,54,54,46,37,32,21,10,8,8,0,نعم,نعم,نعم,نعم,25,0,لا يوجد,Well,نعم,0,8,0,,
51312314,النيل صافى,Anneel Safi,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,52,51,103,23,24,18,14,14,10,0,0,6,4,1,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312315,حمير القوى,Hameer Al-Kawi,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,56,64,120,43,45,23,9,0,0,0,0,9,6,3,نعم,لا,نعم,لا,0,0,طاقة شمسية,Other,نعم,3,3,0,,
51312317,المنارة,Al-Manara,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,44,133,177,47,37,32,18,9,21,13,0,7,7,0,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312318,ام قيزان,Um Kezan,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,26,38,64,22,7,30,5,0,0,0,0,4,1,3,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312319,ام كمار,Um Kamar,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,37,64,101,24,24,13,14,18,0,8,0,7,2,5,لا,نعم,نعم,لا,0,0,لا يوجد,Other,نعم,1,2,5,,
51312320,ام قفلة,Um Kifla,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,68,54,122,25,22,26,17,16,8,8,0,7,3,0,لا,لا,نعم,لا,0,0,لا يوجد,No,لا,0,0,0,,
51312321,حلة الطيب,Hilla Atteeb,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,72,47,119,33,22,25,21,9,9,0,0,6,2,3,لا,لا,لا,نعم,0,0,لا يوجد,No,لا,0,0,0,,
51312322,حفص  ادريس,Hafs Idrees,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,84,76,160,33,40,27,22,15,12,11,0,7,2,5,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,3,3,0,,
51312323,مبروكة,Mabrooka,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,133,127,260,70,39,44,29,39,24,15,0,7,3,2,لا,لا,لا,لا,0,0,لا يوجد,Pump,نعم,1,1,1,,
51312324,ادريس عز الدين,Idrees Iz Addeen,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,57,149,206,33,35,100,16,13,9,0,0,7,1,6,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312325,ام مرخة,Um Markha,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,0,27,31,58,42,16,0,0,0,0,0,0,2,0,2,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312326,ام حصحاص المسيد,Um Hashas Al-Miseed,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,89,79,168,40,48,30,28,11,11,0,0,8,8,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,4,4,0,,
51312329,الحماري,Al-Homari,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,87,103,190,39,47,37,24,17,14,12,0,8,5,3,نعم,لا,لا,لا,0,0,لا يوجد,Other,نعم,3,3,0,,
51312330,الشقيلة,Ashikeela,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,7,105,80,185,28,37,30,24,20,23,11,12,8,4,4,لا,نعم,نعم,لا,0,0,لا يوجد,Other,نعم,1,1,1,,
51312331,الغريد اولاد ساعد,Al-Ghareed Aulad Saad,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,65,63,128,27,22,27,13,10,16,13,0,7,0,7,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312332,شبوهة,Shabooha,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,8,137,211,348,55,78,64,33,41,24,33,20,8,4,4,لا,نعم,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312333,رهد التيتل,Rahad Atteetil,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,2,23,39,62,14,9,15,17,7,0,0,0,5,4,1,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312334,ام حرازة الوحدة,Um Haraza Al-Wihda,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,30,23,53,14,13,12,0,14,0,0,0,4,2,2,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,1,1,0,,
51312335,بانت حمد النيل,Banat Hamad Anneel,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,63,68,131,25,30,20,15,18,23,0,0,6,0,6,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51312338,المقيرينات الاساسية المختلطة,Mixed Al-Mokeerenat,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,47,65,112,32,27,25,14,14,0,0,0,5,3,2,لا,لا,لا,نعم,0,0,لا يوجد,Other,لا,0,0,0,,
51313301,الحاج اللين بنين,Al-Haj Alleen For Boys,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنين,9,0,227,227,33,34,33,43,25,26,16,17,8,4,2,نعم,نعم,لا,نعم,25,20,لا يوجد,Other,لا,0,0,0,,
51313302,الحاج اللين بنات,Al-Haj Alleen For Girls,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنات,8,239,270,509,297,38,37,25,34,33,26,19,11,5,6,لا,لا,لا,نعم,0,0,لا يوجد,Other,نعم,1,1,1,,
51313303,المرة,Al-Mara,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,8,118,151,269,65,29,33,38,39,30,18,17,8,0,8,نعم,لا,لا,نعم,30,0,لا يوجد,Well,نعم,3,3,2,,
51313304,ام دايوكا,Um Dayooka,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,7,93,149,242,49,49,27,41,29,19,16,12,8,6,2,نعم,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,1,1,,
51313305,ام سعدون الشريف,Um Saadoon Ashareef,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,89,81,170,25,25,28,17,28,23,16,8,8,8,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,1,1,1,,
51313306,الهيماوى,Al-Hemaawi,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,7,122,146,268,40,43,48,46,29,30,18,14,8,4,0,نعم,لا,لا,لا,0,0,لا يوجد,Well,نعم,2,2,2,,
51313307,ام دندر,Um Dandar,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,155,134,289,72,44,45,41,25,30,15,17,8,5,3,نعم,نعم,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
51313308,ام برش,Um Barash,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,80,93,173,33,18,22,26,20,18,22,14,8,8,0,نعم,لا,لا,نعم,10,10,لا يوجد,Other,نعم,4,4,0,,
51313309,الغبشان حمودة,Al-Ghobshan Homooda,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,حضري,حكومية,مختلط,6,89,156,245,60,36,17,54,33,12,12,21,8,0,1,لا,لا,لا,لا,0,0,طاقة شمسية,Well,لا,0,0,0,,
51313310,الكريتة,Al-Kireeta,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,58,143,201,35,28,33,25,25,29,13,13,8,2,6,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51313311,ام نالة محمود,Um Nala Mahmood,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,89,59,148,31,33,28,20,17,11,8,0,7,1,2,نعم,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51313312,الغبشان ود ابو ريلة,Al-Ghobshan Wid Abo Reela,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,62,58,120,45,24,20,15,16,0,0,0,5,5,0,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51313313,ام تقيرات,Um Takeerat,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,49,59,108,26,28,30,24,0,0,0,0,4,0,0,لا,لا,لا,لا,0,0,لا يوجد,Pump,لا,0,0,0,,
51313314,ام نالة تبينة,Um Nala Tibeena,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,46,72,118,21,17,20,21,19,11,9,0,7,5,2,نعم,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,2,,
51313315,الصفا,Assafa,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,77,98,175,59,63,53,0,0,0,0,0,3,1,1,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51313316,دويد,Diweed,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,43,146,189,44,30,16,45,35,12,7,0,8,4,4,نعم,لا,لا,لا,0,0,لا يوجد,Other,نعم,1,1,1,,
51313317,حمدانة,Hamdana,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,69,78,147,19,31,18,25,31,13,10,0,7,4,1,نعم,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51313318,ام دايوكا شمال,Um Dayoka North,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,25,32,57,57,0,0,0,0,0,0,0,1,1,0,نعم,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51313319,ام القرى,Um Al-Qura,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,24,41,65,50,15,0,0,0,0,0,0,2,0,2,لا,لا,لا,نعم,25,0,لا يوجد,Well,لا,0,1,1,,
51313320,ام طيرة اولاد قوى,Um Teera Aulad Kowa,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,0,20,37,57,41,16,0,0,0,0,0,0,2,0,2,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51314301,ام عشيرة ملاشة,Um Asheera Milasha,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,58,146,204,60,38,36,22,23,8,7,10,8,2,2,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51314302,ام عشيرة الشهيد,Um Asheera Ashaheed,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنين,9,0,171,171,32,25,31,23,16,18,16,10,8,4,1,لا,لا,نعم,نعم,0,0,لا يوجد,Well,لا,0,0,0,,
51314303,الشقيلة,Ashikeela,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,7,169,140,309,55,46,52,63,38,20,19,16,8,4,2,لا,لا,لا,نعم,0,0,لا يوجد,Well,لا,0,0,0,,
51314304,النبدة بنين,Annibda For Boys,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنين,6,0,257,257,32,46,48,51,32,22,16,10,8,4,3,نعم,لا,نعم,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
51314305,الشاوة عقيل,Ashawa Akeel,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,2,32,74,106,30,28,10,13,12,6,7,0,7,4,1,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51314306,ام هجليج,Um Hajleej,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,121,251,372,60,111,54,40,42,35,16,14,8,7,1,نعم,لا,نعم,نعم,0,0,لا يوجد,Well,نعم,2,1,0,,
51314307,الرحمة,Arahma,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,42,54,96,20,32,17,17,10,0,0,0,5,0,1,نعم,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51314308,عروض,Orood,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,51,55,106,29,25,22,20,10,0,0,0,5,2,3,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51314309,ام ضبان,Um Dabaan,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,7,0,406,406,58,66,62,62,62,37,39,20,8,0,8,نعم,لا,نعم,لا,0,0,لا يوجد,Pump,نعم,1,1,0,,
51314310,ام ضبان,Um Dabaan,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنات,3,291,0,291,55,44,52,48,35,31,17,9,8,3,0,نعم,لا,نعم,لا,0,0,لا يوجد,Pump,نعم,1,1,0,,
51314311,كلاقى نبق,Kalaka Nabq,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,37,72,109,23,41,23,11,11,0,0,0,5,0,5,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51314312,ابو حجار المشكور,Abo Hijar Al-Mashkoor,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,69,113,182,58,32,32,30,17,6,0,7,8,4,4,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,2,1,0,,
51314313,ابو حجار شطة,Abo Hijar Shatta,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,87,111,198,24,33,31,32,27,16,22,13,8,4,2,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,2,1,0,,
51314314,ابو ادية,Abo Adiia,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,2,43,46,89,27,32,19,0,11,0,0,0,4,0,4,لا,لا,لا,لا,0,0,لا يوجد,Pump,لا,0,0,0,,
51314315,العديد المختلطة,Mixed Al-Adeed,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,127,137,264,44,62,54,34,24,21,17,8,8,3,2,لا,لا,نعم,لا,0,0,لا يوجد,Other,لا,1,1,0,,
51314316,بلوح,Bilooh,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,2,56,68,124,24,24,31,17,11,8,9,0,7,0,7,نعم,لا,لا,لا,0,0,لا يوجد,Pump,لا,0,0,0,,
51314317,ام مرخة,Um Markha,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,139,116,255,49,37,39,45,19,30,16,20,8,8,0,نعم,لا,نعم,نعم,17,0,طاقة شمسية,Well,نعم,1,1,0,,
51314318,ام طواطيح,Um Tawateeh,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,51,65,116,19,20,32,23,12,0,10,0,7,0,2,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
51314319,طيبة بنين,Teeba For Boys,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,حضري,حكومية,بنين,10,0,244,244,47,42,32,35,26,24,22,16,8,4,4,لا,نعم,لا,نعم,20,15,لا يوجد,Well,نعم,3,3,0,,
51314320,طيبة بنات,Teeba For Girls,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,حضري,حكومية,بنات,8,269,0,269,30,51,28,43,33,28,27,29,8,4,4,لا,لا,لا,نعم,25,10,لا يوجد,Well,نعم,0,3,0,,
51314321,ابو علوان,Abo Alwan,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,111,139,250,30,33,33,32,40,27,35,20,8,4,4,لا,لا,لا,نعم,0,0,لا يوجد,Well,لا,0,0,0,,
51314322,تفلنق,Taflinak,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,114,157,271,50,45,42,43,24,27,26,14,8,8,0,نعم,لا,نعم,لا,0,0,لا يوجد,Well,نعم,3,3,6,,
51314323,ابو كويك,Abo Kiweek,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,92,113,205,42,33,43,22,18,18,17,12,8,4,2,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,0,1,0,,
51314324,الحراز موسى,Al-Haraz Mosa,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,27,104,131,32,21,25,27,14,12,0,0,6,0,6,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51314325,ام عشيرة دار السلام,Um Asheera Dar Assalam,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,58,49,107,20,23,20,18,14,12,0,0,6,0,6,نعم,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51314326,الشوق,Ashauk,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,134,150,284,53,29,41,35,35,31,29,31,8,6,2,نعم,لا,نعم,نعم,10,10,لا يوجد,Well,لا,1,1,1,,
51314327,مرزوقة,Marzooka,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,40,66,106,27,33,27,12,7,0,0,0,5,0,5,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
51314328,النبده بنات,Annibda For Girls,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنات,3,177,0,177,25,20,40,52,40,0,0,0,5,1,2,لا,لا,لا,لا,0,0,لا يوجد,Pump,لا,0,0,0,,
51315301,ام سعدون الناظر,Um Saadoon Annazir,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنين,8,0,372,372,56,80,62,57,41,31,25,20,10,8,2,لا,نعم,لا,نعم,23,4,مولّد كهربائي,Well,نعم,2,2,2,,
51315302,ام سعدون الناظر,Um Saadoon Annazir,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,حضري,حكومية,بنات,9,377,0,377,44,42,66,75,52,41,30,27,8,8,0,نعم,نعم,لا,نعم,14,16,مولّد كهربائي,Other,نعم,0,3,0,,
51315303,الكوكيتي بنين,Al-Kokeeti For Boys,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنين,6,0,297,297,53,53,62,25,36,27,21,20,8,6,2,لا,لا,نعم,نعم,20,15,لا يوجد,Well,نعم,1,1,0,,
51315304,الداير,Addayir,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,170,163,333,48,50,61,51,31,36,33,23,8,7,0,نعم,لا,لا,نعم,15,12,لا يوجد,Well,نعم,3,3,0,,
51315305,الرمتة,Arramta,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,126,216,342,87,72,55,59,31,18,15,5,8,6,0,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,0,0,,
51315306,الشاوة الغربية,Western Ashawa,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,25,223,248,60,58,43,35,23,15,7,7,9,2,0,لا,لا,لا,نعم,15,20,لا يوجد,Other,لا,0,0,0,,
51315307,ام قرقور,Um Karkooz,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,66,72,138,20,24,19,23,19,19,9,5,8,3,0,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,0,1,1,,
51315308,امان الله,Aman Allah,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,46,63,109,0,22,32,21,12,10,6,6,8,7,1,لا,لا,نعم,نعم,4,13,لا يوجد,Well,لا,0,0,0,,
51315309,ام هشيم الوحدة,Um Hasheem Al-Wihda,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,82,87,169,36,31,34,24,20,14,0,10,7,0,4,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51315310,السلمة,Assalma,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,153,145,298,78,54,55,38,35,21,14,3,8,4,0,لا,لا,نعم,لا,0,0,لا يوجد,Well,نعم,1,2,3,,
51315311,المنارة,Al-Manara,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,68,81,149,18,32,32,29,20,8,10,0,7,1,3,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51315312,مليحة,Mileeha,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,89,117,206,50,30,41,20,25,20,20,0,8,4,2,لا,لا,لا,نعم,20,25,لا يوجد,Other,لا,0,0,0,,
51315313,الشاوه مليحه,Ashawa Mileeha,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,1,39,58,97,43,54,0,0,0,0,0,0,3,2,1,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51315315,الكوكيتي بنات,Al-Kokeeti For Girls,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,بنات,4,271,0,271,55,56,35,26,32,30,19,18,8,4,0,نعم,لا,لا,لا,0,0,لا يوجد,Other,نعم,0,3,0,,
51316301,ابو كروية,Abo Korwiia,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,5,42,71,113,25,20,23,29,0,0,12,4,6,2,0,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
51316302,ام مسليلة,Um Mislela,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,3,35,78,113,21,23,16,19,14,0,20,0,6,0,6,نعم,لا,نعم,لا,0,0,لا يوجد,Well,لا,1,1,0,,
51316303,القلعة ام شيب,Al-Kalaa Um Shaib,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,58,97,155,17,22,27,30,21,13,11,14,8,4,4,لا,لا,نعم,لا,0,0,لا يوجد,Other,نعم,1,1,0,,
51316304,ابو رقاشة غرب,Abo Rakasha West,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,4,85,151,236,100,37,30,20,16,19,8,6,8,0,5,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
51316305,تجمع رحل رهد ود أقروب,Tajammoa Rahd Wid Akroob Nomads,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,10,145,177,322,62,79,47,40,33,35,16,10,8,8,0,نعم,لا,نعم,لا,0,0,لا يوجد,Well,نعم,4,4,0,,
51316306,شرشار,Sharshar,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,8,187,173,360,69,65,61,41,48,27,23,26,12,12,0,نعم,نعم,نعم,لا,0,0,طاقة شمسية,Other,نعم,2,2,2,,
51316307,الشروق,Ashorook,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,167,145,312,55,42,55,49,46,22,24,19,10,6,0,لا,لا,نعم,نعم,0,0,طاقة شمسية,Other,نعم,1,1,1,,
51316308,الاصفر ابو شرى,Al-Assfar Abo Shry,North Kordofan,SD13,Gharb Bara,غرب بارا,SD13029,ريفي,حكومية,مختلط,6,127,136,263,85,0,0,85,44,19,15,15,12,8,0,لا,لا,نعم,نعم,0,0,لا يوجد,Well,لا,0,0,0,,
